rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:7igeByaBM0MgGsgXtNxDJ7","Ariana Grande","positions","Republic Records",1,1,5,"417562"
2,"spotify:track:3tjFYV6RSFtuktYl3ZtYcq","24kGoldn, iann dior","Mood (feat. iann dior)","Records/Columbia",1,2,77,"408475"
3,"spotify:track:7hxHWCCAIIxFLCzvDgnQHX","Internet Money, Gunna, Don Toliver, NAV","Lemonade (feat. NAV)","Internet Money Records / TenThousand Projects",2,3,74,"380415"
4,"spotify:track:1tkg4EHVoqnhR6iFEXb60y","Pop Smoke","What You Know Bout Love","Victor Victor Worldwide",4,4,109,"320231"
5,"spotify:track:6cx06DFPPHchuUAcTxznu9","Joel Corry, MNEK","Head & Heart (feat. MNEK)","Atlantic Records UK",1,5,117,"303742"
6,"spotify:track:50v2TSRV31bwpAPkjWejNL","KSI, Digital Farm Animals, Craig David","Really Love (feat. Craig David & Digital Farm Animals)","BMG Rights Management (US) LLC",6,6,5,"289868"
7,"spotify:track:03snIuKJr5u7zpyp9zpQMU","Headie One, AJ Tracey, Stormzy","Ain't It Different (feat. AJ Tracey & Stormzy)","Relentless Records",2,8,69,"269661"
8,"spotify:track:0osdzA0D159EUmBcrwMcB4","Wes Nelson, Hardy Caprio","See Nobody","EMI",7,7,40,"259895"
9,"spotify:track:4Oun2ylbjFKMPTiaSbbCih","Cardi B, Megan Thee Stallion","WAP (feat. Megan Thee Stallion)","Atlantic/KSR",1,9,82,"257637"
10,"spotify:track:45bE4HXI0AwGZXfZtMp8JR","Tate McRae","you broke me first","RCA Records Label",8,10,102,"237592"
11,"spotify:track:5u1n1kITHCxxp8twBcZxWy","Justin Bieber, Chance the Rapper","Holy (feat. Chance The Rapper)","RBMG/Def Jam",8,11,40,"233068"
12,"spotify:track:0PvFJmanyNQMseIFrU708S","Pop Smoke, Lil Baby, DaBaby","For The Night (feat. Lil Baby & DaBaby)","Victor Victor Worldwide",7,12,117,"215368"
13,"spotify:track:17bGtGqqaXOgVnhnfx5NlE","Paul Woolford, Diplo, Kareen Lomax","Looking for Me","Ministry of Sound Recordings",6,13,101,"210240"
14,"spotify:track:5rZlwNFl01HqLWBQGryKSm","Pop Smoke, Lil Tjay","Mood Swings (feat. Lil Tjay)","Victor Victor Worldwide",5,14,117,"202750"
15,"spotify:track:28xX6K8LnkZve4RiuEB3iK","Little Mix","Sweet Melody","RCA Records Label",15,15,5,"198236"
16,"spotify:track:27ycaQnQAxaPiyeg3nr2aB","Miley Cyrus","Midnight Sky","RCA Records Label",13,16,75,"193666"
17,"spotify:track:5lWUeSYO61UYgNlFlqcwYl","Nathan Dawe, KSI","Lighter (feat. KSI)","Atlantic Records UK",4,17,96,"189397"
18,"spotify:track:2SAqBLGA283SUiwJ3xOUVI","Drake, Lil Durk","Laugh Now Cry Later (feat. Lil Durk)","OVO",3,19,75,"185057"
19,"spotify:track:0VjIjW4GlUZAMYd2vXMi3b","The Weeknd","Blinding Lights","Republic Records",1,18,334,"183939"
20,"spotify:track:59qrUpoplZxbIZxk6X0Bm3","Jason Derulo","Take You Dancing","Atlantic Records",13,20,96,"180016"
21,"spotify:track:6AGOKlMZWLCaEJGnaROtF9","Ritt Momney","Put Your Records On","Columbia",19,21,48,"177541"
22,"spotify:track:6UelLqGlWMcVH1E5c4H7lY","Harry Styles","Watermelon Sugar","Columbia",3,24,346,"174902"
23,"spotify:track:27u7t9d7ZQoyjsCROHuZJ3","Clean Bandit, Mabel, 24kGoldn","Tick Tock (feat. 24kGoldn)","Atlantic Records UK",19,23,68,"170312"
24,"spotify:track:7ytR5pFWmSjzHJIeQkgog4","DaBaby, Roddy Ricch","ROCKSTAR (feat. Roddy Ricch)","South Coast Music Group/Interscope Records",1,22,194,"169125"
25,"spotify:track:6OqrJqDMu15AGJHJazg9Nr","Dua Lipa, DaBaby","Levitating (feat. DaBaby)","Warner Records",25,25,26,"168571"
26,"spotify:track:0ofHAoxe9vBkTCp2UQIavz","Fleetwood Mac","Dreams - 2004 Remaster","Rhino/Warner Records",16,26,184,"158641"
27,"spotify:track:4y4spB9m0Q6026KfkAvy9Q","Justin Bieber, benny blanco","Lonely (with benny blanco)","Friends Keep Secrets/Def Jam Recordings/Interscope Records",27,30,12,"152808"
28,"spotify:track:43CHdbHYdcbUWP10UFKyZ7","Dermot Kennedy","Giants","Riggins Recording Limited",20,28,124,"151063"
29,"spotify:track:6afrGc4NBIQEObX1S8DCPy","Digga D","Chingy (It’s Whatever)","EGA Music Group",21,27,12,"149917"
30,"spotify:track:0DmAvNCAK08oCi7miSZUIY","Sigala, James Arthur","Lasting Lover","Ministry of Sound Recordings",27,29,54,"149144"
31,"spotify:track:4RMkBqLfTAfT7RgZZzLVPD","D-Block Europe, Aitch","UFO","D-Block Europe",10,31,26,"147161"
32,"spotify:track:1IIKrJVP1C9N7iPtG6eOsK","Chris Brown, Young Thug","Go Crazy","Chris Brown Entertainment/300 Entertainment/RCA Records",10,33,163,"144453"
33,"spotify:track:33EGYJLLwz56YIP5Ex9VKs","AJ Tracey, Mabel","West Ten (with Mabel)","Revenge Records",4,32,118,"143020"
34,"spotify:track:63Sb1AMnhb37DR59uXZdQd","Headie One, Young T & Bugsey","Princess Cuts (feat. Young T & Bugsey)","Relentless Records",8,34,19,"141691"
35,"spotify:track:1xQ6trAsedVPCdbtDAmk0c","Jawsh 685, Jason Derulo","Savage Love (Laxed - Siren Beat)","Columbia",1,36,137,"137387"
36,"spotify:track:2U5WueTLIK5WJLD7mvDODv","Juice WRLD","Wishing Well","Grade A Productions/Interscope Records",8,35,110,"137330"
37,"spotify:track:35RJhm1pEovTBwnNR0zWad","DJ Khaled, Drake","GREECE (feat. Drake)","OVO/We The Best/Epic",9,38,103,"136815"
38,"spotify:track:0t1kP63rueHleOhQkYSXFY","BTS","Dynamite","BIGHIT MUSIC",15,37,68,"136723"
39,"spotify:track:55Am8neGJkdj2ADaM3aw5H","James Arthur","Train Wreck","Columbia",39,40,39,"133326"
40,"spotify:track:0AUvWawuP0ibk4SQ3sIZjk","Ashnikko","Daisy","Parlophone UK",37,39,50,"130564"
41,"spotify:track:7ju97lgwC2rKQ6wwsf9no9","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)","Interscope",1,42,159,"128687"
42,"spotify:track:5KCbr5ndeby4y4ggthdiAb","Shawn Mendes","Wonder","Shawn Mendes LP4-5 PS/ Island",29,41,26,"128553"
43,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",1,45,669,"127403"
44,"spotify:track:4xqrdfXkTW4T0RauPLv3WA","Conan Gray","Heather","Republic Records",19,43,91,"123839"
45,"spotify:track:3B0WbRucJ6ZIla2G9IVt2E","Tion Wayne, dutchavelli, Stormzy","I Dunno (feat. Dutchavelli & Stormzy)","Atlantic Records UK",7,44,152,"120794"
46,"spotify:track:5hvwx5i67IwnCkjl9VHkNv","Sam Smith","Diamonds","Capitol",25,47,40,"118021"
47,"spotify:track:6Hj9jySrnFppAI0sEMCZpJ","Juice WRLD","Robbery","Grade A Productions/Interscope Records",17,46,427,"114912"
48,"spotify:track:285pBltuF7vW8TeWk8hdRR","Juice WRLD","Lucid Dreams","Juice WRLD Mixtape / ISR P&D",2,48,892,"114696"
49,"spotify:track:3H7ihDc1dqLriiWXwsc2po","Topic, A7S","Breaking Me","Virgin",3,49,207,"111766"
50,"spotify:track:1H7KnK26kc1YyellpbINEn","Pop Smoke, 50 Cent, Roddy Ricch","The Woo (feat. 50 Cent & Roddy Ricch)","Victor Victor Worldwide",5,50,117,"111260"
51,"spotify:track:45S5WTQEGOB1VHr1Q4FuPl","Harry Styles","Golden","Columbia",32,77,28,"106569"
52,"spotify:track:2Y0wPrPQBrGhoLn14xRYCG","Juice WRLD, Marshmello","Come & Go (with Marshmello)","Grade A Productions/Interscope Records",3,51,111,"101275"
53,"spotify:track:2Wo6QQD1KMDWeFkkjLqwx5","SAINt JHN, Imanbek","Roses - Imanbek Remix","Columbia/B1 Recordings",2,55,306,"97710"
54,"spotify:track:5y0ekFHNfFbjKhZlguSzdf","AJ Tracey, MoStack","Dinner Guest (feat. MoStack)","Revenge Records",6,52,182,"97677"
55,"spotify:track:7kDUspsoYfLkWnZR7qwHZl","mgk, blackbear","my ex's best friend (with blackbear)","Bad Boy/Interscope Records",41,54,82,"95898"
56,"spotify:track:22LAwLoDA5b4AaGSkg6bKW","Lil Mosey","Blueberry Faygo","Mogul Vision/Interscope Records",4,53,264,"95857"
57,"spotify:track:2gMXnyrvIjhVBUZwvLZDMP","Lewis Capaldi","Before You Go","Vertigo Berlin",1,58,344,"93161"
58,"spotify:track:6Juv5N0dNU1imms9c9u1dA","Octavian, Skepta","Papi Chulo","Black Butter",34,59,39,"92149"
59,"spotify:track:4slSrbTK1sNK4I1mDYEthf","S1mba, DTG","Rover (feat. DTG)","Parlophone UK",4,56,212,"92069"
60,"spotify:track:1ZMiCix7XSAbfAJlEZWMCp","Harry Styles","Falling","Columbia",25,61,319,"91415"
61,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",28,57,1393,"90688"
62,"spotify:track:3jjujdWJ72nww5eGnfs2E7","Harry Styles","Adore You","Columbia",7,68,327,"89041"
63,"spotify:track:4eVU4U063iMLFJFXb9kzkb","Rudimental, Anne-Marie, Tion Wayne","Come Over (feat. Anne-Marie & Tion Wayne)","Atlantic Records UK",58,60,60,"87965"
64,"spotify:track:1rgnBhdG2JDFTbYkYRZAku","Tones And I","Dance Monkey","Elektra (NEK)",1,63,453,"86469"
65,"spotify:track:3z4CGd63tpUn9a6oQSG0CI","Dave, Burna Boy","Location (feat. Burna Boy)","Neighbourhood",8,62,600,"85765"
66,"spotify:track:4D0GT8zWuA7Z2em6dpajAn","Central Cee","Loading","Central Cee",66,71,5,"85033"
67,"spotify:track:79s5XnCN4TJKTVMSmOx8Ep","Pop Smoke","Dior","Victor Victor Worldwide/Republic Records",23,65,253,"83116"
68,"spotify:track:7bIq1v8svANsAys7I694Up","Becky Hill, Sigala","Heaven On My Mind (with Sigala)","Polydor Records",20,67,124,"81162"
69,"spotify:track:6EDO9iiTtwNv6waLwa1UUq","DJ Khaled, Drake","POPSTAR (feat. Drake)","OVO/We The Best/Epic",7,69,103,"81088"
70,"spotify:track:4MrXtliOu0PA3pWVdkA94h","Da Beatfreakz, dutchavelli, DigDat, B Young","808 (feat. dutchavelli, DigDat & B Young)","Columbia",26,64,33,"80931"
71,"spotify:track:6Ylhyp6ZL9SY7EdaRZ0k9o","Headie One, Drake","Only You Freestyle","Relentless Records",1,72,100,"80425"
72,"spotify:track:4VXIryQMWpIdGgYR4TrjT1","Juice WRLD","All Girls Are The Same","Juice WRLD Mixtape / ISR P&D",33,70,339,"80345"
73,"spotify:track:5psEZhQu6lukjhavJo4AbC","The Kid LAROI","SO DONE","Columbia",73,88,5,"77589"
74,"spotify:track:1RSzyxqtIO4yX3EyiV4zT5","CJ","Whoopty","Warner Records",74,89,15,"77344"
75,"spotify:track:2f0pn9DkEJwAzXApnFh5cr","BANNERS","Someone To You","Island Records",73,79,112,"76952"
76,"spotify:track:7h2ozcUpSL7ulXjRPPQcDy","Aitch, AJ Tracey, Tay Keith","Rain","NQ Records",2,74,237,"76925"
77,"spotify:track:7CH8J4ulT49UfZwSDSkSZA","Jax Jones, Au/Ra","i miss u (with Au/Ra)","Polydor Records",77,78,19,"76666"
78,"spotify:track:5i7ThJfYLAzp2DyZuFpF6j","Miley Cyrus","Heart Of Glass (Live from the iHeart Festival)","RCA Records Label",25,75,28,"75778"
79,"spotify:track:7eJMfftS33KTjuF7lTsMCx","Powfu, beabadoobee","death bed (coffee for your head)","Columbia",5,80,257,"75761"
80,"spotify:track:69F4G9WD5U1vKrpaCiLznl","Digga D","Woi","EGA Music Group",25,76,117,"75277"
81,"spotify:track:0G9vbgmLrDqjV4NUCSrsIg","S1mba, KSI","Loose (feat. KSI)","Parlophone UK",9,73,47,"75038"
82,"spotify:track:02MWAaffLxlfxAUY7c5dvx","Glass Animals","Heat Waves","Polydor Records",81,81,14,"74850"
83,"spotify:track:3rq5w4bQGigXOfdN30ATJt","Arctic Monkeys","Do I Wanna Know?","Domino Recording Co",67,86,959,"74598"
84,"spotify:track:4Of7rzpRpV1mWRbhp5rAqG","Lewis Capaldi","Bruises","Vertigo Berlin",5,90,639,"74470"
85,"spotify:track:3aniWcwiiYKHpm3F5TdeKD","Bring Me The Horizon","Teardrops","RCA Records Label",34,66,5,"74442"
86,"spotify:track:7B3z0ySL9Rr0XvZEAjWZzM","Clairo","Sofia","FADER Label",76,87,24,"73948"
87,"spotify:track:3PfIrDoz19wz7qK7tYeu62","Dua Lipa","Don't Start Now","Warner Records",2,84,362,"73684"
88,"spotify:track:3IJYUaN3tx04S4TYyZHKoP","StaySolidRocky","Party Girl","Columbia",11,83,164,"72668"
89,"spotify:track:7uBaKZZVK0OZ6cqFGpGRXI","220 KID, GRACEY","Don’t Need Love (with GRACEY)","Polydor Records",10,85,223,"71675"
90,"spotify:track:58mtgcQVZ56NgWHKsN94nD","Jorja Smith, Popcaan","Come Over (feat. Popcaan)","FAMM",60,95,26,"71407"
91,"spotify:track:0w0BkzzY2JgYohvF9PYnCq","dutchavelli, M1llionz","Cool With Me (feat. M1llionz)","Parlophone UK",48,82,19,"71370"
92,"spotify:track:1VLtjHwRWOVJiE5Py7JxoQ","Polo G","Martin & Gina","Columbia",85,94,62,"70712"
93,"spotify:track:0UBjV0qdhBKQLnl8tNXb9e","PS1, Alex Hosking","Fake Friends (feat. Alex Hosking)","Columbia",28,91,131,"70480"
94,"spotify:track:5uCax9HTNlzGybIStD3vDh","James Arthur","Say You Won't Let Go","Columbia",3,100,1287,"70192"
95,"spotify:track:0nbXyq5TXYPCO7pr3N8S4I","Roddy Ricch","The Box","Atlantic Records",1,93,316,"70001"
96,"spotify:track:2gam98EZKrF9XuOkU13ApN","Nelly Furtado, Timbaland","Promiscuous","Mosley / Geffen",79,102,25,"69645"
97,"spotify:track:6gBFPUFcJLzWGx4lenP6h2","Travis Scott","goosebumps","Cactus Jack / Epic",10,92,566,"69619"
98,"spotify:track:2ZEq4HT450Ye9IFGPTl9qV","Joel Corry","Lonely","Atlantic Records UK",7,106,275,"68290"
99,"spotify:track:466cKvZn1j45IpxDdYZqdA","Drake","Toosie Slide","OVO",1,96,208,"68157"
100,"spotify:track:66W1rVTnEv86dIkFhoiElg","Regard, RAYE","Secrets","Ministry of Sound Recordings",9,98,187,"67753"
101,"spotify:track:0RiRZpuVRbi7oqRdSMwhQY","Post Malone, Swae Lee","Sunflower - Spider-Man: Into the Spider-Verse","Republic Records",3,101,740,"67260"
102,"spotify:track:2GiJYvgVaD2HtM8GqD9EgQ","BØRNS","Electric Love","UMGRI Interscope",54,97,91,"67240"
103,"spotify:track:7b4ky1LlQLFhXHmhZkFgqV","AJ Tracey","Ladbroke Grove","AJ Tracey",1,99,627,"66787"
104,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","The Neighbourhood","Sweater Weather","Columbia",100,103,30,"66177"
105,"spotify:track:5qqabIl2vWzo9ApSC317sa","Oasis","Wonderwall - Remastered","Big Brother",44,107,1355,"66172"
106,"spotify:track:5e9TFTbltYBg2xThimr0rU","Fleetwood Mac","The Chain - 2004 Remaster","Rhino/Warner Records",71,109,399,"65910"
107,"spotify:track:21jGcNKet2qwijlDFuPiPb","Post Malone","Circles","Republic Records",1,111,425,"65523"
