rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:0mflMxspEfB0VbI1kyLiAv","Noah Kahan","Stick Season","Mercury Records/Republic Records",1,1,87,"555213"
2,"spotify:track:4xhsWYTOGcal8zt0J161CU","Jack Harlow","Lovin On Me","Generation Now/Atlantic",1,5,48,"362032"
3,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",2,22,104,"250013"
4,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",1,28,118,"235737"
5,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",3,29,139,"216366"
6,"spotify:track:1BxfuPKGuaTgP7aM0Bbdwr","Taylor Swift","Cruel Summer","Taylor Swift",3,33,306,"208492"
7,"spotify:track:06qMRF18gwbOYYbnP2du6i","Wham!","Last Christmas - Single Version","Sony Music CG",1,2,396,"198778"
8,"spotify:track:2FDTHlrBguDzQkp7PVj16Q","Dave, Central Cee","Sprinter","Neighbourhood / Live Yours",1,36,210,"195650"
9,"spotify:track:1kuGVB7EU95pJObxwvfwKS","Olivia Rodrigo","vampire","Olivia Rodrigo PS",2,40,181,"188354"
10,"spotify:track:0bYg9bo50gSsH3LtXe2SQn","Mariah Carey","All I Want for Christmas Is You","Columbia",1,3,410,"177461"
11,"spotify:track:3vkCueOmm7xQDoJ17W1Pm3","Mitski","My Love Mine All Mine","Dead Oceans",8,46,101,"170617"
12,"spotify:track:5aIVCx5tnk0ntmdiinnYvw","Tyla","Water","FAX Records/Epic",3,41,108,"170330"
13,"spotify:track:6WzRpISELf3YglGAh7TXcG","The Weeknd, Playboi Carti, Madonna","Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series)","XO / Republic Records",8,48,209,"169244"
14,"spotify:track:2EjXfH91m7f8HiJN1yQg97","Brenda Lee","Rockin' Around The Christmas Tree","MCA Nashville",2,4,320,"163683"
15,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",1,51,146,"152545"
16,"spotify:track:1yeB8MUNeLo9Ek1UEpsyz6","Drake, Sexyy Red, SZA","Rich Baby Daddy (feat. Sexyy Red & SZA)","OVO/Republic",16,54,83,"150218"
17,"spotify:track:003vvx7Niy0yvhvHt4a68B","The Killers","Mr. Brightside","Island Records",9,49,2548,"148613"
18,"spotify:track:2ZWmmrWUgDBcPSLihBMvhg","Chase & Status, Bou, Flowdan, IRAH, Trigga, Takura","Baddadan (feat. IRAH, Flowdan, Trigga & Takura)","EMI",9,60,153,"135461"
19,"spotify:track:3VTNVsTTu05dmTsVFrmGpK","The Pogues, Kirsty MacColl","Fairytale of New York (feat. Kirsty MacColl)","WM UK",3,7,334,"135090"
20,"spotify:track:1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)","Taylor Swift",1,63,61,"134208"
21,"spotify:track:0lizgQ7Qw35od7CYaoMBZb","Ariana Grande","Santa Tell Me","Universal Records",4,8,349,"132029"
22,"spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q","Billie Eilish","What Was I Made For? [From The Motion Picture ""Barbie""]","Darkroom/Interscope Records",2,67,167,"128429"
23,"spotify:track:3DK6m7It6Pw857FcQftMds","Kanye West, Pusha T","Runaway","Roc-A-Fella",23,65,56,"125282"
24,"spotify:track:3hRV0jL3vUpRrcy398teAU","Lord Huron","The Night We Met","Play It Again Sam",20,70,476,"124330"
25,"spotify:track:1odExI7RdWc4BT515LTAwj","David Kushner","Daylight","Miserable Music Group, LLC",1,68,257,"122008"
26,"spotify:track:2uFaJJtFpPDc5Pa95XzTvg","Dean Martin","Let It Snow! Let It Snow! Let It Snow!","Capitol Records",4,9,234,"121241"
27,"spotify:track:1vYXt7VSjH9JIM5oRRo7vA","Dua Lipa","Dance The Night - From Barbie The Album","Atlantic Records",2,74,215,"120071"
28,"spotify:track:4OMJGnvZfDvsePyCwRGO7X","Dua Lipa","Houdini","Warner Records",2,66,47,"119565"
29,"spotify:track:1rv46mRwDqMEhOBZ7vODg3","Michael Bublé","It's Beginning to Look a Lot like Christmas","Reprise",3,6,334,"118748"
30,"spotify:track:5XeFesFbtLpXzIVDNQP22n","Arctic Monkeys","I Wanna Be Yours","Domino Recording Co",20,72,523,"117299"
31,"spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","XO / Republic Records",31,80,36,"116107"
32,"spotify:track:4KULAymBBJcPRpk1yO4dOG","Zach Bryan, Kacey Musgraves","I Remember Everything (feat. Kacey Musgraves)","Warner Records",28,79,118,"116076"
33,"spotify:track:6TkXViJUO3SA6FMcrNwlD9","Bobby Helms","Jingle Bell Rock","Universal Digital Enterprises",4,10,289,"115516"
34,"spotify:track:4EWCNWgDS8707fNSZ1oaA5","Kanye West","Heartless","Roc-A-Fella",34,78,404,"114672"
35,"spotify:track:4E63weMCaNZuGPEFMnuEi8","Tate McRae","exes","RCA Records Label",13,69,40,"114355"
36,"spotify:track:1IcR6RlgvDczfvoWJSSY2A","Andy Williams","It's the Most Wonderful Time of the Year","Columbia",5,11,285,"113444"
37,"spotify:track:17cia5k4BpGVlyEfqrFH50","Olivia Rodrigo","Can’t Catch Me Now - from The Hunger Games: The Ballad of Songbirds & Snakes","Lions Gate Entertainment Inc. under exclusive license to Geffen Records",12,87,54,"112745"
38,"spotify:track:7iUScoHKNJC5hqtA40vMlj","Fred again.., Baby Keem","leavemealone","Atlantic Records UK",24,86,19,"109957"
39,"spotify:track:72v1J97VEDEoAq66SQW0yh","Central Cee","Entrapreneur","Columbia",39,76,5,"109592"
40,"spotify:track:5rtpGGu3bPKsJEFjDGs63M","Sophie Ellis-Bextor","Murder On The Dancefloor","Polydor Records",40,93,9,"109189"
41,"spotify:track:1udwFobQ1JoOdWPQrp2b6u","JID, 21 Savage, Baby Tate","Surround Sound (feat. 21 Savage & Baby Tate)","Dreamville/Interscope",41,99,41,"108708"
42,"spotify:track:3dYD57lRAUcMHufyqn9GcI","Hozier","Take Me To Church","Universal-Island Records Ltd.",42,90,1196,"108272"
43,"spotify:track:3yfqSUWxFvZELEM4PmlwIR","Eminem","The Real Slim Shady","Interscope",43,81,982,"106356"
44,"spotify:track:0V3wPSX9ygBnCm8psDIegu","Taylor Swift","Anti-Hero","Taylor Swift",1,92,432,"106242"
45,"spotify:track:7uoFMmxln0GPXQ0AcCBXRq","Sia","Snowman","Monkey Puzzle/Atlantic",17,20,164,"105916"
46,"spotify:track:68Dni7IE4VyPkTOH9mRWHr","J. Cole","No Role Modelz","Roc Nation Records LLC",34,97,1083,"105545"
47,"spotify:track:7FIWs0pqAYbP91WWM0vlTQ","Eminem, Juice WRLD","Godzilla (feat. Juice WRLD)","Shady/Aftermath/Interscope Records",1,82,515,"105396"
48,"spotify:track:6Qyc6fS4DsZjB2mRW9DsQs","The Goo Goo Dolls","Iris","Warner Records",34,88,761,"105337"
49,"spotify:track:5PyDJG7SQRgWXefgexqIge","Doja Cat","Agora Hills","Kemosabe Records/RCA Records",19,96,96,"103856"
50,"spotify:track:4rXLjWdF2ZZpXCVTfWcshS","Gunna","fukumean","300 Entertainment",4,100,194,"100981"
51,"spotify:track:7MXVkk9YMctZqd1Srtv4MB","The Weeknd, Daft Punk","Starboy","Universal Republic Records",2,103,892,"100963"
52,"spotify:track:0K6iKgHPPhAb4Acmg9aD77","Zara Larsson, David Guetta","On My Love","Sommer House/Epic",30,83,51,"100465"
53,"spotify:track:7lQ8MOhq6IN2w8EYcFNSUk","Eminem","Without Me","Aftermath",46,95,865,"100431"
54,"spotify:track:1zi7xx7UVEFkmKfv06H8x0","Drake, Wizkid, Kyla","One Dance","Cash Money Records/Young Money Ent./Universal Rec.",8,110,1648,"100108"
55,"spotify:track:3nAp4IvdMPPWEH9uuXFFV5","Kelly Clarkson","Underneath the Tree","RCA Records Label",6,14,283,"99862"
56,"spotify:track:7qEHsqek33rTcFNT9PFqLf","Lewis Capaldi","Someone You Loved","Vertigo Berlin",1,118,1819,"99859"
57,"spotify:track:7fUYUcWy853HS8YJn0b3Sr","The Ronettes","Sleigh Ride","Legacy Recordings",9,12,244,"99319"
58,"spotify:track:6me7F0aaZjwDo6RJ5MrfBD","Richy Mitch & The Coal Miners","Evergreen","Richy Mitch & The Coal Miners",58,151,117,"98754"
59,"spotify:track:3xKsf9qdS1CyvXSMEid6g8","Frank Ocean","Pink + White","Boys Don't Cry",29,112,355,"98114"
60,"spotify:track:5TRPicyLGbAF2LGBFbHGvO","Kanye West, Dwele","Flashing Lights","Roc-A-Fella",60,102,267,"97850"
61,"spotify:track:086myS9r57YsLbJpU0TgK9","Arctic Monkeys","Why'd You Only Call Me When You're High?","Domino Recording Co",18,106,1168,"97444"
62,"spotify:track:17phhZDn6oGtzMe56NuWvj","Teddy Swims","Lose Control","Warner Records",62,133,34,"97306"
63,"spotify:track:4KW1lqgSr8TKrvBII0Brf8","Kanye West","Father Stretch My Hands Pt. 1","Rock The World/IDJ/Kanye LP7",63,122,98,"97267"
64,"spotify:track:7jtQIBanIiJOMS6RyCx6jZ","Tom Odell","Another Love","ITNO/Columbia",10,120,1046,"97203"
65,"spotify:track:6ibDVMcMUNqZ5eXT9sD4Vy","Billy Gillies, Hannah Boleyn","DNA (Loving You) [feat. Hannah Boleyn]","Big Beat Records",19,75,107,"97172"
66,"spotify:track:4Yg2w0P29BBBMixyeNjDtj","Band Aid","Do They Know It's Christmas? - 1984 Version","EMI",4,13,300,"97138"
67,"spotify:track:602d2gJewoiF1FivuOMMwE","Becky Hill, Chase & Status","Disconnect","Polydor Records",10,123,166,"96690"
68,"spotify:track:7yq4Qj7cqayVTp3FF9CWbm","Vance Joy","Riptide","F-Stop Records/Atlantic",20,111,2140,"96478"
