rank,uri,artist_names,track_name,source,peak_rank,previous_rank,days_on_chart,streams
1,"spotify:track:71BqAINEnezjQfxE4VuJfq","Taylor Swift","""Slut!"" (Taylor's Version) (From The Vault)","Taylor Swift",1,-1,1,"761126"
2,"spotify:track:1hjRhYpWyqDpPahmSlUTlc","Taylor Swift","Style (Taylor's Version)","Taylor Swift",2,-1,1,"758599"
3,"spotify:track:1Iq8oo9XkmmvCQiGOfORiz","Taylor Swift","Is It Over Now? (Taylor's Version) (From The Vault)","Taylor Swift",3,-1,1,"739784"
4,"spotify:track:4NioO5R9sHEZh4cGzMHyNt","Taylor Swift","Say Don't Go (Taylor's Version) (From The Vault)","Taylor Swift",4,-1,1,"702546"
5,"spotify:track:5KD6AEm19QnMbfWpfoOHMl","Taylor Swift","Now That We Don't Talk (Taylor's Version) (From The Vault)","Taylor Swift",5,-1,1,"669462"
6,"spotify:track:1hR8BSuEqPCCZfv93zzzz9","Taylor Swift","Welcome To New York (Taylor's Version)","Taylor Swift",6,-1,1,"663071"
7,"spotify:track:45wMBGri1PORPjM9PwFfrS","Taylor Swift","Blank Space (Taylor's Version)","Taylor Swift",7,-1,1,"656376"
8,"spotify:track:045ZeOHPIzhxxsm8bq5kyE","Taylor Swift","Out Of The Woods (Taylor's Version)","Taylor Swift",8,-1,1,"640806"
9,"spotify:track:6T0sEnqjmHISIKwFETeeiP","Taylor Swift","Suburban Legends (Taylor's Version) (From The Vault)","Taylor Swift",9,-1,1,"582727"
10,"spotify:track:6GXgd1BPD9bUpqw5AntGV5","Taylor Swift","All You Had To Do Was Stay (Taylor's Version)","Taylor Swift",10,-1,1,"533052"
11,"spotify:track:3pv7Q5v2dpdefwdWIvE7yH","Taylor Swift","Shake It Off (Taylor's Version)","Taylor Swift",11,-1,1,"520882"
12,"spotify:track:1K39ty6o1sHwwlZwO6a7wK","Taylor Swift","Wildest Dreams (Taylor's Version)","Taylor Swift",12,189,72,"508784"
13,"spotify:track:64FzgoLZ3oXu2SriZblHic","Taylor Swift","Bad Blood (Taylor's Version)","Taylor Swift",13,-1,1,"480646"
14,"spotify:track:43y1WpBdnEy5TR9aZoSQL9","Taylor Swift","I Wish You Would (Taylor's Version)","Taylor Swift",14,-1,1,"476708"
15,"spotify:track:2vPMoMDXxu9uX1igWZmXSG","Taylor Swift","New Romantics (Taylor's Version)","Taylor Swift",15,-1,1,"454062"
16,"spotify:track:2ByBBvpR9b7IynvRmnG7kG","Taylor Swift","Clean (Taylor's Version)","Taylor Swift",16,-1,1,"446257"
17,"spotify:track:75W3SngKzTuoQ94uLf3y82","Taylor Swift","How You Get The Girl (Taylor's Version)","Taylor Swift",17,-1,1,"437175"
18,"spotify:track:5mjYQaktjmjcMKcUIcqz4s","Kenya Grace","Strangers","Warner Records/Major Recordings",1,1,57,"431363"
19,"spotify:track:2f0GI2ZLUtbGqFx8t2Gk6A","Taylor Swift","I Know Places (Taylor's Version)","Taylor Swift",19,-1,1,"406605"
20,"spotify:track:2ve0kuaWUCt4Zx8x4bf1MR","Taylor Swift","Wonderland (Taylor's Version)","Taylor Swift",20,-1,1,"404492"
21,"spotify:track:3rUGC1vUpkDG9CZFHMur1t","Tate McRae","greedy","RCA Records Label",2,2,43,"402497"
22,"spotify:track:5QVVjX0ZItqlVpEuVCM9Yg","Taylor Swift","This Love (Taylor’s Version)","Taylor Swift",8,-1,9,"382619"
23,"spotify:track:59NraMJsLaMCVtwXTSia8i","cassö, RAYE, D-Block Europe","Prada","Ministry of Sound Recordings",3,4,78,"372732"
24,"spotify:track:4UwqOWDpdeIDVQDuKT6iza","Taylor Swift","You Are In Love (Taylor's Version)","Taylor Swift",24,-1,1,"366737"
25,"spotify:track:5aIVCx5tnk0ntmdiinnYvw","Tyla","Water","FAX Records/Epic",3,3,47,"355939"
26,"spotify:track:56y1jOTK0XSvJzVv9vHQBK","Doja Cat","Paint The Town Red","Kemosabe Records/RCA Records",1,5,85,"335391"
