Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change,festive
2017-04-28,0.2172213999999999,23.629999999999995,0.0,1.167999999999995,1.26,-3.19,1.35,1.33,-0.34,0.58,1.8,0.49,0.35,1.28,-2.63,1.19,1.45,-0.57,0.57,1.97,-0.05,1.01,2.26,-0.83,1.42,-24.24,13.79,38.67,10.82,10.82,0.5222663438552453,0.5209158984477837,0.0013504454074615,2.07,-2.69,-3.46,0.15,-2.72,3.06,0.25,-6.58,2.7,1.67,-3.66,-6.32,7.5,2.93,0.36,0
2017-05-05,0.0774045,138.62,0.0,-8.452000000000004,0.83,1.67,1.89,0.32,1.33,0.32,0.36,1.79,0.99,0.74,1.59,1.61,0.71,1.25,1.27,0.83,1.87,-0.2,1.51,2.5,1.07,93.24,-10.84,-14.69,10.57,10.57,0.555020394369856,0.5248951892134959,0.03012520515636,-7.86,7.8,-0.22,1.39,1.43,2.98,1.97,-0.9,1.92,-3.54,-0.27,-1.4,1.49,7.66,-1.86,0
2017-05-12,-0.0446347,-40.5,0.0,10.764,1.89,0.83,0.48,0.32,0.32,0.25,0.99,0.36,0.2,1.61,0.74,0.4,1.27,0.71,-0.46,-0.2,0.83,0.1,1.07,1.51,2.23,-23.78,74.39,2.75,10.4,10.4,0.5574758487226795,0.555020394369856,0.0024554543528235,-0.22,-7.86,3.79,2.98,1.39,4.38,1.92,1.97,2.64,-1.4,-3.54,3.56,-1.86,1.49,4.48,0
2017-05-19,-0.1239478,245.81,0.0,-3.4760000000000035,0.48,1.89,1.03,0.25,0.32,1.07,0.2,0.99,1.49,0.4,1.61,1.04,-0.46,1.27,1.15,0.1,-0.2,0.92,2.23,1.07,-1.0,2.75,-23.78,-20.54,12.04,12.04,0.5656804263476848,0.5574758487226795,0.0082045776250052,3.79,-0.22,-0.96,4.38,2.98,4.49,2.64,1.92,0.51,3.56,-1.4,-0.9,4.48,-1.86,-0.06,0
2017-05-26,-0.1827443,-408.88,0.0,-10.232000000000005,1.03,0.48,-0.29,1.07,0.25,-0.78,1.49,0.2,-0.36,1.04,0.4,-0.38,1.15,-0.46,-0.58,0.92,0.1,1.02,-1.0,2.23,0.75,-20.54,2.75,26.97,9.81,9.81,0.5828645771600512,0.5656804263476848,0.0171841508123664,-0.96,3.79,0.02,4.49,4.38,0.07,0.51,2.64,-2.21,-0.9,3.56,-3.11,-0.06,4.48,-3.28,0
2017-06-02,-0.18001259,200.37,0.0,13.879999999999995,0.4,1.09,-0.27,0.18,1.4,-1.16,0.27,1.79,-1.39,0.35,1.15,-0.42,0.12,1.28,-0.48,1.08,1.79,-0.64,0.17,0.75,-1.75,26.97,-20.54,-19.47,9.75,9.75,0.5692437307248541,0.585518199060398,-0.0162744683355439,-1.47,0.85,-2.04,0.81,3.61,-3.87,-2.19,0.87,1.09,-1.6,0.14,2.88,-5.13,2.55,0.95,0
2017-06-09,-0.1556859,315.81999999999994,0.0,-10.824000000000002,-0.27,0.4,-0.85,-1.16,0.18,0.23,-1.39,0.27,-0.68,-0.42,0.35,-0.65,-0.48,0.12,-0.18,-0.64,1.08,0.02,-1.75,0.17,0.12,-19.47,26.97,71.43,10.7,10.7,0.5661361238490571,0.5692437307248541,-0.003107606875797,-2.04,-1.47,-1.62,-3.87,0.81,0.68,1.09,-2.19,-0.25,2.88,-1.6,-5.17,0.95,-5.13,-2.1,0
2017-06-16,-0.1409277,-206.5,0.0,9.223999999999998,-0.85,-0.27,-0.53,0.23,-1.16,-0.66,-0.68,-1.39,-0.22,-0.65,-0.42,-0.52,-0.18,-0.48,0.15,0.02,-0.64,0.09,0.12,-1.75,-3.48,71.43,-19.47,35.26,10.38,10.38,0.5765081222335613,0.5661361238490571,0.0103719983845042,-1.62,-2.04,-2.8,0.68,-3.87,0.52,-0.25,1.09,-2.21,-5.17,2.88,-0.09,-2.1,0.95,-2.71,0
2017-06-23,-0.1277923,314.4100000000001,0.0,3.463999999999996,-0.53,-0.85,-1.5,-0.66,0.23,-1.75,-0.22,-0.68,-0.34,-0.52,-0.65,-1.51,0.15,-0.18,-0.67,0.09,0.02,-0.45,-3.48,0.12,0.88,47.8,96.3,54.89,10.02,10.02,0.5725098594439503,0.5765081222335613,-0.003998262789611,-2.8,-1.62,2.63,0.52,0.68,-2.66,-2.21,-0.25,-2.97,-0.09,-5.17,2.76,-2.71,-2.1,-0.79,0
2017-06-30,-0.1285327,-65.68000000000006,0.0,-5.936000000000002,-1.5,-0.53,0.52,-1.75,-0.66,0.28,-0.34,-0.22,-0.72,-1.51,-0.52,0.47,-0.67,0.15,0.07,-0.45,0.09,-0.17,0.88,-3.48,-0.48,52.99,31.46,-13.97,11.18,11.18,0.5768826833092677,0.5725098594439503,0.0043728238653174,2.63,-2.8,2.66,-2.66,0.52,0.46,-2.97,-2.21,0.27,2.76,-0.09,3.5,-0.79,-2.71,0.57,0
2017-07-07,-0.13805541,-327.1,0.0,0.1359999999999956,0.52,-1.5,0.37,0.28,-1.75,0.07,-0.72,-0.34,-0.5,0.47,-1.51,0.32,0.07,-0.67,0.18,-0.17,-0.45,1.82,-0.36,1.12,2.14,-7.58,33.83,-2.74,11.19,11.19,0.5823045505939646,0.5768826833092677,0.0054218672846968,2.66,2.63,0.17,0.46,-2.66,0.02,0.27,-2.97,0.18,3.5,2.76,6.34,0.57,-0.79,0.62,0
2017-07-14,-0.1424001,-46.06,0.0,1.643999999999997,0.37,0.52,1.01,0.07,0.28,1.77,-0.5,-0.72,1.62,0.32,0.47,1.14,0.18,0.07,1.23,1.82,-0.17,0.55,2.14,-0.36,0.09,-2.74,-7.58,-10.63,9.51,9.51,0.5682832956225643,0.5823045505939646,-0.0140212549714002,0.17,2.66,-1.65,0.02,0.46,3.29,0.18,0.27,0.34,6.34,3.5,-0.81,0.62,0.57,1.75,0
2017-07-21,-0.1548216,-63.26999999999998,0.0,4.715999999999998,1.01,0.37,-1.13,1.77,0.07,-0.12,1.62,-0.5,1.39,1.14,0.32,-0.92,1.23,0.18,0.07,0.55,1.82,0.08,0.09,2.14,0.09,-18.54,11.15,-7.46,9.36,9.36,0.5487905207836814,0.5682832956225643,-0.0194927748388828,-1.65,0.17,0.02,3.29,0.02,-2.52,0.34,0.18,-0.59,-0.81,6.34,5.64,1.75,0.62,-2.36,0
2017-07-28,-0.1660049,43.15999999999997,0.0,-7.012000000000005,-1.13,1.01,1.95,-0.12,1.77,1.22,1.39,1.62,1.07,-0.92,1.14,1.79,0.07,1.23,0.87,0.08,0.55,0.38,0.09,0.09,1.24,-7.46,-18.54,1.21,10.29,10.29,0.5708363237221282,0.5487905207836814,0.0220458029384468,0.02,-1.65,2.56,-2.52,3.29,2.13,-0.59,0.34,4.43,5.64,-0.81,1.98,-2.36,1.75,0.47,0
2017-08-04,-0.1749869999999999,272.47,0.0,-1.9039999999999992,1.95,-1.13,-2.69,1.22,-0.12,-2.13,1.07,1.39,-0.47,1.79,-0.92,-2.52,0.87,0.07,-0.81,0.38,0.08,-1.53,1.24,0.09,-2.68,1.21,-7.46,-11.55,10.03,10.03,0.5751769624806864,0.5708363237221282,0.0043406387585581,2.56,0.02,-5.23,2.13,-2.52,-2.44,4.43,-0.59,-3.36,1.98,5.64,-4.68,0.47,-2.36,-3.25,0
2017-08-11,-0.174462,-322.92,0.0,7.099999999999997,-2.69,1.95,0.19,-2.13,1.22,0.42,-0.47,1.07,1.04,-2.52,1.79,0.21,-0.81,0.87,-0.38,-1.53,0.38,-0.38,-2.68,1.24,-0.81,-17.25,-3.04,10.9,15.51,15.51,0.567406536929556,0.5751769624806864,-0.0077704255511303,-5.23,2.56,-1.86,-2.44,2.13,-0.21,-3.36,4.43,-1.73,-4.68,1.98,6.66,-3.25,0.47,-1.13,0
2017-08-18,-0.166141,-134.62,0.0,-2.880000000000004,0.19,-2.69,1.06,0.42,-2.13,0.23,1.04,-0.47,0.59,0.21,-2.52,0.9,-0.38,-0.81,0.36,-0.38,-1.53,0.73,-0.81,-2.68,1.18,10.9,-17.25,-22.22,14.26,14.26,0.5658134352030838,0.567406536929556,-0.0015931017264722,-1.86,-5.23,-0.69,-0.21,-2.44,0.25,-1.73,-3.36,1.25,6.66,-4.68,2.72,-1.13,-3.25,1.56,0
2017-08-25,-0.122819,171.49,0.0,-0.7320000000000022,1.06,0.19,0.14,0.23,0.42,0.14,0.59,1.04,0.52,0.9,0.21,0.15,0.36,-0.38,0.54,0.73,-0.38,0.96,1.18,-0.81,0.42,-22.22,10.9,1.1,11.28,11.28,0.5551157154062113,0.5658134352030838,-0.0106977197968725,-0.69,-1.86,-2.11,0.25,-0.21,-0.75,1.25,-1.73,0.21,2.72,6.66,4.05,1.56,-1.13,-2.33,0
2017-09-01,-0.0277989999999999,-76.32,0.0,0.2319999999999965,0.42,0.26,-0.82,0.38,-0.32,-0.89,1.05,0.27,-0.49,0.43,0.15,-0.8,0.66,-0.15,0.08,1.35,0.17,-0.06,1.74,0.39,1.38,1.1,-22.22,-8.15,10.13,10.13,0.556919938081383,0.558529324330166,-0.001609386248783,-1.21,-1.39,-2.37,-0.18,-0.07,-2.62,0.36,-0.01,0.3,3.7,2.58,-1.08,-1.61,0.51,0.13,0
2017-09-08,0.1530649999999999,389.47,0.0,-5.368,-0.82,0.42,-2.2,-0.89,0.38,-1.18,-0.49,1.05,-1.66,-0.8,0.43,-2.0,0.08,0.66,-1.29,-0.06,1.35,1.18,1.18,1.32,0.85,-8.15,1.1,123.67,12.12,12.12,0.5482339189699605,0.556919938081383,-0.0086860191114224,-2.37,-1.21,-0.51,-2.62,-0.18,-3.42,0.3,0.36,0.48,-1.08,3.7,-5.11,0.13,-1.61,2.43,0
2017-09-15,0.30867218,-368.55,0.0,6.787999999999994,-2.2,-0.82,1.32,-1.18,-0.89,0.72,-1.66,-0.49,0.09,-2.0,-0.8,1.17,-1.29,0.08,0.03,1.18,-0.06,0.35,0.85,1.18,0.9,152.69,-9.24,7.35,10.17,10.17,0.5307001221106483,0.5482339189699605,-0.0175337968593122,-0.51,-2.37,2.63,-3.42,-2.62,0.87,0.48,0.3,4.09,-5.11,-1.08,0.77,2.43,0.13,2.43,0
2017-09-22,0.468068,-50.29000000000002,0.0,-2.2920000000000016,1.32,-2.2,0.85,0.72,-1.18,1.83,0.09,-1.66,0.96,1.17,-2.0,1.02,0.03,-1.29,1.21,0.35,1.18,0.3,0.9,0.85,0.03,2.52,100.92,1.12,9.59,9.59,0.5310704248949698,0.5307001221106483,0.0003703027843214,2.63,-0.51,0.94,0.87,-3.42,0.26,4.09,0.48,2.29,0.77,-5.11,-1.48,2.43,2.43,1.23,0
2017-09-29,0.648736,-75.06,0.0,-4.044000000000004,0.85,1.32,2.04,1.83,0.72,1.47,0.96,0.09,1.69,1.02,1.17,1.93,1.21,0.03,1.73,0.3,0.35,0.67,0.03,0.9,-0.55,2.74,3.06,2.44,9.51,9.51,0.5240609050646349,0.5310704248949698,-0.0070095198303349,0.94,2.63,-1.63,0.26,0.87,1.44,2.29,4.09,2.27,-1.48,0.77,7.28,1.23,2.43,-1.67,0
2017-10-06,0.775819,21.340000000000032,0.0,3.239999999999996,2.04,0.85,0.17,1.47,1.83,0.46,1.69,0.96,0.98,1.93,1.02,0.22,1.73,1.21,0.21,0.67,0.3,0.69,-0.55,0.03,1.99,-5.48,4.11,9.51,9.65,9.65,0.501640075274597,0.5240609050646349,-0.0224208297900379,-1.63,0.94,0.55,1.44,0.26,1.82,2.27,2.29,0.54,7.28,-1.48,2.65,-1.67,1.23,-1.05,0
2017-10-13,0.738231,233.5,0.0,5.004,0.17,2.04,-0.16,0.46,1.47,-0.56,0.98,1.69,-1.06,0.22,1.93,-0.22,0.21,1.73,-0.0,0.69,0.67,0.37,1.99,-0.55,-1.05,9.51,-5.48,-6.14,9.61,9.61,0.5062020956669595,0.501640075274597,0.0045620203923625,0.55,-1.63,2.33,1.82,1.44,0.56,0.54,2.27,0.22,2.65,7.28,0.42,-1.05,-1.67,1.67,0
2017-10-20,0.62735482,-219.62,0.0,-0.9560000000000032,-0.16,0.17,-0.24,-0.56,0.46,-0.0,-1.06,0.98,1.41,-0.22,0.22,-0.19,-0.0,0.21,0.19,0.37,0.69,-0.05,-1.05,1.99,-0.86,-6.14,9.51,8.13,9.97,9.97,0.5012452218488657,0.5062020956669595,-0.0049568738180938,2.33,0.55,-6.08,0.56,1.82,-0.58,0.22,0.54,1.22,0.42,2.65,-2.91,1.67,-1.05,2.85,0
2017-10-27,0.461633,-105.06,0.0,-9.336000000000002,-0.24,-0.16,0.74,-0.0,-0.56,1.62,1.41,-1.06,0.87,-0.19,-0.22,0.89,0.19,-0.0,0.99,-0.05,0.37,0.53,-0.86,-1.05,0.49,3.6,-1.77,-11.09,9.8,9.8,0.5045886825948449,0.5012452218488657,0.0033434607459792,-6.08,2.33,-0.3,-0.58,0.56,1.74,1.22,0.22,3.8,-2.91,0.42,3.17,2.85,1.67,-2.21,0
2017-11-03,0.210878,517.8,0.0,5.451999999999996,0.74,-0.24,-1.68,1.62,-0.0,-2.21,0.87,1.41,-0.67,0.89,-0.19,-1.75,0.99,0.19,-1.22,0.53,-0.05,-0.26,0.49,-0.86,-0.6,-4.08,5.67,9.17,9.14,9.14,0.476724071340155,0.5045886825948449,-0.0278646112546898,-0.3,-6.08,-2.24,1.74,-0.58,-0.78,3.8,1.22,-1.92,3.17,-2.91,-4.29,-2.21,2.85,-1.35,0
2017-11-10,-0.030694,-356.92,0.0,1.419999999999996,-1.68,0.74,-0.7,-2.21,1.62,-1.11,-0.67,0.87,-1.28,-1.75,0.89,-0.79,-1.22,0.99,-1.21,-0.26,0.53,-0.35,-0.6,0.49,-0.58,9.17,-4.08,2.25,11.29,11.29,0.4838213512234395,0.476724071340155,0.0070972798832844,-2.24,-0.3,3.27,-0.78,1.74,5.08,-1.92,3.8,-2.72,-4.29,3.17,-2.52,-1.35,-2.21,-0.74,0
2017-11-17,-0.1840549999999999,-75.13,0.0,-0.6640000000000015,-0.7,-1.68,0.39,-1.11,-2.21,0.74,-1.28,-0.67,0.62,-0.79,-1.75,0.45,-1.21,-1.22,0.52,-0.35,-0.26,1.3,-0.58,-0.6,0.93,2.13,5.16,-3.97,11.43,11.43,0.4984465146596232,0.4838213512234395,0.0146251634361836,3.27,-2.24,2.35,5.08,-0.78,-1.4,-2.72,-1.92,1.66,-2.52,-4.29,2.52,-0.74,-1.35,0.15,0
2017-11-24,-0.269554,257.23,0.0,-4.484,0.39,-0.7,-1.47,0.74,-1.11,-0.45,0.62,-1.28,-0.75,0.45,-0.79,-1.26,0.52,-1.21,-0.28,1.3,-0.35,0.48,1.6,-0.86,-0.09,-3.97,2.13,0.87,9.67,9.67,0.5011799619725411,0.4984465146596232,0.0027334473129179,2.35,3.27,0.03,-1.4,5.08,-0.67,1.66,-2.72,-1.86,2.52,-2.52,-6.51,0.15,-0.74,-2.03,0
2017-12-01,-0.311273,-298.6,0.0,7.223999999999994,-1.47,0.39,1.28,-0.45,0.74,0.7,-0.75,0.62,-0.51,-1.26,0.45,1.12,-0.28,0.52,-0.52,0.48,1.3,0.2,-0.09,1.6,0.34,0.87,-3.97,7.54,11.43,11.43,0.5255112316025062,0.5011799619725411,0.0243312696299651,0.03,2.35,3.7,-0.67,-1.4,2.41,-1.86,1.66,0.15,-6.51,2.52,1.99,-2.03,0.15,3.17,1
2017-12-08,-0.330072,203.31,0.0,-11.308,1.28,-1.47,1.31,0.7,-0.45,0.28,-0.51,-0.75,-0.19,1.12,-1.26,1.11,-0.52,-0.28,0.67,0.2,0.48,0.58,0.34,-0.09,0.77,7.54,0.87,-12.63,9.58,9.58,0.5291890756744287,0.5255112316025062,0.0036778440719225,3.7,0.03,2.98,2.41,-0.67,0.26,0.15,-1.86,2.53,1.99,-6.51,4.99,3.17,-2.03,-0.58,1
2017-12-15,-0.3903176,256.21000000000004,0.0,7.179999999999994,1.31,1.28,1.36,0.28,0.7,2.16,-0.19,-0.51,1.89,1.11,1.12,1.49,0.67,-0.52,1.32,0.58,0.2,0.67,0.77,0.34,0.03,-12.63,7.54,7.11,9.42,9.42,0.5369280432838879,0.5291890756744287,0.0077389676094591,2.98,3.7,-0.05,0.26,2.41,2.57,2.53,0.15,2.38,4.99,1.99,3.49,-0.58,3.17,1.2,1
2017-12-22,-0.4623983,-384.55,0.0,3.535999999999995,1.36,1.31,1.03,2.16,0.28,1.28,1.89,-0.19,2.84,1.49,1.11,1.08,1.32,0.67,1.32,0.67,0.58,1.24,0.03,0.77,2.15,2.96,-6.2,0.0,9.9,9.9,0.5452764605971262,0.5369280432838879,0.0083484173132383,-0.05,2.98,0.77,2.57,0.26,-1.04,2.38,2.53,1.35,3.49,4.99,3.87,1.2,-0.58,0.39,1
2017-12-29,-0.547449,-221.28000000000003,0.0,2.9839999999999973,2.16,0.38,0.11,1.85,1.44,0.63,2.65,0.58,1.41,2.1,0.56,0.24,1.8,0.63,1.27,0.38,0.53,2.59,2.4,-1.38,1.48,-4.5,7.11,12.33,11.04,11.04,0.5087397211090039,0.5330096779357575,-0.0242699568267535,-0.22,-0.12,-1.48,1.29,0.48,1.13,2.75,0.65,0.9,5.26,4.66,1.3,2.24,-1.17,0.0,1
2018-01-05,-0.6372800000000001,184.07,0.0,12.871999999999996,1.33,1.04,0.7,1.41,1.48,-0.35,2.14,2.28,-0.15,1.34,1.13,0.53,1.21,1.54,0.67,2.36,0.5,1.33,2.19,1.77,1.98,12.33,-4.5,11.58,9.22,9.22,0.5069333083908044,0.502704086713524,0.0042292216772804,-2.07,-0.39,-2.35,1.07,0.54,-3.15,2.12,2.13,0.98,0.82,4.84,4.88,0.74,0.63,3.57,1
2018-01-12,-0.623312,-32.97000000000003,0.0,-0.7960000000000008,0.7,1.33,-0.62,-0.35,1.41,-0.99,-0.15,2.14,0.19,0.53,1.34,-0.67,0.67,1.21,-0.32,1.33,2.36,1.01,1.98,2.19,1.35,15.51,11.28,-1.72,10.16,10.16,0.4929509577415552,0.5069333083908044,-0.0139823506492491,-2.35,-2.07,3.08,-3.15,1.07,-1.55,0.98,2.12,-4.66,4.88,0.82,-0.1,3.57,0.74,1.39,1
2018-01-19,-0.5127594,-244.87,0.0,2.767999999999995,-0.62,0.7,-0.84,-0.99,-0.35,-0.18,0.19,-0.15,0.57,-0.67,0.53,-0.73,-0.32,0.67,-0.74,1.01,1.33,1.88,1.97,0.94,1.58,-1.72,15.51,9.81,11.27,11.27,0.4966462897316075,0.4929509577415552,0.0036953319900523,3.08,-2.35,4.74,-1.55,-3.15,-0.09,-4.66,0.98,1.26,-0.1,4.88,-1.29,1.39,3.57,-0.31,1
2018-01-26,-0.3074767,116.42999999999998,0.0,-7.364000000000002,-0.84,-0.62,-2.9,-0.18,-0.99,-3.17,0.57,0.19,-1.36,-0.73,-0.67,-2.91,-0.74,-0.32,-2.17,1.88,1.01,-3.44,1.58,1.97,-4.25,9.81,-1.72,5.58,11.08,11.08,0.4811653338143297,0.4966462897316075,-0.0154809559172778,4.74,3.08,-6.88,-0.09,-1.55,-2.7,1.26,-4.66,-5.2,-1.29,-0.1,-4.76,-0.31,1.39,-3.52,1
2018-02-02,0.005498,-68.5,0.0,1.2279999999999986,-2.9,-0.84,-4.72,-3.17,-0.18,-3.73,-1.36,0.57,-5.03,-2.91,-0.73,-4.5,-2.17,-0.74,-3.23,-3.44,1.88,-5.56,-4.25,1.58,-5.49,5.58,9.81,-0.76,17.31,17.31,0.4854366619702318,0.4811653338143297,0.0042713281559021,-6.88,4.74,-1.36,-2.7,-0.09,-8.06,-5.2,1.26,-3.96,-4.76,-1.29,-5.68,-3.52,-0.31,-3.2,0
2018-02-09,0.3131635,-63.67999999999998,0.0,-1.768000000000005,-4.72,-2.9,2.85,-3.73,-3.17,2.69,-5.03,-1.36,3.26,-4.5,-2.91,2.8,-3.23,-2.17,2.31,-5.56,-3.44,4.24,-5.49,-4.25,3.91,-0.76,5.58,0.0,29.06,29.06,0.4791260432684693,0.4854366619702318,-0.0063106187017625,-1.36,-6.88,3.71,-8.06,-2.7,1.41,-3.96,-5.2,0.71,-5.68,-4.76,7.48,-3.2,-3.52,1.77,0
2018-02-16,0.4860792,-65.07,0.0,4.463999999999997,2.85,-4.72,-0.69,2.69,-3.73,0.34,3.26,-5.03,0.43,2.8,-4.5,-0.52,2.31,-3.23,-0.64,4.24,-5.56,0.14,3.91,-5.49,0.31,0.0,-0.76,3.2,19.46,19.46,0.4847138536975446,0.4791260432684693,0.0055878104290753,3.71,-1.36,4.87,1.41,-8.06,-0.39,0.71,-3.96,0.57,7.48,-5.68,2.13,1.77,-3.2,1.36,0
