Date,ADS_Change,EPU_Change,Stringency_Change,Rolling_Avg_Change_in_DCC,% FTSE100 Change,Previous % FTSE100 Change,Next % FTSE100 Change,% FTSE250 Change,Previous % FTSE250 Change,Next % FTSE250 Change,% FTSEAIM Change,Previous % FTSEAIM Change,Next % FTSEAIM Change,% FTSEAllShare Change,Previous % FTSEAllShare Change,Next % FTSEAllShare Change,% FTSESmallCap Change,Previous % FTSESmallCap Change,Next % FTSESmallCap Change,% MSCI Change,Previous % MSCI Change,Next % MSCI Change,% MSCIUK Change,Previous % MSCIUK Change,Next % MSCIUK Change,% GILT2 Change,Previous % GILT2 Change,Next % GILT2 Change,Close,Vix Close,TED,Previous TED,TED_Change,SWAV,SWAV_lagged,Change in SWAV,% Barc Change,Previous % Barc Change,Next % Barc Change,% Voda Change,Previous % Voda Change,Next % Voda Change,% BP Change,Previous % BP Change,Next % BP Change,% Glen Change,Previous % Glen Change,Next % Glen Change,% LLoyds Change,Previous % LLoyds Change,Next % LLoyds Change,festive
2017-06-02,0.03720881,-116.15999999999995,0.0,2.9790000000000005,1.5,2.6,-1.11,1.58,0.06,-0.93,2.07,0.65,-2.06,1.51,2.11,-1.07,1.4,0.84,-0.66,2.88,-0.29,-0.62,0.93,3.61,-1.64,0.89,-21.68,38.05,9.75,9.75,0.26,0.26,0.0,0.5692437307248541,0.5683623913191896,0.0008813394056644,-0.64,0.19,-3.63,4.45,8.08,-3.22,-1.33,5.44,0.84,-1.46,4.98,-2.44,-2.71,1.83,-1.17,0
2017-06-09,-0.0782814,516.1899999999999,0.0,3.754,0.13,1.77,-1.37,-0.99,0.87,-0.43,-1.12,1.54,-0.9,-0.07,1.58,-1.17,-0.36,0.61,-0.03,0.43,1.24,0.12,-1.58,2.45,-3.36,2.25,-18.35,131.87,10.7,10.7,0.25,0.28,-0.03,0.5661361238490571,0.585518199060398,-0.0193820752113409,-3.48,3.63,-4.38,-3.09,10.59,1.2,-1.12,3.76,-2.45,1.23,0.47,-5.25,-4.23,4.94,-4.76,0
2017-06-16,-0.1855624,109.31999999999994,0.0,0.0390000000000021,-1.11,1.5,-2.02,-0.93,1.58,-2.4,-2.06,2.07,-0.56,-1.07,1.51,-2.03,-0.66,1.4,-0.53,-0.62,2.88,-0.35,-1.64,0.93,-2.63,38.05,0.89,86.54,10.38,10.38,0.26,0.26,0.0,0.5765081222335613,0.5692437307248541,0.0072643915087071,-3.63,-0.64,-0.25,-3.22,4.45,-2.16,0.84,-1.33,-5.11,-2.44,-1.46,2.66,-1.17,-2.71,-3.49,0
2017-06-23,-0.2517401,107.91000000000008,0.0,4.526999999999999,-1.37,0.13,-0.99,-0.43,-0.99,-1.47,-0.9,-1.12,-1.06,-1.17,-0.07,-1.05,-0.03,-0.36,-0.61,0.12,0.43,-0.61,-3.36,-1.58,0.39,190.12,-13.83,40.0,10.02,10.02,0.34,0.25,0.09,0.5725098594439503,0.5661361238490571,0.0063737355948931,-4.38,-3.48,5.37,1.2,-3.09,-2.21,-2.45,-1.12,-2.71,-5.25,1.23,6.35,-4.76,-4.23,-0.22,0
2017-06-30,-0.311277,248.73,0.0,-0.0859999999999992,-2.02,-1.11,0.9,-2.4,-0.93,0.35,-0.56,-2.06,-1.22,-2.03,-1.07,0.78,-0.53,-0.66,0.25,-0.35,-0.62,1.65,-2.63,-1.64,1.38,101.12,97.78,-15.36,11.18,11.18,0.29,0.26,0.0299999999999999,0.5768826833092677,0.5765081222335613,0.0003745610757064,-0.25,-3.63,2.84,-2.16,-3.22,0.48,-5.11,0.84,0.45,2.66,-2.44,10.06,-3.49,-1.17,1.19,0
2017-07-07,-0.318068,-392.78,0.0,-2.4529999999999994,-0.99,-1.37,1.39,-1.47,-0.43,1.84,-1.06,-0.9,1.11,-1.05,-1.17,1.46,-0.61,-0.03,1.41,-0.61,0.12,2.38,0.76,-4.63,2.23,23.68,55.56,-13.07,11.19,11.19,0.28,0.36,-0.0799999999999999,0.5823045505939646,0.5725098594439503,0.0097946911500143,5.37,-4.38,-1.49,-2.21,1.2,3.31,-2.71,-2.45,0.52,6.35,-5.25,5.48,-0.22,-4.76,2.37,0
2017-07-14,-0.2980859999999999,-373.16,0.0,-1.5850000000000002,0.9,-2.02,-0.14,0.35,-2.4,1.65,-1.22,-0.56,3.03,0.78,-2.03,0.21,0.25,-0.53,1.3,1.65,-0.35,0.63,1.77,-1.62,0.18,-10.11,68.72,-21.25,9.51,9.51,0.28,0.28,0.0,0.5682832956225643,0.5768826833092677,-0.0085993876867034,2.84,-0.25,-1.63,0.48,-2.16,0.69,0.45,-5.11,-0.26,10.06,2.66,4.79,1.19,-3.49,-0.66,0
2017-07-21,-0.2957493,-109.32999999999998,0.0,2.660000000000001,1.39,-0.99,0.79,1.84,-1.47,1.11,1.11,-1.06,2.47,1.46,-1.05,0.85,1.41,-0.61,0.93,2.38,-0.61,0.46,2.23,0.76,1.33,-9.46,1.72,-6.34,9.36,9.36,0.17,0.28,-0.11,0.5487905207836814,0.5823045505939646,-0.0335140298102831,-1.49,5.37,2.58,3.31,-2.21,-0.44,0.52,-2.71,3.81,5.48,6.35,7.74,2.37,-0.22,-1.91,0
2017-07-28,-0.2937972,-20.110000000000014,0.0,0.7559999999999988,-0.14,0.9,-0.79,1.65,0.35,-0.93,3.03,-1.22,0.6,0.21,0.78,-0.78,1.3,0.25,0.05,0.63,1.65,-1.15,0.18,1.77,-1.47,-24.62,-5.19,-10.48,10.29,10.29,0.25,0.28,-0.03,0.5708363237221282,0.5682832956225643,0.0025530280995639,-1.63,2.84,-2.8,0.69,0.48,-0.36,-0.26,0.45,0.92,4.79,10.06,-2.79,-0.66,1.19,-2.8,0
2017-08-04,-0.3035197,315.63,0.0,-4.668,0.79,1.39,-2.5,1.11,1.84,-1.72,2.47,1.11,0.57,0.85,1.46,-2.32,0.93,1.41,-1.19,0.46,2.38,-1.9,1.33,2.23,-3.46,-6.34,-9.46,-7.17,10.03,10.03,0.25,0.17,0.0799999999999999,0.5751769624806864,0.5487905207836814,0.0263864416970049,2.58,-1.49,-6.99,-0.44,3.31,-2.64,3.81,0.52,-5.03,7.74,5.48,1.67,-1.91,2.37,-4.34,0
2017-08-11,-0.31251741,-50.44999999999999,0.0,2.555000000000002,-0.79,-0.14,1.25,-0.93,1.65,0.65,0.6,3.03,1.64,-0.78,0.21,1.1,0.05,1.3,-0.02,-1.15,0.63,0.35,-1.47,0.18,0.36,-19.77,-1.87,-13.74,15.51,15.51,0.3,0.25,0.0499999999999999,0.567406536929556,0.5708363237221282,-0.0034297867925722,-2.8,-1.63,-2.53,-0.36,0.69,0.05,0.92,-0.26,-0.5,-2.79,4.79,9.57,-2.8,-0.66,0.42,0
2017-08-18,-0.3085411,-457.54,0.0,2.099000000000001,-2.5,0.79,1.19,-1.72,1.11,0.36,0.57,2.47,1.11,-2.32,0.85,1.05,-1.19,0.93,0.9,-1.9,0.46,1.71,-3.46,1.33,1.6,-8.24,-17.21,-21.37,14.26,14.26,0.31,0.25,0.06,0.5658134352030838,0.5751769624806864,-0.0093635272776025,-6.99,2.58,-2.79,-2.64,-0.44,-0.5,-5.03,3.81,1.47,1.67,7.74,6.89,-4.34,-1.91,-0.8,0
2017-08-25,-0.2776406,36.870000000000005,0.0,-1.813,1.25,-0.79,0.16,0.65,-0.93,0.12,1.64,0.6,0.51,1.1,-0.78,0.18,-0.02,0.05,0.75,0.35,-1.15,1.92,0.36,-1.47,3.13,-13.74,-19.77,-7.14,11.28,11.28,0.31,0.3,0.01,0.5551157154062113,0.567406536929556,-0.0122908215233447,-2.53,-2.8,-3.94,0.05,-0.36,-1.55,-0.5,0.92,0.81,9.57,-2.79,4.67,0.42,-2.8,-1.97,0
2017-09-01,-0.1938038999999999,-73.94,0.0,4.924000000000001,0.69,-1.16,-3.0,0.07,-0.68,-2.06,1.32,1.48,-2.14,0.58,-1.05,-2.78,0.51,-0.35,-1.22,1.52,-1.65,1.12,2.13,-3.23,1.62,-21.37,-8.24,105.43,10.13,10.13,0.32,0.34,-0.02,0.556919938081383,0.5653288813416949,-0.0084089432603119,-2.59,-5.4,-2.86,-0.25,-1.76,-5.95,0.35,-3.78,0.79,6.38,2.94,-6.13,-1.1,-3.17,2.56,0
2017-09-08,-0.0219219999999999,313.15,0.0,-2.158999999999998,-0.4,0.23,-0.91,-0.51,0.06,-0.47,0.56,0.54,-1.57,-0.37,0.19,-0.85,0.74,-0.24,-1.26,1.28,-0.03,1.53,2.51,-2.48,1.75,-7.14,-13.74,163.31,12.12,12.12,0.29,0.34,-0.05,0.5482339189699605,0.558529324330166,-0.0102954053602054,-3.55,-5.03,2.11,-2.8,-1.41,-2.57,0.67,-3.19,4.6,2.58,6.77,-4.38,-1.48,-0.15,4.92,0
2017-09-15,0.13421018,20.920000000000016,0.0,-0.9990000000000002,-3.0,0.69,2.18,-2.06,0.07,2.56,-2.14,1.32,1.05,-2.78,0.58,2.21,-1.22,0.51,1.24,1.12,1.52,0.65,2.04,0.48,0.93,129.35,-17.86,10.19,10.17,10.17,0.29,0.33,-0.04,0.5307001221106483,0.556919938081383,-0.0262198159707346,-2.86,-2.59,3.59,-5.95,-0.25,1.14,0.79,0.35,6.48,-6.13,6.38,-0.72,2.56,-1.1,3.69,0
2017-09-22,0.301927,-418.84,0.0,2.559,-0.91,-0.4,2.9,-0.47,-0.51,3.33,-1.57,0.56,2.67,-0.85,-0.37,2.97,-1.26,0.74,2.97,1.53,1.28,0.97,1.75,2.51,-0.52,105.99,33.13,2.91,9.59,9.59,0.32,0.29,0.03,0.5310704248949698,0.5482339189699605,-0.0171634940749907,2.11,-3.55,-0.7,-2.57,-2.8,1.7,4.6,0.67,4.62,-4.38,2.58,5.69,4.92,-1.48,-0.46,0
2017-09-29,0.525917,-125.35000000000002,0.0,-2.3549999999999995,2.18,-3.0,2.21,2.56,-2.06,1.94,1.05,-2.14,2.69,2.21,-2.78,2.15,1.24,-1.22,1.95,0.65,1.12,1.37,0.93,2.04,1.43,5.88,147.09,5.33,9.51,9.51,0.29,0.29,0.0,0.5240609050646349,0.5307001221106483,-0.0066392170460134,3.59,-2.86,-1.09,1.14,-5.95,3.28,6.48,0.79,2.83,-0.72,-6.13,10.12,3.69,2.56,-2.7,0
2017-10-06,0.74802,-53.71999999999997,0.0,-1.4899999999999984,2.9,-0.91,0.0,3.33,-0.47,-0.1,2.67,-1.57,-0.09,2.97,-0.85,-0.0,2.97,-1.26,0.21,0.97,1.53,1.07,-0.52,1.75,0.92,-1.6,53.68,2.78,9.65,9.65,0.3,0.32,-0.02,0.501640075274597,0.5310704248949698,-0.0294303496203728,-0.7,2.11,2.89,1.7,-2.57,2.38,4.62,4.6,0.77,5.69,-4.38,3.08,-0.46,4.92,0.6,0
2017-10-13,0.891296,254.84000000000003,0.0,5.585000000000001,2.21,2.18,-0.4,1.94,2.56,-0.56,2.69,1.05,0.34,2.15,2.21,-0.41,1.95,1.24,0.19,1.37,0.65,0.32,1.43,0.93,-1.9,3.51,9.62,1.48,9.61,9.61,0.28,0.29,-0.0099999999999999,0.5062020956669595,0.5240609050646349,-0.0178588093976753,-1.09,3.59,-3.9,3.28,1.14,-0.02,2.83,6.48,1.45,10.12,-0.72,-2.5,-2.7,3.69,4.57,0
2017-10-20,0.936027,13.879999999999995,0.0,2.2580000000000005,0.0,2.9,0.49,-0.1,3.33,1.62,-0.09,2.67,2.29,-0.0,2.97,0.7,0.21,2.97,1.19,1.07,0.97,0.49,0.92,-0.52,-0.37,2.78,-1.6,9.26,9.97,9.97,0.27,0.3,-0.0299999999999999,0.5012452218488657,0.501640075274597,-0.0003948534257313,2.89,-0.7,-6.36,2.38,1.7,1.15,0.77,4.62,5.06,3.08,5.69,0.17,0.6,-0.46,0.58,0
2017-10-27,0.929701,-324.68,0.0,-7.131,-0.4,2.21,-0.96,-0.56,1.94,-0.62,0.34,2.69,0.2,-0.41,2.15,-0.88,0.19,1.95,-0.24,0.32,1.37,0.28,-1.9,1.43,-0.12,1.77,5.36,1.09,9.8,9.8,0.3,0.28,0.0199999999999999,0.5045886825948449,0.5062020956669595,-0.0016134130721146,-3.9,-1.09,-2.53,-0.02,3.28,0.95,1.45,2.83,1.81,-2.5,10.12,-1.25,4.57,-2.7,-3.53,0
2017-11-03,0.8596140000000001,412.74,0.0,-1.843999999999999,0.49,0.0,-2.38,1.62,-0.1,-3.29,2.29,-0.09,-1.94,0.7,-0.0,-2.53,1.19,0.21,-2.42,0.49,1.07,-0.6,-0.37,0.92,-1.18,1.36,-0.23,11.63,9.14,9.14,0.23,0.27,-0.04,0.476724071340155,0.5012452218488657,-0.0245211505087106,-6.36,2.89,0.95,1.15,2.38,4.26,5.06,0.77,-4.59,0.17,3.08,-6.7,0.58,0.6,-2.08,0
2017-11-10,0.745125,160.88,0.0,4.532000000000002,-0.96,-0.4,-0.31,-0.62,-0.56,-0.38,0.2,0.34,-0.67,-0.88,-0.41,-0.34,-0.24,0.19,-0.69,0.28,0.32,0.95,-0.12,-1.9,0.35,4.72,13.94,-7.58,11.29,11.29,0.2,0.3,-0.0999999999999999,0.4838213512234395,0.5045886825948449,-0.0207673313714054,-2.53,-3.9,5.69,0.95,-0.02,3.61,1.81,1.45,-1.1,-1.25,-2.5,-0.07,-3.53,4.57,-0.59,0
2017-11-17,0.554176,-432.05,0.0,-0.1779999999999994,-2.38,0.49,-1.09,-3.29,1.62,0.29,-1.94,2.29,-0.14,-2.53,0.7,-0.81,-2.42,1.19,0.24,-0.6,0.49,1.78,-1.18,-0.37,1.1,7.4,-5.31,-3.13,11.43,11.43,0.18,0.23,-0.05,0.4984465146596232,0.476724071340155,0.0217224433194681,0.95,-6.36,2.38,4.26,1.15,-2.06,-4.59,5.06,-0.22,-6.7,0.17,-4.16,-2.08,0.58,-1.88,0
2017-11-24,0.3578008199999999,182.1,0.0,-1.852999999999998,-0.31,-0.96,-0.21,-0.38,-0.62,0.24,-0.67,0.2,-1.26,-0.34,-0.88,-0.16,-0.69,-0.24,-0.81,0.95,0.28,0.68,0.72,0.17,0.26,-1.92,3.3,8.48,9.67,9.67,0.21,0.19,0.0199999999999999,0.5011799619725411,0.4838213512234395,0.0173586107491016,5.69,-2.53,3.72,3.61,0.95,1.73,-1.1,1.81,-1.71,-0.07,-1.25,-4.65,-0.59,-3.53,1.07,0
2017-12-01,0.15036,-41.370000000000005,0.0,-0.7869999999999997,-1.09,-2.38,2.6,0.29,-3.29,0.98,-0.14,-1.94,-0.69,-0.81,-2.53,2.24,0.24,-2.42,0.14,1.78,-0.6,0.78,1.51,-1.23,1.12,-3.13,7.4,-6.03,11.43,11.43,0.24,0.19,0.0499999999999999,0.5255112316025062,0.4984465146596232,0.027064716942883,2.38,0.95,6.78,-2.06,4.26,2.68,-0.22,-4.59,2.68,-4.16,-6.7,7.08,-1.88,-2.08,2.56,1
2017-12-08,-0.119194,-95.28999999999996,0.0,-1.686,-0.21,-0.31,2.69,0.24,-0.38,2.44,-1.26,-0.67,1.7,-0.16,-0.34,2.62,-0.81,-0.69,1.99,0.68,0.95,1.26,0.26,0.72,0.8,8.48,-1.92,-6.41,9.58,9.58,0.29,0.21,0.0799999999999999,0.5291890756744287,0.5011799619725411,0.0280091137018876,3.72,5.69,2.93,1.73,3.61,2.83,-1.71,-1.1,4.96,-4.65,-0.07,8.65,1.07,-0.59,0.61,1
2017-12-15,-0.4210116,459.52,0.0,0.6870000000000012,2.6,-1.09,2.41,0.98,0.29,3.47,-0.69,-0.14,4.78,2.24,-0.81,2.59,0.14,0.24,2.66,0.78,1.78,1.92,1.12,1.51,2.18,-6.03,-3.13,2.29,9.42,9.42,0.32,0.24,0.08,0.5369280432838879,0.5255112316025062,0.0114168116813816,6.78,2.38,0.72,2.68,-2.06,1.5,2.68,-0.22,3.76,7.08,-4.16,7.5,2.56,-1.88,1.6,1
2017-12-22,-0.6464533,-128.33999999999995,0.0,6.072,2.69,-0.21,2.05,2.44,0.24,1.36,1.7,-1.26,3.09,2.62,-0.16,1.96,1.99,-0.81,2.56,1.26,0.68,2.99,0.8,0.26,2.86,-3.42,1.08,11.28,9.9,9.9,0.38,0.29,0.09,0.5452764605971262,0.5291890756744287,0.0160873849226974,2.93,3.72,-0.47,2.83,1.73,-1.4,4.96,-1.71,2.57,8.65,-4.65,7.98,0.61,1.07,2.63,1
2017-12-29,-0.8170029999999999,-127.90000000000003,0.0,-0.8019999999999982,2.55,1.39,1.06,3.31,0.01,0.51,3.25,-1.28,1.49,2.67,1.11,1.01,2.44,-0.1,2.14,0.92,0.88,4.3,0.99,1.26,3.46,2.29,-6.03,25.34,11.04,11.04,0.32,0.31,0.01,0.5087397211090039,0.523122903688352,-0.0143831825793481,-0.34,4.92,-3.72,1.78,2.51,-2.98,3.42,2.2,1.91,10.17,3.36,5.01,1.04,0.39,3.73,1
2018-01-05,-0.948553,77.43,0.0,-1.1719999999999993,2.39,2.96,0.09,2.91,2.37,-1.33,4.47,0.1,0.04,2.49,2.79,-0.14,2.77,1.03,0.34,2.87,1.58,2.36,4.0,0.66,3.35,7.28,-6.41,16.77,9.22,9.22,0.33,0.29,0.04,0.5069333083908044,0.5326434902673365,-0.025710181876532,-2.46,6.52,0.66,1.61,3.46,-4.65,4.29,3.26,-3.72,5.7,10.07,4.77,1.37,3.07,5.01,1
2018-01-12,-0.953384,151.09999999999997,0.0,5.732000000000001,2.04,1.63,-1.45,1.05,2.84,-1.17,1.99,2.46,0.77,1.87,1.85,-1.39,1.88,2.29,-1.06,3.72,1.13,2.91,4.21,0.96,1.0,28.54,2.96,7.92,10.16,10.16,0.31,0.32,-0.01,0.4929509577415552,0.502704086713524,-0.0097531289719687,-4.38,1.4,7.97,-2.11,0.84,-1.64,3.12,1.49,-3.46,5.73,10.94,-1.39,4.34,0.25,1.08,1
2018-01-19,-0.903077,-277.84000000000003,0.0,-0.0679999999999978,0.09,2.39,-3.72,-1.33,2.91,-3.35,0.04,4.47,-0.8,-0.14,2.49,-3.63,0.34,2.77,-2.9,2.36,2.87,-1.62,2.93,1.46,-2.74,13.52,11.28,15.94,11.27,11.27,0.32,0.31,0.01,0.4966462897316075,0.5069333083908044,-0.0102870186591968,0.66,-2.46,-2.46,-4.65,1.61,-2.79,-3.72,4.29,-4.01,4.77,5.7,-5.99,5.01,1.37,-3.82,1
2018-01-26,-0.7698750000000001,-128.44,0.0,-1.520999999999998,-1.45,2.04,-7.48,-1.17,1.05,-6.78,0.77,1.99,-6.33,-1.39,1.87,-7.28,-1.06,1.88,-5.33,2.91,3.72,-8.81,3.58,3.13,-9.5,7.92,28.54,4.78,11.08,11.08,0.38,0.31,0.07,0.4811653338143297,0.4929509577415552,-0.0117856239272255,7.97,-4.38,-8.14,-1.64,-2.11,-10.55,-3.46,3.12,-8.96,-1.39,5.73,-10.18,1.08,4.34,-6.61,1
2018-02-02,-0.541951,47.92999999999998,0.0,-4.362999999999998,-3.72,0.09,-2.0,-3.35,-1.33,-1.15,-0.8,0.04,-1.94,-3.63,-0.14,-1.82,-2.9,0.34,-1.0,-1.62,2.36,-1.55,-2.74,2.93,-1.79,15.94,13.52,-0.76,17.31,17.31,0.33,0.32,0.01,0.4854366619702318,0.4966462897316075,-0.0112096277613757,-2.46,0.66,2.3,-2.79,-4.65,-6.77,-4.01,-3.72,-3.28,-5.99,4.77,1.37,-3.82,5.01,-1.48,0
2018-02-09,-0.3241165,-132.17999999999998,0.0,0.1360000000000013,-7.48,-1.45,2.14,-6.78,-1.17,3.04,-6.33,0.77,3.71,-7.28,-1.39,2.27,-5.33,-1.06,1.65,-8.81,2.91,4.39,-9.5,3.58,4.23,4.78,7.92,3.2,29.06,29.06,0.29,0.38,-0.09,0.4791260432684693,0.4811653338143297,-0.0020392905458603,-8.14,7.97,8.76,-10.55,-1.64,1.02,-8.96,-3.46,1.29,-10.18,-1.39,9.76,-6.61,1.08,3.16,0
2018-02-16,-0.1372328,-128.74999999999997,0.0,1.939,-2.0,-3.72,-3.08,-1.15,-3.35,-1.76,-1.94,-0.8,-1.17,-1.82,-3.63,-2.81,-1.0,-2.9,-1.53,-1.55,-1.62,-2.25,-1.79,-2.74,-2.86,-0.76,15.94,18.42,19.46,19.46,0.29,0.33,-0.04,0.4847138536975446,0.4854366619702318,-0.0007228082726871,2.3,-2.46,2.62,-6.77,-2.79,-2.75,-3.28,-4.01,-1.96,1.37,-5.99,-6.06,-1.48,-3.82,-1.08,0
2018-02-23,0.0222306,118.79,0.0,4.807000000000001,2.14,-7.48,-0.27,3.04,-6.78,1.43,3.71,-6.33,0.41,2.27,-7.28,0.05,1.65,-5.33,0.84,4.39,-8.81,0.39,3.56,-8.73,-1.24,3.65,8.73,13.52,16.49,16.49,0.35,0.28,0.0699999999999999,0.4823813249875632,0.4791260432684693,0.0032552817190939,8.76,-8.14,0.45,1.02,-10.55,1.55,1.29,-8.96,0.44,9.76,-10.18,-6.67,3.16,-6.61,-1.98,0
2018-03-02,0.1394673,322.35,0.0,3.386000000000001,-3.08,-2.0,1.33,-1.76,-1.15,2.16,-1.17,-1.94,2.8,-2.81,-1.82,1.47,-1.53,-1.0,1.4,-2.25,-1.55,2.12,-3.59,-4.06,1.43,16.07,9.45,3.72,19.59,19.59,0.41,0.31,0.0999999999999999,0.4851809482592592,0.4847138536975446,0.0004670945617145,2.62,2.3,2.05,-2.75,-6.77,1.25,-1.96,-3.28,2.08,-6.06,1.37,5.76,-1.08,-1.48,0.75,0
