Date,Rolling_Avg_Change_in_DCC
2017-09-08,0.2540000000000003
2017-09-11,-1.8954999999999997
2017-09-12,-1.3892499999999988
2017-09-13,1.2000000000000004
2017-09-14,-1.3642499999999997
2017-09-15,2.248500000000001
2017-09-18,1.0047500000000014
2017-09-19,-0.9954999999999998
2017-09-20,-0.11899999999999836
2017-09-21,0.951250000000001
2017-09-22,-0.13149999999999978
2017-09-25,-0.3914999999999985
2017-09-26,-1.1529999999999994
2017-09-27,1.0392500000000005
2017-09-28,-1.3207499999999996
2017-09-29,-1.889749999999999
2017-10-02,-1.5957499999999996
2017-10-03,-0.6072499999999991
2017-10-04,0.03300000000000125
2017-10-05,-3.07725
2017-10-06,0.07225000000000037
2017-10-09,1.0242500000000014
2017-10-10,0.9435000000000006
2017-10-11,0.9612500000000004
2017-10-12,1.318500000000001
2017-10-13,1.571500000000001
2017-10-16,-1.4
2017-10-17,1.619250000000001
2017-10-18,-0.3762499999999996
2017-10-19,0.6352500000000013
2017-10-20,1.1142500000000006
2017-10-23,0.6187500000000007
2017-10-24,0.16175000000000067
2017-10-25,-1.5502499999999988
2017-10-26,0.39050000000000085
2017-10-27,-0.7614999999999998
2017-10-30,-0.6372499999999988
2017-10-31,0.45175000000000054
2017-11-01,-0.5697499999999998
2017-11-02,0.5180000000000013
2017-11-03,-0.18449999999999847
2017-11-06,0.013500000000001223
2017-11-07,-0.09449999999999932
2017-11-08,-1.8622499999999982
2017-11-09,-1.0494999999999997
2017-11-10,-1.4862499999999996
2017-11-13,0.6065000000000011
2017-11-14,-0.49324999999999974
2017-11-15,-0.5029999999999987
2017-11-16,-3.0184999999999995
2017-11-17,-1.4869999999999983
2017-11-20,0.5745000000000011
2017-11-21,0.9135000000000012
2017-11-22,2.19175
2017-11-23,0.1347500000000011
2017-11-24,1.3425000000000018
2017-11-27,0.25199999999999995
2017-11-28,-3.1027499999999995
2017-11-29,-3.372249999999999
2017-11-30,-0.8422499999999993
2017-12-01,-0.36675
2017-12-04,-1.575
2017-12-05,0.7162500000000005
2017-12-06,2.0582499999999997
2017-12-07,0.7860000000000007
2017-12-08,-2.402499999999999
2017-12-11,-1.8689999999999998
2017-12-12,-0.07449999999999868
2017-12-13,0.9560000000000002
2017-12-14,3.7692499999999995
2017-12-15,-0.04124999999999979
2017-12-18,0.12324999999999982
2017-12-19,0.5075000000000003
2017-12-20,0.837500000000001
2017-12-21,2.6995000000000005
2017-12-22,3.02675
2017-12-27,-1.5447499999999994
2017-12-28,-0.7304999999999993
2017-12-29,4.285500000000001
2018-01-02,3.5174999999999996
2018-01-03,2.5247500000000005
2018-01-04,2.3592500000000007
2018-01-05,0.21200000000000152
2018-01-08,-3.931499999999999
2018-01-09,1.1985000000000021
2018-01-10,4.028250000000002
2018-01-11,2.7480000000000024
2018-01-12,-0.7907499999999988
2018-01-15,-1.125249999999999
2018-01-16,-0.6502499999999973
2018-01-17,-0.11374999999999921
2018-01-18,-1.4257499999999983
2018-01-19,-0.9452499999999979
2018-01-22,-1.4232499999999983
2018-01-23,-1.1414999999999993
2018-01-24,-2.549499999999998
2018-01-25,2.130250000000001
2018-01-26,1.316750000000002
2018-01-29,-3.5842499999999986
2018-01-30,-0.9057499999999987
2018-01-31,-0.7432499999999986
2018-02-01,-2.8947499999999993
2018-02-02,-2.8452499999999996
2018-02-05,1.8167500000000014
2018-02-06,-0.4535
2018-02-07,-2.810499999999999
2018-02-08,0.23724999999999988
2018-02-09,-1.4535
2018-02-12,-1.1377499999999994
2018-02-13,-0.598500000000001
2018-02-14,1.4872500000000013
2018-02-15,-1.7834999999999996
2018-02-16,-1.3837500000000003
2018-02-19,0.9480000000000001
2018-02-20,-1.631999999999999
2018-02-21,-0.9472500000000004
2018-02-22,-0.24874999999999864
2018-02-23,2.5419999999999994
2018-02-26,3.4520000000000004
2018-02-27,-1.6332499999999999
2018-02-28,0.3635000000000009
2018-03-01,3.190000000000001
2018-03-02,3.1677500000000016
2018-03-05,2.768
2018-03-06,0.8025000000000002
2018-03-07,1.4854999999999996
2018-03-08,-2.051
2018-03-09,1.0697500000000009
2018-03-12,2.4672500000000004
2018-03-13,-0.15824999999999853
2018-03-14,-0.6507499999999997
2018-03-15,2.85875
2018-03-16,1.6285000000000007
2018-03-19,-1.7744999999999993
2018-03-20,-0.8915
2018-03-21,2.0950000000000006
2018-03-22,0.00925000000000047
2018-03-23,-0.3397499999999994
2018-03-26,-1.9779999999999998
2018-03-27,1.8917500000000007
2018-03-28,-0.45975
2018-03-29,-4.119249999999999
2018-04-03,-1.3647500000000004
2018-04-04,-0.45425000000000004
2018-04-05,-3.58925
2018-04-06,0.34575000000000067
2018-04-09,-0.22899999999999957
2018-04-10,1.7142500000000003
2018-04-11,-1.4589999999999992
2018-04-12,0.7464999999999993
2018-04-13,0.6494999999999994
2018-04-16,-0.47300000000000003
2018-04-17,-0.9732500000000005
2018-04-18,0.12399999999999985
2018-04-19,-1.9417499999999996
2018-04-20,-3.377999999999999
2018-04-23,1.0797499999999995
2018-04-24,0.38875000000000065
2018-04-25,0.5825000000000007
2018-04-26,-1.7567499999999998
2018-04-27,0.6265000000000004
2018-04-30,2.4805000000000006
2018-05-01,-0.09874999999999937
2018-05-02,-1.5699999999999992
2018-05-03,3.2455
2018-05-04,-0.6224999999999998
2018-05-08,0.9465
2018-05-09,0.1412500000000005
2018-05-10,-1.7460000000000004
2018-05-11,-0.33199999999999896
2018-05-14,-3.915999999999998
2018-05-15,-0.8454999999999995
2018-05-16,-0.7562499999999993
2018-05-17,0.347750000000001
2018-05-18,4.368500000000001
2018-05-21,1.2449999999999997
2018-05-22,-2.9179999999999993
2018-05-23,-3.2602500000000005
2018-05-24,-2.6122500000000004
2018-05-25,1.6540000000000006
2018-05-29,-0.5059999999999996
2018-05-30,1.7077499999999997
2018-05-31,0.7122499999999995
2018-06-01,0.13825000000000004
2018-06-04,0.4827500000000008
2018-06-05,-1.2875000000000008
2018-06-06,1.93575
2018-06-07,-2.7055000000000007
2018-06-08,0.992
2018-06-11,0.2672499999999987
2018-06-12,4.776999999999998
2018-06-13,1.718
2018-06-14,0.5987499999999993
2018-06-15,1.422999999999999
2018-06-18,0.3609999999999992
2018-06-19,3.188749999999999
2018-06-20,3.1252499999999985
2018-06-21,2.6895000000000002
2018-06-22,-0.5447500000000012
2018-06-25,-3.028750000000002
2018-06-26,-3.153250000000001
2018-06-27,-3.9575000000000005
2018-06-28,-3.0670000000000006
2018-06-29,-2.223750000000001
2018-07-02,-3.494500000000002
2018-07-03,-0.847000000000001
2018-07-04,-1.3170000000000013
2018-07-05,0.32524999999999904
2018-07-06,0.04249999999999883
2018-07-09,0.7929999999999993
2018-07-10,0.5202499999999997
2018-07-11,-1.4272500000000008
2018-07-12,0.4512499999999992
2018-07-13,0.5107499999999987
2018-07-16,1.1064999999999992
2018-07-17,0.01724999999999959
2018-07-18,-0.17799999999999977
2018-07-19,-0.10975000000000143
2018-07-20,5.5085
2018-07-23,3.9422500000000005
2018-07-24,4.1965
2018-07-25,3.15325
2018-07-26,0.1010000000000005
2018-07-27,2.0564999999999998
2018-07-30,2.105750000000001
2018-07-31,2.1332500000000003
2018-08-01,0.3467499999999994
2018-08-02,1.3745
2018-08-03,1.6127499999999997
2018-08-06,-1.0445
2018-08-07,-1.6112500000000005
2018-08-08,-1.2710000000000004
2018-08-09,-1.1547499999999995
2018-08-10,-2.879249999999999
2018-08-13,-1.7374999999999994
2018-08-14,-0.434
2018-08-15,-0.7834999999999998
2018-08-16,-1.4794999999999998
2018-08-17,-1.1730000000000005
2018-08-20,-0.17949999999999983
2018-08-21,-1.3337500000000007
2018-08-22,-0.15100000000000016
2018-08-23,2.173749999999999
2018-08-24,-0.4364999999999995
2018-08-28,0.15699999999999897
2018-08-29,-0.041999999999999815
2018-08-30,-0.7864999999999995
2018-08-31,-1.936
2018-09-03,0.4740000000000002
2018-09-04,-0.06774999999999949
2018-09-05,-2.2459999999999996
2018-09-06,-0.07099999999999973
2018-09-07,1.6170000000000002
2018-09-10,1.6017499999999991
2018-09-11,-1.0177500000000008
2018-09-12,-2.61975
2018-09-13,0.9407499999999992
2018-09-14,1.1932499999999997
2018-09-17,-0.8084999999999993
2018-09-18,-1.5580000000000005
2018-09-19,-0.29949999999999977
2018-09-20,-0.81875
2018-09-21,-0.13075000000000045
2018-09-24,0.08199999999999967
2018-09-25,-0.32649999999999935
2018-09-26,0.34150000000000064
2018-09-27,-0.29450000000000004
2018-09-28,-0.6477500000000006
2018-10-01,-0.7944999999999993
2018-10-02,-0.6672500000000007
2018-10-03,2.21675
2018-10-04,1.796
2018-10-05,0.454249999999999
2018-10-08,-0.5094999999999998
2018-10-09,-0.4049999999999997
2018-10-10,-1.7290000000000005
2018-10-11,-0.1914999999999992
2018-10-12,1.4082499999999996
2018-10-15,-1.9132499999999992
2018-10-16,1.186
2018-10-17,0.02225000000000037
2018-10-18,-1.68725
2018-10-19,0.964500000000001
2018-10-22,0.2514999999999997
2018-10-23,1.3789999999999991
2018-10-24,1.2479999999999989
2018-10-25,1.4592499999999995
2018-10-26,0.33800000000000024
2018-10-29,-2.475500000000001
2018-10-30,0.7584999999999994
2018-10-31,-0.15599999999999953
2018-11-01,-1.8762500000000002
2018-11-02,-2.3029999999999995
2018-11-05,0.7642499999999999
2018-11-06,2.1702500000000002
2018-11-07,3.525000000000001
2018-11-08,-0.4915000000000006
2018-11-09,-0.0717499999999994
2018-11-12,1.3615000000000002
2018-11-13,-2.7399999999999993
2018-11-14,0.9572499999999998
2018-11-15,-1.3884999999999994
2018-11-16,-0.12550000000000025
2018-11-19,1.0407499999999998
2018-11-20,-0.49149999999999994
2018-11-21,-1.2914999999999999
2018-11-22,-0.18674999999999925
2018-11-23,1.3889999999999993
2018-11-26,1.1007500000000008
2018-11-27,0.39025000000000104
2018-11-28,1.0992499999999992
2018-11-29,1.43125
2018-11-30,0.21650000000000064
2018-12-03,-3.5020000000000002
2018-12-04,-1.5575000000000003
2018-12-05,1.1350000000000002
2018-12-06,0.9807499999999998
2018-12-07,-2.6190000000000007
2018-12-10,-0.417250000000001
2018-12-11,2.7622499999999994
2018-12-12,0.12849999999999967
2018-12-13,1.7119999999999997
2018-12-14,-3.5847500000000005
2018-12-17,-0.8137499999999995
2018-12-18,0.6695000000000008
2018-12-19,0.5380000000000003
2018-12-20,-0.025750000000000738
2018-12-21,2.007500000000001
2018-12-24,-0.7947500000000005
2018-12-27,-1.6980000000000004
2018-12-28,-1.7232499999999995
2018-12-31,0.5572500000000005
2019-01-02,-1.7377500000000006
2019-01-03,2.8765
2019-01-04,-0.6509999999999998
2019-01-07,-0.9399999999999998
2019-01-08,-3.66875
2019-01-09,-0.10299999999999976
2019-01-10,1.0275000000000005
2019-01-11,-1.2440000000000002
2019-01-14,-0.9734999999999999
2019-01-15,1.8022499999999997
2019-01-16,2.96575
2019-01-17,-2.29475
2019-01-18,-0.5939999999999998
2019-01-21,0.8582500000000003
2019-01-22,0.026500000000000412
2019-01-23,-1.0572500000000002
2019-01-24,3.464
2019-01-25,2.37475
2019-01-28,-2.222
2019-01-29,1.1707499999999995
2019-01-30,3.12125
2019-01-31,-1.0059999999999991
2019-02-01,1.0125
2019-02-04,-2.4137500000000007
2019-02-05,3.78575
2019-02-06,0.7002499999999998
2019-02-07,0.10575000000000045
2019-02-08,0.7045000000000001
2019-02-11,0.20700000000000038
2019-02-12,0.9727500000000007
2019-02-13,1.2320000000000007
2019-02-14,1.3607500000000001
2019-02-15,-4.1145
2019-02-18,-1.556750000000001
2019-02-19,0.2022500000000001
2019-02-20,-0.03649999999999949
2019-02-21,-1.0882500000000004
2019-02-22,-2.6600000000000006
2019-02-25,0.5050000000000004
2019-02-26,-4.999249999999999
2019-02-27,-3.5197499999999993
2019-02-28,2.3415000000000004
2019-03-01,0.8475000000000005
2019-03-04,1.386
2019-03-05,-0.2765000000000001
2019-03-06,1.903750000000001
2019-03-07,1.0917499999999998
2019-03-08,1.1342500000000009
2019-03-11,-0.6119999999999994
2019-03-12,-0.9272499999999997
2019-03-13,-2.2075000000000005
2019-03-14,1.0937500000000004
2019-03-15,2.3762499999999993
2019-03-18,1.885000000000001
2019-03-19,0.06250000000000071
2019-03-20,0.6874999999999993
2019-03-21,0.032000000000000736
2019-03-22,1.916000000000001
2019-03-25,0.8639999999999993
2019-03-26,2.8899999999999997
2019-03-27,2.6512499999999997
2019-03-28,-3.9517499999999997
2019-03-29,-3.6404999999999985
2019-04-01,1.837000000000001
2019-04-02,-1.8714999999999988
2019-04-03,-0.0034999999999996588
2019-04-04,-2.0307499999999985
2019-04-05,-2.0377499999999995
2019-04-08,-1.4054999999999993
2019-04-09,-0.6260000000000001
2019-04-10,0.46100000000000135
2019-04-11,0.5209999999999997
2019-04-12,0.42325000000000124
2019-04-15,-0.9844999999999992
2019-04-16,0.2710000000000001
2019-04-17,-3.013749999999999
2019-04-18,-1.377749999999999
2019-04-23,-2.6877499999999994
2019-04-24,1.073000000000001
2019-04-25,1.3917500000000012
2019-04-26,1.9975000000000012
2019-04-29,2.097000000000001
2019-04-30,3.8475
2019-05-01,0.0835000000000008
2019-05-02,1.389500000000001
2019-05-03,0.14825000000000016
2019-05-07,1.8017499999999995
2019-05-08,1.9020000000000006
2019-05-09,2.6725
2019-05-10,-1.0122499999999985
2019-05-13,-0.7640000000000005
2019-05-14,-2.426749999999998
2019-05-15,-0.5687499999999996
2019-05-16,-2.4885
2019-05-17,-2.601499999999999
2019-05-20,1.571000000000001
2019-05-21,0.23300000000000018
2019-05-22,-1.321499999999999
2019-05-23,-0.8499999999999985
2019-05-24,-0.7464999999999993
2019-05-28,-2.0314999999999994
2019-05-29,1.1760000000000008
2019-05-30,0.4572500000000009
2019-05-31,0.27200000000000024
2019-06-03,-1.2297499999999988
2019-06-04,0.19400000000000225
2019-06-05,-0.6799999999999983
2019-06-06,-3.012999999999999
2019-06-07,-0.006999999999998607
2019-06-10,0.40350000000000075
2019-06-11,3.0112500000000013
2019-06-12,3.932750000000001
2019-06-13,2.504250000000001
2019-06-14,2.898000000000001
2019-06-17,0.42400000000000126
2019-06-18,-0.6259999999999991
2019-06-19,-1.4514999999999982
2019-06-20,1.4685000000000006
2019-06-21,-0.37424999999999925
2019-06-24,0.5270000000000007
2019-06-25,1.2890000000000015
2019-06-26,-1.4417499999999985
2019-06-27,-4.952749999999999
2019-06-28,-4.791749999999998
2019-07-01,0.06650000000000097
2019-07-02,-0.8882499999999997
2019-07-03,-1.3109999999999986
2019-07-04,2.504250000000001
2019-07-05,0.5255000000000021
2019-07-08,1.788750000000002
2019-07-09,-0.4089999999999975
2019-07-10,-0.07349999999999852
2019-07-11,-2.085249999999998
2019-07-12,0.01950000000000216
2019-07-15,1.7982500000000017
2019-07-16,0.22675000000000126
2019-07-17,3.342000000000001
2019-07-18,0.8992500000000014
2019-07-19,2.6745000000000014
2019-07-22,-1.373749999999998
2019-07-23,-2.7344999999999993
2019-07-24,-0.5332499999999986
2019-07-25,0.7607500000000016
2019-07-26,3.306000000000002
2019-07-29,0.3675000000000015
2019-07-30,-1.3602499999999977
2019-07-31,1.1890000000000018
2019-08-01,-1.3589999999999989
2019-08-02,-1.4052499999999988
2019-08-05,-2.8239999999999994
2019-08-06,-1.0222499999999997
2019-08-07,-2.3172499999999987
2019-08-08,0.3600000000000012
2019-08-09,-1.229249999999999
2019-08-12,-1.1212499999999985
2019-08-13,-0.13474999999999787
2019-08-14,0.31475000000000186
2019-08-15,0.2027500000000014
2019-08-16,0.023500000000000652
2019-08-19,-0.1522499999999983
2019-08-20,2.339250000000001
2019-08-21,1.1415000000000017
2019-08-22,4.001000000000001
2019-08-23,0.39325000000000043
2019-08-27,-1.1232499999999987
2019-08-28,1.4545000000000006
2019-08-29,-1.1252499999999999
2019-08-30,1.8767500000000017
2019-09-02,1.010000000000001
2019-09-03,3.0385000000000018
2019-09-04,-0.5047499999999978
2019-09-05,0.22700000000000103
2019-09-06,-0.24649999999999822
2019-09-09,1.0560000000000016
2019-09-10,0.9167500000000011
2019-09-11,0.664500000000001
2019-09-12,-0.9712499999999981
2019-09-13,-0.9699999999999985
2019-09-16,-1.5129999999999975
2019-09-17,-1.1989999999999987
2019-09-18,-0.8017499999999977
2019-09-19,-0.9489999999999995
2019-09-20,-4.767499999999999
2019-09-23,-0.7439999999999983
2019-09-24,2.624000000000001
2019-09-25,-0.24674999999999797
2019-09-26,0.46425000000000194
2019-09-27,-0.6519999999999989
2019-09-30,-0.1684999999999981
2019-10-01,-0.692499999999999
2019-10-02,-1.4032499999999988
2019-10-03,0.21075000000000124
2019-10-04,0.9847500000000018
2019-10-07,-0.2664999999999992
2019-10-08,-2.708749999999999
2019-10-09,0.3135000000000012
2019-10-10,-0.36599999999999894
2019-10-11,0.48625000000000185
2019-10-14,0.4885000000000005
2019-10-15,2.267000000000001
2019-10-16,-0.6522499999999993
2019-10-17,-0.9119999999999979
2019-10-18,3.8465000000000016
2019-10-21,0.31300000000000167
2019-10-22,-0.16449999999999818
2019-10-23,-0.3579999999999991
2019-10-24,-0.9174999999999986
2019-10-25,0.40425000000000183
2019-10-28,-2.8417499999999993
2019-10-29,-1.7069999999999985
2019-10-30,0.35725000000000084
2019-10-31,-1.9379999999999982
2019-11-01,1.2057500000000005
2019-11-04,0.22075000000000172
2019-11-05,2.3380000000000014
2019-11-06,1.7285000000000026
2019-11-07,1.185500000000001
2019-11-08,0.18050000000000105
2019-11-11,0.3627500000000019
2019-11-12,0.8722500000000011
2019-11-13,1.1397500000000023
2019-11-14,0.9502500000000016
2019-11-15,-0.36374999999999885
2019-11-18,-3.0912499999999987
2019-11-19,-2.099749999999998
2019-11-20,0.005250000000002331
2019-11-21,1.3732500000000019
2019-11-22,-0.708999999999999
2019-11-25,3.4440000000000026
2019-11-26,2.2530000000000014
2019-11-27,2.238000000000002
2019-11-28,2.7562500000000023
2019-11-29,-5.420749999999997
2019-12-02,0.19050000000000153
2019-12-03,-3.448999999999998
2019-12-04,-0.44974999999999954
2019-12-05,-0.6577499999999986
2019-12-06,0.9137500000000014
2019-12-09,-4.054999999999999
2019-12-10,0.16975000000000193
2019-12-11,-0.08499999999999872
2019-12-12,1.782500000000001
2019-12-13,-1.465499999999998
2019-12-16,0.7360000000000013
2019-12-17,0.3205000000000009
2019-12-18,-0.17499999999999857
2019-12-19,0.4302500000000009
2019-12-20,0.9617500000000021
2019-12-23,-0.6509999999999984
2019-12-24,-0.03999999999999844
2019-12-27,-0.07349999999999923
2019-12-30,-0.12324999999999946
2019-12-31,0.31950000000000073
2020-01-02,0.5262500000000017
2020-01-03,1.3505000000000016
2020-01-06,-0.27824999999999844
2020-01-07,0.17400000000000163
2020-01-08,-1.255249999999998
2020-01-09,4.315500000000002
2020-01-10,-2.6829999999999985
2020-01-13,0.8235000000000007
2020-01-14,-0.1714999999999975
2020-01-15,-0.6607499999999987
2020-01-16,3.0955000000000013
2020-01-17,1.133500000000002
2020-01-20,-0.16349999999999837
2020-01-21,0.09050000000000083
2020-01-22,-0.5719999999999985
2020-01-23,-1.1369999999999991
2020-01-24,0.055500000000001395
2020-01-27,-2.294749999999998
2020-01-28,-0.09974999999999809
2020-01-29,3.9085000000000014
2020-01-30,-0.5267499999999992
2020-01-31,2.1955000000000013
2020-02-03,-2.509499999999999
2020-02-04,-2.794499999999999
2020-02-05,0.5875000000000007
2020-02-06,-2.0567499999999987
2020-02-07,-1.7692499999999984
2020-02-10,-0.8877499999999973
2020-02-11,-0.16149999999999948
2020-02-12,1.8370000000000004
2020-02-13,-0.2942499999999974
2020-02-14,-0.11574999999999847
2020-02-17,-0.7947499999999987
2020-02-18,0.03375000000000199
2020-02-19,0.06350000000000051
2020-02-20,0.1147500000000015
2020-02-21,0.09875000000000185
2020-02-24,2.147750000000001
2020-02-25,0.01050000000000111
2020-02-26,-2.1409999999999987
2020-02-27,-2.5474999999999985
2020-02-28,0.4907500000000013
2020-03-02,1.0687500000000014
2020-03-03,1.718500000000002
2020-03-04,0.9715000000000018
2020-03-05,-1.3869999999999982
2020-03-06,1.4660000000000006
2020-03-09,0.28950000000000176
2020-03-10,-1.041749999999999
2020-03-11,0.913500000000002
2020-03-12,-0.31524999999999964
2020-03-13,-0.16174999999999856
2020-03-16,0.47950000000000126
2020-03-17,-0.760499999999999
2020-03-18,0.26450000000000173
2020-03-19,-0.29199999999999876
2020-03-20,-3.4149999999999983
2020-03-23,-2.720749999999998
2020-03-24,-1.8979999999999984
2020-03-25,-0.013499999999998735
2020-03-26,-0.007999999999998408
2020-03-27,-2.9467499999999984
2020-03-30,1.7730000000000021
2020-03-31,0.517250000000001
2020-04-01,0.8295000000000016
2020-04-02,3.5710000000000024
2020-04-03,2.6042500000000026
2020-04-06,-1.7967499999999994
2020-04-07,-1.513249999999998
2020-04-08,-2.343499999999998
2020-04-09,0.4450000000000017
2020-04-14,-1.0357499999999988
2020-04-15,-1.675999999999999
2020-04-16,-1.3472499999999976
2020-04-17,-1.3254999999999981
2020-04-20,-1.758749999999998
2020-04-21,0.01325000000000145
2020-04-22,0.8282500000000013
2020-04-23,0.8175000000000017
2020-04-24,0.3825000000000017
2020-04-27,3.2202500000000023
2020-04-28,3.487750000000001
2020-04-29,1.3552500000000016
2020-04-30,0.4937500000000018
2020-05-01,-0.2774999999999981
2020-05-04,-0.5594999999999984
2020-05-05,-1.251999999999999
2020-05-06,-0.666999999999998
2020-05-07,1.1147500000000012
2020-05-11,3.8807500000000017
2020-05-12,1.5162500000000023
2020-05-13,2.9220000000000015
2020-05-14,3.161250000000002
2020-05-15,2.7925000000000013
2020-05-18,2.1945000000000023
2020-05-19,3.4560000000000017
2020-05-20,-0.19074999999999848
2020-05-21,0.12125000000000127
2020-05-22,-0.2789999999999983
2020-05-26,0.5037500000000013
2020-05-27,-2.490499999999999
2020-05-28,-4.431499999999999
2020-05-29,-4.171999999999999
2020-06-01,-3.4632499999999986
2020-06-02,-1.8924999999999994
2020-06-03,1.6090000000000013
2020-06-04,1.992750000000001
2020-06-05,1.4255000000000018
2020-06-08,1.8737500000000018
2020-06-09,-0.4409999999999993
2020-06-10,-0.38724999999999843
2020-06-11,-1.1892499999999984
