"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2023","149.90","147.94","150.58","147.94","27.85M","1.12%"
"08/09/2023","148.24","147.50","148.72","145.86","92.09M","0.18%"
"07/09/2023","147.98","148.50","149.74","147.82","23.87M","-0.83%"
"06/09/2023","149.22","148.68","150.36","148.06","24.93M","-0.28%"
"05/09/2023","149.64","149.98","151.50","148.38","43.05M","-0.77%"
"04/09/2023","150.80","149.94","152.14","149.62","30.02M","1.17%"
"01/09/2023","149.06","148.10","149.98","147.97","27.19M","1.15%"
"31/08/2023","147.36","149.00","149.90","147.36","49.61M","-1.13%"
"30/08/2023","149.04","150.62","152.54","148.98","29.58M","-0.61%"
"29/08/2023","149.96","145.32","149.96","145.22","51.55M","4.15%"
"25/08/2023","143.98","145.66","146.02","143.64","20.35M","-0.39%"
"24/08/2023","144.54","145.18","146.04","143.96","24.47M","1.05%"
"23/08/2023","143.04","142.80","144.25","142.70","86.11M","0.24%"
"22/08/2023","142.70","144.54","145.32","142.70","34.19M","-0.67%"
"21/08/2023","143.66","143.86","146.06","143.66","22.07M","-0.40%"
"18/08/2023","144.24","144.64","145.68","143.34","27.34M","-0.81%"
"17/08/2023","145.42","144.84","146.10","144.60","28.62M","0.29%"
"16/08/2023","145.00","143.28","145.80","142.84","47.38M","1.02%"
"15/08/2023","143.54","146.00","146.41","143.00","28.05M","-1.60%"
"14/08/2023","145.88","146.24","146.94","145.12","39.08M","-0.49%"
"11/08/2023","146.60","147.32","148.69","146.12","30.62M","-0.95%"
"10/08/2023","148.00","147.64","149.28","147.10","36.05M","-0.60%"
"09/08/2023","148.90","149.56","150.74","148.76","85.55M","1.24%"
"08/08/2023","147.08","149.20","150.54","146.08","39.84M","-2.48%"
"07/08/2023","150.82","151.12","152.52","149.92","40.16M","0.05%"
"04/08/2023","150.74","150.00","152.09","149.04","26.16M","1.06%"
"03/08/2023","149.16","145.96","150.14","144.96","56.41M","1.84%"
"02/08/2023","146.46","148.50","150.18","145.98","55.57M","-3.28%"
"01/08/2023","151.42","154.00","155.52","151.42","40.92M","-2.28%"
"31/07/2023","154.96","155.24","156.70","154.96","40.95M","-0.50%"
"28/07/2023","155.74","153.12","156.70","153.04","37.00M","0.22%"
"27/07/2023","155.40","156.00","158.84","153.06","103.74M","-5.28%"
"26/07/2023","164.06","162.00","164.06","160.29","25.39M","0.33%"
"25/07/2023","163.52","164.84","165.15","163.28","18.04M","-0.51%"
"24/07/2023","164.36","161.16","164.54","161.06","16.55M","0.67%"
"21/07/2023","163.26","164.24","165.10","162.72","48.05M","-0.67%"
"20/07/2023","164.36","164.50","166.44","164.36","28.69M","0.05%"
"19/07/2023","164.28","163.48","164.60","161.30","108.83M","3.07%"
"18/07/2023","159.38","155.50","159.38","154.86","31.41M","2.13%"
"17/07/2023","156.06","154.34","156.96","154.34","18.59M","0.62%"
"14/07/2023","155.10","155.70","157.52","154.94","40.72M","-0.39%"
"13/07/2023","155.70","154.66","156.56","154.04","71.05M","0.58%"
"12/07/2023","154.80","150.78","157.14","150.48","47.50M","3.30%"
"11/07/2023","149.86","148.38","150.02","148.24","47.82M","0.77%"
"10/07/2023","148.72","147.76","149.50","147.46","21.34M","0.00%"
"07/07/2023","148.72","146.18","149.44","146.18","28.15M","1.38%"
"06/07/2023","146.70","147.90","148.77","145.92","32.49M","-2.23%"
"05/07/2023","150.04","151.00","152.66","149.40","42.63M","-1.65%"
"04/07/2023","152.56","155.04","156.24","151.98","15.47M","-1.97%"
"03/07/2023","155.62","154.58","156.76","154.32","27.94M","1.46%"
"30/06/2023","153.38","152.82","154.60","152.44","39.44M","1.36%"
"29/06/2023","151.32","148.68","152.57","148.53","40.92M","2.01%"
"28/06/2023","148.34","147.02","148.98","146.67","28.14M","1.38%"
"27/06/2023","146.32","145.26","147.32","144.32","22.86M","0.97%"
"26/06/2023","144.92","144.62","145.62","141.26","33.69M","-0.21%"
"23/06/2023","145.22","145.52","146.18","143.30","35.72M","-1.18%"
"22/06/2023","146.96","149.66","149.76","146.88","41.95M","-2.97%"
"21/06/2023","151.46","153.32","154.14","151.38","41.08M","-1.85%"
"20/06/2023","154.32","153.56","156.04","153.26","18.98M","0.56%"
"19/06/2023","153.46","153.70","155.86","153.12","13.31M","-0.31%"
"16/06/2023","153.94","154.08","155.38","153.00","99.27M","0.09%"
"15/06/2023","153.80","157.44","157.76","153.12","77.15M","-2.31%"
"14/06/2023","157.44","157.04","158.78","156.70","20.42M","0.43%"
"13/06/2023","156.76","155.48","157.44","153.88","103.29M","0.98%"
"12/06/2023","155.24","157.08","157.63","155.18","26.54M","-0.70%"
"09/06/2023","156.34","157.62","158.36","155.62","31.30M","-0.80%"
"08/06/2023","157.60","158.78","159.64","156.94","16.49M","-0.40%"
"07/06/2023","158.24","158.28","158.62","156.44","23.03M","0.03%"
"06/06/2023","158.20","154.98","158.22","153.34","23.52M","1.55%"
"05/06/2023","155.78","157.16","158.58","154.54","16.79M","-0.63%"
"02/06/2023","156.76","154.00","157.36","153.98","23.04M","2.71%"
"01/06/2023","152.62","152.02","154.24","151.28","64.80M","0.85%"
"31/05/2023","151.34","154.80","155.42","150.54","66.88M","-2.86%"
"30/05/2023","155.80","157.02","157.96","155.08","18.05M","-0.97%"
"26/05/2023","157.32","157.90","158.02","154.30","35.71M","0.22%"
"25/05/2023","156.98","157.98","158.68","155.40","21.61M","-1.06%"
"24/05/2023","158.66","161.34","161.68","157.76","26.46M","-2.92%"
"23/05/2023","163.44","160.36","163.76","159.86","24.69M","2.10%"
"22/05/2023","160.08","158.32","161.01","157.82","48.76M","0.41%"
"19/05/2023","159.42","158.60","160.38","157.48","38.19M","0.86%"
"18/05/2023","158.06","157.76","159.28","157.58","24.19M","1.35%"
"17/05/2023","155.96","153.32","156.24","152.80","19.26M","1.01%"
"16/05/2023","154.40","155.22","156.58","154.06","65.61M","-0.40%"
"15/05/2023","155.02","155.80","155.98","153.48","14.46M","0.73%"
"12/05/2023","153.90","154.96","155.68","153.66","21.70M","0.27%"
"11/05/2023","153.48","153.70","154.94","150.82","37.46M","0.17%"
"10/05/2023","153.22","154.04","156.12","152.68","100.46M","-0.23%"
"09/05/2023","153.58","154.44","156.06","152.90","59.03M","0.22%"
"05/05/2023","153.24","149.42","153.86","149.42","35.10M","3.37%"
"04/05/2023","148.24","152.18","153.78","146.74","40.87M","-3.28%"
"03/05/2023","153.26","156.38","156.42","151.74","72.77M","-1.08%"
"02/05/2023","154.94","158.14","162.04","154.48","49.67M","-3.09%"
"28/04/2023","159.88","160.38","162.88","156.94","40.60M","-1.33%"
"27/04/2023","162.04","156.22","162.47","155.40","78.13M","5.32%"
"26/04/2023","153.86","151.46","154.48","149.68","48.88M","1.58%"
"25/04/2023","151.46","153.52","154.24","150.84","41.23M","-1.78%"
"24/04/2023","154.20","152.30","155.03","152.08","36.07M","0.63%"
"21/04/2023","153.24","153.34","154.52","152.18","34.26M","-0.79%"
"20/04/2023","154.46","156.26","158.02","154.10","50.86M","-0.60%"
"19/04/2023","155.40","154.62","156.06","154.26","23.36M","0.28%"
"18/04/2023","154.96","155.60","157.22","154.96","34.56M","0.44%"
"17/04/2023","154.28","158.92","159.08","153.58","48.32M","-2.28%"
"14/04/2023","157.88","153.70","158.58","153.04","100.42M","3.23%"
"13/04/2023","152.94","152.58","154.59","152.22","67.69M","-0.08%"
"12/04/2023","153.06","153.38","154.60","152.70","74.02M","0.34%"
"11/04/2023","152.54","151.78","154.18","151.74","155.08M","0.61%"
"06/04/2023","151.62","148.56","152.26","148.44","77.23M","2.64%"
"05/04/2023","147.72","148.40","150.22","147.06","79.18M","0.83%"
"04/04/2023","146.50","148.54","150.22","146.50","83.72M","-1.19%"
"03/04/2023","148.26","146.66","149.96","146.46","57.70M","1.69%"
"31/03/2023","145.80","143.94","147.04","143.93","69.33M","0.68%"
"30/03/2023","144.82","142.56","146.48","142.29","110.63M","1.97%"
"29/03/2023","142.02","137.80","142.04","137.60","133.21M","3.53%"
"28/03/2023","137.18","139.00","140.42","135.84","79.40M","0.13%"
"27/03/2023","137.00","137.30","138.76","135.04","87.53M","2.32%"
"24/03/2023","133.90","137.36","138.00","130.06","122.87M","-4.21%"
"23/03/2023","139.78","141.10","144.44","139.64","75.55M","-2.02%"
"22/03/2023","142.66","141.42","148.01","140.68","94.37M","-0.34%"
"21/03/2023","143.14","139.18","145.14","138.76","98.94M","4.97%"
"20/03/2023","136.36","131.58","138.04","128.12","146.71M","-2.29%"
"17/03/2023","139.56","142.42","145.54","137.74","141.92M","-1.98%"
"16/03/2023","142.38","142.00","143.80","139.80","157.16M","2.99%"
"15/03/2023","138.24","151.00","152.50","138.06","149.42M","-9.09%"
"14/03/2023","152.06","147.24","155.48","146.20","101.27M","3.11%"
"13/03/2023","147.48","157.00","157.54","146.06","136.69M","-6.31%"
"10/03/2023","157.42","163.76","163.76","151.28","103.04M","-3.67%"
"09/03/2023","163.42","167.30","167.85","162.36","49.01M","-3.23%"
"08/03/2023","168.88","168.10","198.86","167.96","23.37M","-0.02%"
"07/03/2023","168.92","171.92","173.02","168.70","40.26M","-1.98%"
"06/03/2023","172.34","171.48","172.46","170.56","12.62M","0.50%"
"03/03/2023","171.48","171.96","173.40","170.56","28.45M","-0.16%"
"02/03/2023","171.76","174.18","175.10","171.60","47.50M","-1.53%"
"01/03/2023","174.42","175.50","176.80","173.68","66.39M","-0.13%"
"28/02/2023","174.64","171.08","175.42","171.00","76.49M","1.16%"
"27/02/2023","172.64","171.40","173.18","171.40","58.94M","1.21%"
"24/02/2023","170.58","173.00","174.48","170.31","37.35M","-1.17%"
"23/02/2023","172.60","168.42","174.88","168.08","40.37M","-0.13%"
"22/02/2023","172.82","170.32","173.18","168.74","34.87M","0.82%"
"21/02/2023","171.42","176.04","176.22","171.42","114.56M","-2.54%"
"20/02/2023","175.88","174.40","176.70","173.76","35.02M","1.37%"
"17/02/2023","173.50","173.32","176.40","172.28","64.07M","-0.66%"
"16/02/2023","174.66","172.34","175.36","170.58","48.12M","1.19%"
"15/02/2023","172.60","175.00","176.98","167.58","144.31M","-7.86%"
"14/02/2023","187.32","186.58","188.96","186.00","21.57M","0.54%"
"13/02/2023","186.32","186.60","187.56","185.44","21.77M","0.32%"
"10/02/2023","185.72","187.28","188.86","185.42","46.43M","-2.05%"
"09/02/2023","189.60","189.56","193.18","189.40","158.42M","-0.06%"
"08/02/2023","189.72","189.40","190.38","188.48","20.08M","0.47%"
"07/02/2023","188.84","187.64","190.10","186.58","27.10M","1.23%"
"06/02/2023","186.54","187.60","188.75","185.64","17.79M","-1.11%"
"03/02/2023","188.64","187.36","188.96","185.80","21.28M","0.13%"
"02/02/2023","188.40","186.36","188.72","185.30","26.78M","1.03%"
"01/02/2023","186.48","185.84","187.03","183.24","28.46M","0.34%"
"31/01/2023","185.84","185.72","186.48","183.48","30.87M","-0.44%"
"30/01/2023","186.66","184.70","186.78","183.14","33.37M","0.47%"
"27/01/2023","185.78","185.76","185.98","184.30","21.99M","0.40%"
"26/01/2023","185.04","182.52","185.26","182.18","108.54M","1.83%"
"25/01/2023","181.72","179.00","181.72","178.60","59.08M","1.09%"
"24/01/2023","179.76","180.92","181.18","178.86","41.75M","-0.07%"
"23/01/2023","179.88","178.56","180.24","178.56","24.14M","0.82%"
"20/01/2023","178.42","177.94","179.20","176.71","27.69M","0.59%"
"19/01/2023","177.38","178.86","179.72","175.84","53.12M","-2.59%"
"18/01/2023","182.10","180.34","182.84","179.88","55.82M","0.64%"
"17/01/2023","180.94","181.00","182.86","180.16","31.06M","-0.85%"
"16/01/2023","182.50","178.84","182.50","178.72","19.75M","0.97%"
"13/01/2023","180.74","177.88","180.98","176.92","41.02M","2.07%"
"12/01/2023","177.08","174.24","178.00","174.24","28.38M","2.04%"
"11/01/2023","173.54","171.04","174.40","171.04","119.07M","1.13%"
"10/01/2023","171.60","170.18","172.66","170.02","49.37M","-0.59%"
"09/01/2023","172.62","172.10","174.16","171.88","32.89M","0.30%"
"06/01/2023","172.10","171.82","172.70","171.34","23.14M","-0.19%"
"05/01/2023","172.42","167.18","173.74","166.36","39.57M","2.58%"
"04/01/2023","168.08","164.10","168.29","164.10","28.64M","2.74%"
"03/01/2023","163.60","159.52","164.31","159.08","34.36M","3.20%"
"30/12/2022","158.52","158.56","159.74","158.20","9.08M","-0.51%"
"29/12/2022","159.34","158.14","159.34","157.04","17.22M","0.29%"
"28/12/2022","158.88","158.24","159.66","157.44","15.88M","0.72%"
"23/12/2022","157.74","157.14","158.36","156.64","5.97M","0.38%"
"22/12/2022","157.14","158.08","159.00","157.14","18.65M","-0.59%"
"21/12/2022","158.08","156.30","158.38","155.06","25.96M","1.50%"
"20/12/2022","155.74","154.00","156.54","153.62","20.72M","0.23%"
"19/12/2022","155.38","154.84","156.56","154.38","14.57M","0.62%"
"16/12/2022","154.42","154.34","155.74","152.10","107.35M","-0.50%"
"15/12/2022","155.20","159.34","159.68","155.20","32.61M","-3.16%"
"14/12/2022","160.26","162.84","162.84","160.04","42.47M","-0.94%"
"13/12/2022","161.78","158.92","161.82","157.96","42.07M","2.30%"
"12/12/2022","158.14","159.88","160.22","156.94","33.71M","-0.84%"
"09/12/2022","159.48","156.70","159.48","156.14","22.04M","1.71%"
"08/12/2022","156.80","157.40","157.91","156.58","19.60M","-0.41%"
"07/12/2022","157.44","158.00","159.52","155.96","24.68M","-0.83%"
"06/12/2022","158.76","157.26","160.62","155.64","80.03M","1.59%"
"05/12/2022","156.28","156.36","158.86","156.02","23.76M","-0.34%"
"02/12/2022","156.82","159.06","159.10","155.86","28.63M","-0.92%"
"01/12/2022","158.28","161.96","162.32","158.18","26.57M","-1.84%"
"30/11/2022","161.24","161.78","162.80","160.35","79.24M","0.15%"
"29/11/2022","161.00","157.28","161.78","157.22","30.07M","1.78%"
"28/11/2022","158.18","158.36","160.78","157.88","23.42M","-0.55%"
"25/11/2022","159.06","159.62","160.22","158.06","17.58M","-0.23%"
"24/11/2022","159.42","158.08","160.56","158.08","14.00M","0.72%"
"23/11/2022","158.28","157.66","158.66","156.92","12.82M","0.23%"
"22/11/2022","157.92","159.12","159.30","157.12","15.34M","-0.01%"
"21/11/2022","157.94","157.76","158.48","156.82","13.61M","-0.18%"
"18/11/2022","158.22","156.88","159.18","156.06","22.11M","1.00%"
"17/11/2022","156.66","155.22","157.02","153.52","27.73M","1.46%"
"16/11/2022","154.40","155.84","156.50","153.94","18.85M","-1.79%"
"15/11/2022","157.22","156.62","157.36","155.32","22.40M","-0.25%"
"14/11/2022","157.62","156.78","158.74","155.20","26.79M","-0.38%"
"11/11/2022","158.22","157.02","159.83","156.46","51.71M","0.78%"
"10/11/2022","157.00","153.72","157.46","153.00","35.82M","1.68%"
"09/11/2022","154.40","154.42","155.40","152.96","21.65M","0.14%"
"08/11/2022","154.18","153.12","155.94","152.82","55.59M","1.04%"
"07/11/2022","152.60","152.90","155.53","151.76","23.16M","-0.60%"
"04/11/2022","153.52","151.02","154.62","150.30","33.28M","2.68%"
"03/11/2022","149.52","148.78","150.16","146.88","23.17M","-0.39%"
"02/11/2022","150.10","150.58","151.86","148.08","19.47M","-0.16%"
"01/11/2022","150.34","149.36","151.88","148.68","27.02M","1.75%"
"31/10/2022","147.76","147.08","149.12","146.64","24.29M","0.90%"
"28/10/2022","146.44","146.98","148.35","144.88","22.43M","-2.54%"
"27/10/2022","150.26","150.02","151.32","148.14","23.83M","0.29%"
"26/10/2022","149.82","150.92","152.22","147.58","63.25M","-0.27%"
"25/10/2022","150.22","149.60","150.30","146.04","24.44M","0.86%"
"24/10/2022","148.94","145.88","150.84","145.44","29.79M","2.69%"
"21/10/2022","145.04","143.74","146.20","141.90","25.37M","-0.21%"
"20/10/2022","145.34","143.60","148.50","142.20","69.40M","0.72%"
"19/10/2022","144.30","145.60","147.28","143.22","27.46M","-2.17%"
"18/10/2022","147.50","147.74","150.16","147.08","30.51M","1.44%"
"17/10/2022","145.40","142.78","147.26","142.62","29.66M","1.81%"
"14/10/2022","142.82","145.00","148.88","142.54","51.39M","0.20%"
"13/10/2022","142.54","135.32","143.80","134.46","64.60M","5.06%"
"12/10/2022","135.68","138.00","138.38","132.06","64.22M","-3.20%"
"11/10/2022","140.16","142.04","142.40","139.56","39.32M","-2.15%"
"10/10/2022","143.24","142.28","145.16","142.28","27.46M","-0.17%"
"07/10/2022","143.48","144.80","146.06","142.60","32.47M","-0.91%"
"06/10/2022","144.80","148.56","149.20","144.12","31.98M","-1.91%"
"05/10/2022","147.62","149.82","151.37","145.60","36.55M","-2.07%"
"04/10/2022","150.74","146.50","151.06","146.08","43.35M","3.90%"
"03/10/2022","145.08","143.46","146.12","141.26","51.70M","0.54%"
"30/09/2022","144.30","144.04","147.62","141.68","74.92M","-0.25%"
"29/09/2022","144.66","150.26","150.54","142.72","63.77M","-4.25%"
"28/09/2022","151.08","153.50","154.34","146.50","83.37M","-3.05%"
"27/09/2022","155.84","161.02","162.24","155.52","54.46M","-3.10%"
"26/09/2022","160.82","160.50","161.98","156.68","52.87M","-0.64%"
"23/09/2022","161.86","165.38","167.42","160.62","50.82M","-2.65%"
"22/09/2022","166.26","165.12","170.71","164.72","64.01M","-0.92%"
"21/09/2022","167.80","169.12","172.42","165.02","59.97M","-1.83%"
"20/09/2022","170.92","171.14","174.38","170.30","41.48M","-0.13%"
"16/09/2022","171.14","171.72","173.44","170.60","114.74M","-0.64%"
"15/09/2022","172.24","169.70","172.64","169.64","41.99M","1.38%"
"14/09/2022","169.90","170.42","172.76","169.08","41.41M","-1.19%"
"13/09/2022","171.94","174.32","175.82","171.60","43.64M","-1.16%"
"12/09/2022","173.96","168.50","175.26","167.64","48.88M","3.03%"
"09/09/2022","168.84","166.00","170.00","165.34","41.33M","1.55%"
"08/09/2022","166.26","164.28","167.30","162.86","43.91M","1.32%"
"07/09/2022","164.10","166.02","166.70","163.60","46.02M","-2.25%"
"06/09/2022","167.88","167.38","171.65","166.58","37.12M","0.83%"
"05/09/2022","166.50","163.96","167.12","163.80","26.22M","-1.27%"
"02/09/2022","168.64","161.96","169.45","161.44","51.13M","4.49%"
"01/09/2022","161.40","163.86","164.06","160.46","34.21M","-1.88%"
"31/08/2022","164.50","165.66","166.96","164.14","50.68M","-0.12%"
"30/08/2022","164.70","161.72","168.08","161.24","48.68M","1.60%"
"26/08/2022","162.10","165.40","166.70","162.04","30.33M","-1.25%"
"25/08/2022","164.16","164.00","165.16","163.08","26.85M","0.95%"
"24/08/2022","162.62","162.80","163.98","160.64","31.65M","-0.60%"
"23/08/2022","163.60","162.30","165.14","162.17","30.03M","0.32%"
"22/08/2022","163.08","164.00","164.79","161.78","35.91M","-1.33%"
"19/08/2022","165.28","168.04","169.22","164.91","52.68M","-1.91%"
"18/08/2022","168.50","168.60","169.46","167.46","25.18M","-0.11%"
"17/08/2022","168.68","171.34","173.36","168.54","20.61M","-1.07%"
"16/08/2022","170.50","172.06","172.20","169.88","26.59M","-0.62%"
"15/08/2022","171.56","172.22","172.30","170.72","42.94M","-0.02%"
"12/08/2022","171.60","169.90","172.92","169.10","50.83M","1.55%"
"11/08/2022","168.98","169.02","170.14","167.50","47.10M","-0.46%"
"10/08/2022","169.76","166.00","170.10","165.42","81.86M","2.35%"
"09/08/2022","165.86","165.14","167.70","164.64","46.92M","-0.08%"
"08/08/2022","166.00","165.50","166.92","164.74","56.66M","1.22%"
"05/08/2022","164.00","161.90","165.43","161.02","42.85M","0.94%"
"04/08/2022","162.48","163.12","165.70","161.12","63.07M","-0.51%"
"03/08/2022","163.32","158.90","163.68","158.78","39.87M","2.06%"
"02/08/2022","160.02","159.24","161.52","158.62","53.27M","0.14%"
"01/08/2022","159.80","160.00","162.08","157.85","59.06M","1.67%"
"29/07/2022","157.18","153.40","157.98","152.54","71.68M","4.55%"
"28/07/2022","150.34","156.10","157.56","149.30","87.35M","-4.64%"
"27/07/2022","157.66","157.46","159.21","155.70","92.71M","0.50%"
"26/07/2022","156.88","160.62","161.12","156.74","50.06M","-2.39%"
"25/07/2022","160.72","156.88","161.89","156.22","54.40M","1.82%"
"22/07/2022","157.84","158.50","159.87","156.76","54.42M","-0.70%"
"21/07/2022","158.96","157.86","160.78","156.72","77.20M","0.84%"
"20/07/2022","157.64","158.54","159.72","155.90","62.23M","-0.37%"
"19/07/2022","158.22","153.06","159.60","153.06","38.38M","2.59%"
"18/07/2022","154.22","151.46","156.34","151.46","43.49M","2.61%"
"15/07/2022","150.30","145.60","151.52","145.16","52.35M","3.27%"
"14/07/2022","145.54","148.72","151.14","145.18","70.83M","-2.47%"
"13/07/2022","149.22","150.36","151.80","148.02","42.22M","-1.92%"
"12/07/2022","152.14","149.64","152.22","146.94","41.93M","0.75%"
"11/07/2022","151.00","149.86","152.40","149.52","27.73M","-0.63%"
"08/07/2022","151.96","151.20","153.32","149.16","42.45M","0.62%"
"07/07/2022","151.02","149.06","152.50","149.00","53.30M","2.83%"
"06/07/2022","146.86","148.84","150.62","145.98","56.68M","-0.42%"
"05/07/2022","147.48","156.50","157.04","147.18","64.53M","-5.17%"
"04/07/2022","155.52","154.02","157.04","153.92","27.89M","1.51%"
"01/07/2022","153.20","151.86","156.72","151.64","38.67M","0.05%"
"30/06/2022","153.12","154.40","154.92","150.12","48.73M","-2.32%"
"29/06/2022","156.76","157.88","159.58","156.76","47.61M","-2.04%"
"28/06/2022","160.02","159.74","162.64","159.50","94.43M","0.87%"
"27/06/2022","158.64","158.58","161.28","157.34","46.19M","-0.19%"
"24/06/2022","158.94","155.08","159.60","152.96","54.66M","3.15%"
"23/06/2022","154.08","159.36","160.42","154.04","50.63M","-4.50%"
"22/06/2022","161.34","157.66","162.81","157.66","43.19M","0.57%"
"21/06/2022","160.42","160.50","162.54","158.66","67.57M","0.19%"
"20/06/2022","160.12","156.86","161.25","156.02","27.43M","2.69%"
"17/06/2022","155.92","155.08","159.02","153.76","62.35M","1.48%"
"16/06/2022","153.64","160.22","160.30","153.46","59.75M","-4.43%"
"15/06/2022","160.76","157.84","163.41","157.16","47.40M","2.55%"
"14/06/2022","156.76","157.66","159.34","154.26","62.39M","0.44%"
"13/06/2022","156.08","158.02","159.21","155.16","58.67M","-2.33%"
"10/06/2022","159.80","164.92","165.76","159.48","52.26M","-3.69%"
"09/06/2022","165.92","167.22","169.64","165.42","40.22M","-1.57%"
"08/06/2022","168.56","168.54","169.66","167.38","41.68M","-0.26%"
"07/06/2022","169.00","169.18","170.88","167.62","44.62M","-1.38%"
"06/06/2022","171.36","168.34","172.70","168.08","36.05M","2.12%"
"01/06/2022","167.80","171.18","172.10","167.48","37.20M","-0.75%"
"31/05/2022","169.06","170.14","171.62","168.92","68.12M","-1.26%"
"30/05/2022","171.22","170.54","173.34","170.12","104.88M","0.49%"
"27/05/2022","170.38","167.38","171.08","166.43","51.72M","1.61%"
"26/05/2022","167.68","163.82","168.76","163.32","50.90M","2.32%"
"25/05/2022","163.88","164.54","164.78","162.02","106.79M","0.68%"
"24/05/2022","162.78","157.44","164.35","157.21","72.65M","3.20%"
"23/05/2022","157.74","155.24","157.74","153.41","71.41M","3.29%"
"20/05/2022","152.72","155.66","157.08","152.72","55.96M","-0.37%"
"19/05/2022","153.28","155.28","155.68","151.20","30.24M","-1.24%"
"18/05/2022","155.20","157.02","157.22","154.32","30.31M","-0.42%"
"17/05/2022","155.86","152.38","157.08","152.18","49.81M","2.74%"
"16/05/2022","151.70","150.60","152.98","148.94","47.87M","0.89%"
"13/05/2022","150.36","147.56","150.54","147.00","39.82M","3.03%"
"12/05/2022","145.94","142.66","147.20","142.20","40.12M","-0.92%"
"11/05/2022","147.30","144.50","148.26","143.72","120.69M","2.55%"
"10/05/2022","143.64","149.20","149.26","143.64","36.48M","-1.60%"
"09/05/2022","145.98","147.40","148.48","145.78","33.56M","-1.79%"
"06/05/2022","148.64","150.22","150.48","147.28","51.39M","-0.79%"
"05/05/2022","149.82","153.98","154.44","149.52","75.72M","-0.49%"
"04/05/2022","150.56","153.10","153.53","150.06","46.85M","-0.29%"
"03/05/2022","151.00","149.60","152.58","148.86","117.36M","1.89%"
"29/04/2022","148.20","149.46","149.46","147.32","72.90M","1.30%"
"28/04/2022","146.30","144.88","148.32","142.34","59.69M","3.09%"
"27/04/2022","141.92","145.14","145.26","140.96","110.78M","-0.74%"
"26/04/2022","142.98","147.50","148.12","142.76","43.52M","-0.83%"
"25/04/2022","144.18","144.42","146.70","143.14","86.95M","-1.72%"
"22/04/2022","146.70","148.04","150.32","146.30","78.61M","-2.24%"
"21/04/2022","150.06","148.88","150.97","147.96","53.04M","0.79%"
"20/04/2022","148.88","146.98","150.06","145.80","71.86M","2.18%"
"19/04/2022","145.70","146.10","147.08","144.23","36.34M","-0.11%"
"14/04/2022","145.86","143.60","146.28","142.66","43.57M","1.11%"
"13/04/2022","144.26","142.44","144.26","141.82","38.13M","0.70%"
"12/04/2022","143.26","144.16","146.16","142.40","38.48M","-1.16%"
"11/04/2022","144.94","145.42","147.27","144.26","49.59M","0.24%"
"08/04/2022","144.60","143.40","144.96","142.53","52.29M","2.86%"
"07/04/2022","140.58","143.44","145.17","140.06","81.43M","-1.93%"
"06/04/2022","143.34","146.92","148.16","141.53","61.12M","-2.49%"
"05/04/2022","147.00","145.80","148.40","145.42","143.87M","0.48%"
"04/04/2022","146.30","149.56","150.04","142.56","70.48M","-0.50%"
"01/04/2022","147.04","150.00","151.76","146.44","82.17M","-0.85%"
"31/03/2022","148.30","151.00","152.66","147.48","111.97M","-2.07%"
"30/03/2022","151.44","153.86","154.70","151.40","89.07M","-3.20%"
"29/03/2022","156.44","151.30","157.40","150.70","156.98M","-2.52%"
"28/03/2022","160.48","164.02","166.64","159.77","55.35M","-4.08%"
"25/03/2022","167.30","168.86","168.87","166.32","27.37M","-0.62%"
"24/03/2022","168.34","170.08","171.08","167.49","32.61M","-0.98%"
"23/03/2022","170.00","173.60","174.20","170.00","22.93M","-1.65%"
"22/03/2022","172.86","170.20","173.52","169.84","57.24M","2.59%"
"21/03/2022","168.50","171.08","172.18","168.50","40.57M","-1.22%"
"18/03/2022","170.58","172.36","172.80","169.54","101.63M","-0.66%"
"17/03/2022","171.72","177.08","178.02","169.90","73.90M","-1.96%"
"16/03/2022","175.16","172.04","175.61","170.18","46.93M","4.16%"
"15/03/2022","168.16","167.94","170.24","165.31","48.46M","-1.08%"
"14/03/2022","170.00","164.56","170.80","163.22","46.37M","5.52%"
"11/03/2022","161.10","159.04","165.64","157.66","58.24M","2.10%"
"10/03/2022","157.78","162.70","164.41","156.50","43.48M","-2.48%"
"09/03/2022","161.80","159.22","161.89","155.72","64.11M","6.27%"
"08/03/2022","152.26","147.86","157.94","147.31","92.19M","0.42%"
"07/03/2022","151.62","150.00","155.12","142.04","76.89M","-3.30%"
"04/03/2022","156.80","166.00","168.16","156.78","74.00M","-7.19%"
"03/03/2022","168.94","174.50","174.91","168.28","74.93M","-4.53%"
"02/03/2022","176.96","170.22","178.56","170.10","72.75M","2.16%"
"01/03/2022","173.22","180.48","185.18","173.04","95.90M","-5.28%"
"28/02/2022","182.88","181.16","183.88","179.02","95.22M","-3.19%"
"25/02/2022","188.90","184.28","190.28","179.75","77.09M","5.30%"
"24/02/2022","179.40","182.80","191.07","178.24","83.26M","-8.46%"
"23/02/2022","195.98","193.00","202.35","191.74","79.47M","3.06%"
"22/02/2022","190.16","186.60","192.08","185.10","68.99M","-0.67%"
"21/02/2022","191.44","191.52","195.14","190.04","37.33M","0.15%"
"18/02/2022","191.16","191.40","193.14","189.66","38.32M","-0.77%"
"17/02/2022","192.64","194.56","195.96","190.94","27.01M","-1.71%"
"16/02/2022","196.00","198.54","199.30","194.34","57.88M","-1.24%"
