Date,Price,Open,High,Low,Vol.,Change %
03/03/2023,4338.33,4334.01,4350.29,4325.03,111.40M,0.10%
02/03/2023,4334.01,4321.1,4335.51,4301.86,133.28M,0.30%
01/03/2023,4321.1,4303.95,4340.95,4302.92,159.35M,0.39%
28/02/2023,4304.48,4331.26,4331.26,4291.32,175.51M,-0.62%
27/02/2023,4331.26,4299.29,4336.4,4299.29,110.50M,0.74%
24/02/2023,4299.29,4315.82,4332.42,4294.76,125.55M,-0.38%
23/02/2023,4315.82,4322.65,4331.08,4308.04,132.06M,-0.16%
22/02/2023,4322.65,4349.62,4349.7,4295.94,100.98M,-0.62%
21/02/2023,4349.62,4375.01,4375.16,4342.34,129.92M,-0.58%
20/02/2023,4375.01,4370.32,4377.97,4364.78,102.49M,0.11%
17/02/2023,4370.32,4377.36,4377.47,4346.22,162.81M,-0.16%
16/02/2023,4377.36,4369.8,4395.93,4357.8,106.00M,0.17%
15/02/2023,4369.8,4345.08,4372.6,4329.68,117.47M,0.57%
14/02/2023,4345.08,4345.77,4370.84,4344.34,101.89M,-0.02%
13/02/2023,4345.77,4312.89,4345.77,4312.56,84.94M,0.76%
10/02/2023,4312.89,4334.09,4334.3,4296.24,133.79M,-0.49%
09/02/2023,4334.09,4322.83,4353.48,4318.44,144.77M,0.26%
08/02/2023,4322.83,4309.87,4350.16,4309.85,99.13M,0.30%
07/02/2023,4309.87,4303.9,4326.57,4298.78,119.34M,0.14%
06/02/2023,4303.9,4339.71,4339.71,4288.41,97.55M,-0.83%
03/02/2023,4339.71,4302.89,4342.15,4293.65,107.91M,0.86%
02/02/2023,4302.89,4252.85,4305.91,4251.64,123.09M,1.18%
01/02/2023,4252.85,4255.72,4272.52,4246.08,130.17M,-0.07%
31/01/2023,4255.72,4265.16,4265.16,4223.7,130.53M,-0.22%
30/01/2023,4265.16,4258.97,4267.01,4232.78,149.09M,0.15%
27/01/2023,4258.97,4253.35,4262.31,4246.2,107.80M,0.13%
26/01/2023,4253.35,4241.85,4266.22,4241.85,128.69M,0.27%
25/01/2023,4241.85,4249.4,4260.06,4223.63,108.27M,-0.18%
24/01/2023,4249.4,4259.96,4268.22,4241.11,114.60M,-0.25%
23/01/2023,4259.96,4250.1,4271.21,4249.39,94.61M,0.23%
20/01/2023,4250.1,4234.86,4258.05,4234.86,114.93M,0.36%
19/01/2023,4234.86,4283.23,4283.26,4225.8,119.29M,-1.13%
18/01/2023,4283.23,4294.53,4303.83,4281.26,133.75M,-0.26%
17/01/2023,4294.53,4302.91,4308.84,4284.34,144.87M,-0.19%
16/01/2023,4302.91,4291.44,4307.78,4290.48,99.36M,0.27%
13/01/2023,4291.44,4264.75,4301.27,4264.5,112.79M,0.63%
12/01/2023,4264.75,4222.94,4271.16,4222.76,114.43M,0.99%
11/01/2023,4222.94,4204.39,4246.09,4204.24,147.14M,0.44%
10/01/2023,4204.39,4221.46,4221.46,4200.38,127.39M,-0.40%
09/01/2023,4221.46,4210.58,4224.24,4201.86,120.33M,0.26%
06/01/2023,4210.58,4178.67,4210.58,4178.67,113.62M,0.76%
05/01/2023,4178.67,4154.17,4191.85,4144.6,123.51M,0.59%
04/01/2023,4154.17,4131.41,4162.58,4126.63,116.34M,0.55%
03/01/2023,4131.41,4075.13,4167.8,4073.87,132.81M,1.38%
30/12/2022,4075.13,4107.39,4107.48,4075.13,35.48M,-0.79%
29/12/2022,4107.39,4096.54,4108.84,4064.26,58.66M,0.26%
28/12/2022,4096.54,4083.66,4119.97,4083.65,61.13M,0.32%
23/12/2022,4083.66,4079.25,4095.38,4075.36,31.93M,0.11%
22/12/2022,4079.25,4095.42,4117.32,4075.86,65.45M,-0.39%
21/12/2022,4095.42,4026.91,4095.95,4026.23,90.87M,1.70%
20/12/2022,4026.91,4025.87,4037.92,3992.88,119.43M,0.03%
19/12/2022,4025.87,4010.49,4039.09,4010.49,77.48M,0.38%
16/12/2022,4010.49,4063.59,4063.83,3995.73,283.39M,-1.31%
15/12/2022,4063.59,4100.26,4100.26,4055.16,96.00M,-0.89%
14/12/2022,4100.26,4105.09,4105.09,4083.34,112.52M,-0.12%
13/12/2022,4105.09,4070,4134.3,4061.7,120.69M,0.86%
12/12/2022,4070,4087.39,4087.39,4065.09,90.72M,-0.43%
09/12/2022,4087.39,4082.24,4095.85,4062.49,106.01M,0.13%
08/12/2022,4082.24,4093.68,4102.7,4082.24,93.21M,-0.28%
07/12/2022,4093.68,4114.48,4134.92,4093.68,115.96M,-0.51%
06/12/2022,4114.48,4143.21,4143.25,4114.48,114.75M,-0.69%
05/12/2022,4143.21,4138.81,4158.73,4134.72,79.71M,0.11%
02/12/2022,4138.81,4141.04,4147.76,4113.4,93.97M,-0.05%
01/12/2022,4141.04,4139.65,4158.14,4137.19,109.71M,0.03%
30/11/2022,4139.65,4112.3,4153.49,4112.3,215.24M,0.67%
29/11/2022,4112.3,4098.49,4132.21,4098.47,109.21M,0.34%
28/11/2022,4098.49,4112.31,4112.32,4077.8,101.91M,-0.34%
25/11/2022,4112.31,4102.66,4114.21,4095.94,88.23M,0.24%
24/11/2022,4102.66,4100.46,4114.39,4092.05,75.07M,0.05%
23/11/2022,4100.46,4092.33,4114.37,4090.7,123.50M,0.20%
22/11/2022,4092.33,4057.01,4095.45,4056.17,94.34M,0.87%
21/11/2022,4057.01,4056.59,4068.03,4034.85,99.05M,0.01%
18/11/2022,4056.59,4033.92,4072.66,4032.54,123.29M,0.56%
17/11/2022,4033.92,4035.87,4037.1,4007.75,107.75M,-0.05%
16/11/2022,4035.87,4055.88,4066.18,4028.86,119.05M,-0.49%
15/11/2022,4055.88,4067.93,4080.89,4044.18,132.56M,-0.30%
14/11/2022,4067.93,4036.84,4080.93,4036.59,110.78M,0.77%
11/11/2022,4036.84,4054.69,4077.56,4036.67,145.41M,-0.44%
10/11/2022,4054.69,3994.13,4062.25,3973.48,123.57M,1.52%
09/11/2022,3994.13,4000.38,4000.38,3976.37,84.61M,-0.16%
08/11/2022,4000.38,3993.09,4003.42,3965.64,137.69M,0.18%
07/11/2022,3993.09,4001.84,4011.24,3979.51,117.35M,-0.22%
04/11/2022,4001.84,3926.87,4022.41,3926.86,135.23M,1.91%
03/11/2022,3926.87,3910.01,3926.87,3873.03,105.46M,0.43%
02/11/2022,3910.01,3928.75,3939.08,3903.39,112.44M,-0.48%
01/11/2022,3928.75,3876.48,3949.3,3876.47,134.36M,1.35%
31/10/2022,3876.48,3855.75,3895.29,3847.36,119.41M,0.54%
28/10/2022,3855.75,3873.27,3873.27,3830.5,101.32M,-0.45%
27/10/2022,3873.27,3866.01,3884.5,3854.72,128.27M,0.19%
26/10/2022,3866.01,3837.27,3866.33,3816.67,157.56M,0.75%
25/10/2022,3837.27,3820.96,3838.28,3794.67,106.64M,0.43%
24/10/2022,3820.96,3796.89,3838.54,3772.41,97.52M,0.63%
21/10/2022,3796.89,3790.95,3801.3,3743.29,103.72M,0.16%
20/10/2022,3790.95,3777.93,3797.46,3761.7,148.01M,0.34%
19/10/2022,3777.93,3792.79,3807.59,3764.52,107.48M,-0.39%
18/10/2022,3792.79,3784.45,3834.63,3784.45,144.09M,0.22%
17/10/2022,3784.45,3740.85,3802.08,3737.82,139.71M,1.17%
14/10/2022,3740.85,3732.93,3804.42,3732.93,139.71M,0.21%
13/10/2022,3732.93,3712.5,3748.02,3655.55,171.40M,0.55%
12/10/2022,3712.5,3749.5,3762.84,3698.98,145.55M,-0.99%
11/10/2022,3749.5,3791.94,3791.97,3739.97,117.18M,-1.12%
10/10/2022,3791.94,3814.26,3814.26,3777.08,127.75M,-0.59%
07/10/2022,3814.26,3826.39,3835.43,3798.95,115.68M,-0.32%
06/10/2022,3826.39,3848.67,3865.05,3806.76,139.54M,-0.58%
05/10/2022,3848.67,3873.21,3873.21,3815.39,131.66M,-0.63%
04/10/2022,3873.21,3773.8,3873.57,3773.76,162.33M,2.63%
03/10/2022,3773.8,3763.48,3780.04,3712.81,165.61M,0.27%
30/09/2022,3763.48,3745.11,3787.53,3732.9,180.81M,0.49%
29/09/2022,3745.11,3820.23,3820.26,3716.94,177.80M,-1.97%
28/09/2022,3820.23,3810.44,3821.4,3726.44,227.05M,0.26%
27/09/2022,3810.44,3841.45,3869.98,3810.44,179.44M,-0.81%
26/09/2022,3841.45,3848.68,3870.79,3801.74,164.70M,-0.19%
23/09/2022,3848.68,3924.91,3929.34,3830.45,151.11M,-1.94%
22/09/2022,3924.91,3973.75,3973.75,3921.06,127.57M,-1.23%
21/09/2022,3973.75,3947.56,3981.15,3936.19,196.75M,0.66%
20/09/2022,3947.56,3976.66,4018.84,3936.17,146.01M,-0.73%
16/09/2022,3976.66,4000.33,4004.98,3976.04,331.68M,-0.59%
15/09/2022,4000.33,3996.83,4023.43,3987.94,125.76M,0.09%
14/09/2022,3996.83,4056.12,4056.12,3987.85,150.73M,-1.46%
13/09/2022,4056.12,4108.19,4129.41,4056.12,124.65M,-1.27%
12/09/2022,4108.19,4041.45,4111.36,4041.45,148.91M,1.65%
09/09/2022,4041.46,3990.56,4055.22,3990.56,120.40M,1.28%
08/09/2022,3990.56,3976.83,3995.89,3944.33,119.08M,0.35%
07/09/2022,3976.83,4005.61,4005.61,3950.81,176.46M,-0.72%
06/09/2022,4005.61,3993.66,4019.18,3982.61,147.60M,0.30%
05/09/2022,3993.66,3998.48,3998.48,3948.53,114.99M,-0.12%
02/09/2022,3998.48,3926.25,4001.69,3926.17,153.29M,1.84%
01/09/2022,3926.25,4007.46,4007.46,3919.16,140.80M,-2.03%
31/08/2022,4007.46,4045.21,4053.35,3996.22,174.38M,-0.93%
30/08/2022,4045.21,4076.32,4106.34,4039.03,160.30M,-0.76%
26/08/2022,4076.32,4103.35,4129.27,4074.21,105.87M,-0.66%
25/08/2022,4103.35,4100.82,4131.36,4098.2,91.11M,0.06%
24/08/2022,4100.82,4108.39,4108.39,4068.34,102.53M,-0.18%
23/08/2022,4108.39,4136.51,4136.51,4098.9,121.09M,-0.68%
22/08/2022,4136.51,4157.78,4157.96,4120.82,119.12M,-0.51%
19/08/2022,4157.79,4162.11,4174.94,4143.4,141.40M,-0.10%
18/08/2022,4162.11,4146.49,4162.11,4135.95,107.86M,0.38%
17/08/2022,4146.49,4166.38,4175.33,4141.3,107.81M,-0.48%
16/08/2022,4166.38,4155.09,4181.21,4155.09,87.52M,0.27%
15/08/2022,4155.09,4149.9,4168.81,4132.53,75.69M,0.13%
12/08/2022,4149.9,4131.26,4155.45,4130.41,78.28M,0.45%
11/08/2022,4131.26,4150.68,4156.46,4127.5,95.86M,-0.47%
10/08/2022,4150.68,4129.39,4156.8,4118.59,111.06M,0.52%
09/08/2022,4129.39,4132.82,4139.57,4126.35,101.09M,-0.08%
08/08/2022,4132.82,4111.51,4148.7,4111.41,91.65M,0.52%
05/08/2022,4111.51,4118.32,4128.01,4104.37,93.76M,-0.17%
04/08/2022,4118.32,4112.78,4139,4102.94,129.97M,0.13%
03/08/2022,4112.78,4091.26,4112.78,4073.02,143.28M,0.53%
02/08/2022,4091.26,4100.09,4104.53,4081.91,100.84M,-0.22%
01/08/2022,4100.09,4117.14,4128.89,4097.44,87.91M,-0.17%
29/07/2022,4107.01,4061.26,4116.99,4061.25,129.56M,1.13%
28/07/2022,4061.26,4055.16,4079.44,4040.69,120.82M,0.15%
27/07/2022,4055.16,4033.75,4063.77,4033.75,157.66M,0.53%
26/07/2022,4033.75,4041.31,4066.86,4030.59,111.31M,-0.19%
25/07/2022,4041.31,4028.28,4044.8,4008.33,106.87M,0.32%
22/07/2022,4028.28,4021.5,4049.73,4013.97,109.58M,0.17%
21/07/2022,4021.5,4009.11,4021.5,3986.07,120.40M,0.31%
20/07/2022,4009.11,4018.64,4045.04,4001.43,141.61M,-0.24%
19/07/2022,4018.64,3976.51,4023.7,3952.42,102.61M,1.06%
18/07/2022,3976.51,3940.87,3996.57,3940.87,98.91M,0.90%
15/07/2022,3940.87,3874.73,3944.47,3873.92,113.23M,1.71%
14/07/2022,3874.73,3935.82,3937.03,3857.64,121.74M,-1.55%
13/07/2022,3935.82,3965.15,3965.18,3909.38,114.01M,-0.74%
12/07/2022,3965.15,3958.92,3969.31,3929.97,126.75M,0.16%
11/07/2022,3958.92,3961.28,3963.97,3910.13,104.92M,-0.06%
08/07/2022,3961.27,3956.98,3969.3,3927.26,101.95M,0.11%
07/07/2022,3956.98,3910.8,3968.21,3910.8,150.09M,1.18%
06/07/2022,3910.8,3863.91,3953.79,3863.85,137.82M,1.21%
05/07/2022,3863.91,3967.61,3982.05,3860.23,150.10M,-2.61%
04/07/2022,3967.61,3940.03,3981.72,3940.01,72.59M,0.70%
01/07/2022,3940.03,3940.9,3964.9,3905.76,103.60M,-0.02%
30/06/2022,3940.9,4019.53,4019.53,3908.45,137.91M,-1.96%
29/06/2022,4019.53,4035.24,4036.35,3999.11,107.09M,-0.39%
28/06/2022,4035.24,4004.24,4055.97,4004.24,124.64M,0.77%
27/06/2022,4004.23,3975.06,4018.19,3974.8,120.16M,0.73%
24/06/2022,3975.07,3874.68,3975.76,3872.68,125.49M,2.59%
23/06/2022,3874.68,3913.28,3923.01,3874.68,112.19M,-0.99%
22/06/2022,3913.28,3943.98,3943.98,3880.01,169.34M,-0.78%
21/06/2022,3943.98,3932.64,3969.63,3931.61,92.85M,0.29%
20/06/2022,3932.64,3881.92,3935.4,3881.92,101.61M,1.31%
17/06/2022,3881.92,3888.27,3938.54,3872.84,287.93M,-0.16%
16/06/2022,3888.27,4013.14,4013.14,3886.6,184.16M,-3.11%
15/06/2022,4013.14,3965.54,4031.86,3965.39,159.72M,1.20%
14/06/2022,3965.54,3977.61,4012.92,3941.72,136.08M,-0.30%
13/06/2022,3977.61,4046.16,4046.16,3963.19,139.29M,-1.69%
10/06/2022,4046.16,4132.16,4132.17,4035.99,132.73M,-2.08%
09/06/2022,4132.16,4193.56,4193.56,4131.44,117.20M,-1.46%
08/06/2022,4193.26,4198.6,4207.87,4174.43,117.44M,-0.13%
07/06/2022,4198.6,4206.23,4209.33,4183.42,126.56M,-0.18%
06/06/2022,4206.23,4164,4223.42,4164,107.41M,1.01%
01/06/2022,4164,4201.96,4218.72,4161.96,114.56M,-0.90%
31/05/2022,4201.96,4202.96,4222.54,4195.12,231.99M,-0.02%
30/05/2022,4202.96,4190.21,4217.1,4190.21,137.68M,0.30%
27/05/2022,4190.21,4176.59,4195.72,4165.98,114.18M,0.33%
26/05/2022,4176.59,4147.08,4181.65,4144.29,114.48M,0.71%
25/05/2022,4147.08,4126.79,4158.21,4126.79,129.92M,0.49%
24/05/2022,4126.79,4150.28,4150.28,4107.05,173.84M,-0.57%
23/05/2022,4150.28,4083.84,4150.28,4083.82,124.11M,1.63%
20/05/2022,4083.84,4038.94,4118.49,4038.88,119.68M,1.11%
19/05/2022,4038.94,4110.49,4110.49,3996.37,149.15M,-1.74%
18/05/2022,4110.49,4149.88,4158.86,4110.49,128.58M,-0.95%
17/05/2022,4149.88,4120.34,4161.18,4120.34,136.79M,0.72%
16/05/2022,4120.34,4099.06,4120.34,4069.46,116.53M,0.52%
13/05/2022,4099.06,3999.79,4099.29,3999.79,122.63M,2.48%
12/05/2022,3999.79,4058.67,4058.67,3958.84,139.92M,-1.45%
11/05/2022,4058.67,4002.22,4060.66,4002.22,176.20M,1.41%
10/05/2022,4002.22,3987.87,4039.71,3987.87,133.65M,0.36%
09/05/2022,3987.87,4083.36,4083.36,3987.87,123.23M,-2.34%
06/05/2022,4083.36,4145.57,4145.58,4063.97,160.93M,-1.50%
05/05/2022,4145.57,4146.05,4213.61,4142.37,145.91M,-0.01%
04/05/2022,4146.05,4186.77,4193.22,4146.05,112.56M,-0.97%
03/05/2022,4186.77,4185.12,4187.1,4150.43,185.15M,0.04%
29/04/2022,4185.12,4165.89,4200.02,4165.89,139.61M,0.46%
28/04/2022,4165.89,4121.7,4172.57,4121.7,127.85M,1.07%
27/04/2022,4121.7,4105.76,4139.99,4081.61,139.92M,0.39%
26/04/2022,4105.76,4106.36,4147.5,4104.96,127.30M,-0.01%
25/04/2022,4106.36,4180.65,4180.65,4082.88,125.21M,-1.78%
22/04/2022,4180.65,4238.12,4238.12,4180.65,107.40M,-1.36%
21/04/2022,4238.12,4236.24,4256.12,4221.25,116.23M,0.04%
20/04/2022,4236.24,4219.72,4238.71,4213.08,162.47M,0.39%
19/04/2022,4219.72,4232.12,4232.88,4203.09,120.32M,-0.29%
14/04/2022,4232.12,4211.9,4233.64,4198.1,141.52M,0.48%
13/04/2022,4211.9,4210.28,4218.07,4197.13,111.26M,0.04%
12/04/2022,4210.28,4232.53,4232.56,4193.19,127.80M,-0.53%
11/04/2022,4232.53,4258.23,4258.26,4228.45,122.25M,-0.60%
08/04/2022,4258.23,4199.46,4258.23,4199.46,134.16M,1.40%
07/04/2022,4199.46,4218.12,4228.33,4192.09,155.22M,-0.44%
06/04/2022,4218.12,4238.74,4240.29,4191.31,159.18M,-0.49%
05/04/2022,4238.74,4213.27,4238.74,4198.98,166.42M,0.60%
04/04/2022,4213.27,4199.48,4220.1,4197.31,121.71M,0.33%
01/04/2022,4199.48,4187.78,4207.86,4186.74,124.34M,0.28%
31/03/2022,4187.78,4219.75,4232.33,4187.78,141.27M,-0.76%
30/03/2022,4219.75,4208.38,4219.75,4193.14,151.00M,0.27%
29/03/2022,4208.38,4164.5,4225.86,4164.5,178.13M,1.05%
28/03/2022,4164.5,4165.33,4196.52,4163.2,127.48M,-0.02%
25/03/2022,4165.33,4155.88,4176.43,4144.92,128.50M,0.23%
24/03/2022,4155.88,4156.6,4167.65,4147.85,120.45M,-0.02%
23/03/2022,4156.6,4167.6,4187.82,4154.13,132.29M,-0.26%
22/03/2022,4167.6,4148.21,4174.52,4148.21,152.50M,0.47%
21/03/2022,4148.21,4135.37,4159.03,4133.45,127.49M,0.31%
18/03/2022,4135.37,4120.17,4135.37,4084.48,363.39M,0.37%
17/03/2022,4120.17,4074.09,4120.17,4059.36,173.83M,1.13%
16/03/2022,4074.09,3999.12,4083.39,3998.68,278.60M,1.87%
15/03/2022,3999.12,4014.87,4014.87,3949.77,137.05M,-0.39%
14/03/2022,4014.87,3988.9,4029.88,3986.23,139.90M,0.65%
11/03/2022,3988.9,3954.3,4042.41,3954.2,152.06M,0.87%
10/03/2022,3954.3,3999.43,4000.46,3938.17,178.44M,-1.13%
09/03/2022,3999.43,3867.24,3999.43,3867.24,209.52M,3.42%
08/03/2022,3867.24,3862.39,3895.4,3828.95,222.33M,0.13%
07/03/2022,3862.39,3884.43,3904.3,3762.96,294.09M,-0.57%
04/03/2022,3884.43,4023.9,4023.9,3883.64,267.42M,-3.47%
03/03/2022,4023.9,4134.87,4156.41,4020.88,195.16M,-2.68%
02/03/2022,4134.87,4079.97,4150.12,4076.19,193.89M,1.35%
01/03/2022,4079.97,4157.77,4178.15,4079.97,185.11M,-1.87%
28/02/2022,4157.77,4167.09,4167.09,4102.06,220.99M,-0.22%
25/02/2022,4167.09,4015.91,4169.48,4015.91,201.64M,3.77%
24/02/2022,4015.81,4169.64,4169.64,4014.47,257.47M,-3.69%
23/02/2022,4169.64,4172.35,4204.63,4167.39,123.96M,-0.06%
22/02/2022,4172.35,4172.09,4193.16,4108.88,147.68M,0.01%
21/02/2022,4172.09,4195.45,4223.53,4152.82,105.90M,-0.56%
18/02/2022,4195.45,4212.87,4228.21,4193.18,114.42M,-0.41%
17/02/2022,4212.87,4251.96,4253.6,4196.82,112.78M,-0.92%
16/02/2022,4251.96,4254.78,4267.47,4230.89,156.37M,-0.07%
15/02/2022,4254.78,4211.74,4254.78,4200.88,122.24M,1.02%
14/02/2022,4211.74,4286.38,4286.38,4186.73,139.50M,-1.74%
11/02/2022,4286.38,4296.96,4296.96,4254.03,124.49M,-0.25%
10/02/2022,4296.96,4282.76,4304.97,4271.24,125.92M,0.33%
09/02/2022,4282.76,4233.62,4290.09,4233.62,140.63M,1.16%
08/02/2022,4233.62,4236.88,4266.01,4222.51,117.07M,-0.08%
07/02/2022,4236.88,4208.61,4246.78,4206.23,139.10M,0.67%
04/02/2022,4208.61,4222.74,4258.35,4200.91,120.64M,-0.33%
03/02/2022,4222.74,4257.23,4268.07,4222.74,126.09M,-0.81%
02/02/2022,4257.23,4232.48,4272.8,4232.48,109.55M,0.58%
01/02/2022,4232.48,4191.81,4241.47,4191.81,117.35M,0.97%
31/01/2022,4191.81,4182.58,4212.83,4181.31,118.52M,0.22%
28/01/2022,4182.58,4230.83,4230.96,4159.87,208.78M,-1.14%
27/01/2022,4230.83,4192.7,4251.62,4147.81,142.59M,0.91%
26/01/2022,4192.7,4139.47,4221.73,4139.47,116.65M,1.29%
25/01/2022,4139.47,4099.16,4149.38,4099.16,129.85M,0.98%
24/01/2022,4099.16,4217.31,4217.31,4090.39,195.62M,-2.80%
21/01/2022,4217.31,4274.52,4274.52,4193.79,123.84M,-1.34%
20/01/2022,4274.52,4273.79,4290.1,4256.46,118.56M,0.02%
19/01/2022,4273.79,4263.04,4288.12,4241.21,134.64M,0.25%
18/01/2022,4263.04,4292.58,4293.26,4247.02,144.80M,-0.69%
17/01/2022,4292.58,4256.59,4294.5,4256.59,116.16M,0.85%
14/01/2022,4256.59,4273.23,4273.23,4248.87,115.29M,-0.39%
13/01/2022,4273.23,4270.79,4277.35,4259.37,119.96M,0.06%
12/01/2022,4270.79,4241.88,4279.05,4241.83,120.41M,0.68%
11/01/2022,4241.88,4219.71,4248.7,4219.71,111.45M,0.53%
10/01/2022,4219.71,4249.43,4256.17,4208.23,141.71M,-0.70%
07/01/2022,4249.43,4235.63,4249.43,4221.79,99.94M,0.33%
06/01/2022,4235.63,4277.51,4277.51,4222.9,123.69M,-0.98%
05/01/2022,4277.51,4276.18,4287.87,4266.18,107.04M,0.03%
04/01/2022,4276.18,4208.02,4285.83,4208.02,140.02M,1.62%
