Date,Price,Open,High,Low,Vol.,Change %
17/08/2022,926.67,931.60,932.25,924.62,1.48B,-0.52%
16/08/2022,931.54,934.83,935.32,928.52,1.99B,-0.28%
15/08/2022,934.11,933.38,936.92,929.97,2.16B,0.10%
12/08/2022,933.20,927.64,933.20,927.29,1.52B,0.52%
11/08/2022,928.36,920.45,929.48,920.45,1.73B,0.93%
10/08/2022,919.78,914.62,920.64,910.73,1.77B,0.55%
09/08/2022,914.75,919.21,921.29,913.34,1.60B,-0.56%
08/08/2022,919.91,920.80,923.68,919.29,1.47B,-0.05%
05/08/2022,920.38,921.82,925.87,918.04,1.67B,-0.25%
04/08/2022,922.72,922.35,924.17,920.97,1.78B,0.26%
03/08/2022,920.31,909.98,920.53,909.90,1.12B,1.21%
02/08/2022,909.34,917.04,918.34,905.68,1.80B,-1.01%
01/08/2022,918.63,920.56,922.16,917.20,1.68B,-0.34%
29/07/2022,921.80,912.96,922.78,912.83,1.86B,0.95%
28/07/2022,913.12,902.43,913.12,902.43,1.55B,1.13%
27/07/2022,902.88,898.86,903.55,897.65,1.85B,0.49%
26/07/2022,898.52,902.45,903.28,898.24,1.03B,-0.40%
25/07/2022,902.14,902.67,903.84,900.70,1.01B,-0.33%
22/07/2022,905.09,902.53,906.82,899.83,1.29B,0.31%
21/07/2022,902.33,897.36,902.33,895.37,1.46B,0.62%
20/07/2022,896.78,889.00,896.78,889.00,1.14B,0.91%
19/07/2022,888.70,885.68,888.70,881.74,1.16B,0.31%
18/07/2022,885.97,874.50,885.97,874.50,1.24B,1.33%
15/07/2022,874.35,868.37,874.35,864.52,1.28B,0.47%
14/07/2022,870.25,878.73,879.25,869.90,1.89B,-1.01%
13/07/2022,879.17,882.65,882.65,874.52,1.61B,-0.33%
12/07/2022,882.08,883.03,884.74,878.75,1.80B,-0.23%
11/07/2022,884.12,884.84,885.97,882.71,1.35B,-0.30%
08/07/2022,886.74,879.93,887.01,879.93,1.15B,0.71%
07/07/2022,880.47,873.82,880.47,872.38,2.04B,0.67%
06/07/2022,874.59,866.99,874.59,866.99,1.30B,0.82%
05/07/2022,867.46,875.22,878.29,865.65,1.84B,-0.86%
04/07/2022,875.02,877.28,880.33,875.02,2.03B,-0.02%
01/07/2022,875.21,875.29,877.95,872.59,1.81B,-0.12%
30/06/2022,876.22,892.85,892.85,871.91,2.72B,-1.91%
29/06/2022,893.32,905.85,905.85,893.32,2.72B,-1.57%
28/06/2022,907.61,904.57,911.43,904.57,3.20B,0.46%
27/06/2022,903.49,897.63,906.54,897.63,3.21B,0.81%
24/06/2022,896.27,886.50,896.84,886.50,1.92B,1.18%
23/06/2022,885.86,893.82,893.82,883.63,1.42B,-0.90%
22/06/2022,893.87,897.73,897.73,888.16,1.76B,-0.50%
21/06/2022,898.40,898.01,900.69,896.22,1.30B,0.14%
20/06/2022,897.17,901.03,901.03,895.79,1.22B,-0.42%
17/06/2022,900.97,894.71,902.38,892.61,1.59B,0.93%
16/06/2022,892.71,917.82,918.80,892.71,1.47B,-2.73%
15/06/2022,917.77,916.85,919.66,914.79,1.58B,0.30%
14/06/2022,915.04,924.45,928.53,914.99,1.41B,-0.98%
13/06/2022,924.06,951.37,951.37,921.28,2.43B,-2.82%
10/06/2022,950.92,966.20,966.20,950.92,1.56B,-1.48%
09/06/2022,965.22,977.74,977.74,965.22,2.40B,-1.17%
08/06/2022,976.63,973.82,976.77,973.82,4.53B,0.37%
07/06/2022,972.99,979.32,979.32,972.12,2.86B,-0.67%
06/06/2022,979.60,973.43,981.73,973.43,3.39B,0.72%
01/06/2022,972.60,975.83,976.44,971.83,2.00B,-0.32%
31/05/2022,975.74,974.40,976.38,970.48,2.49B,0.16%
30/05/2022,974.21,969.49,977.32,969.49,1.94B,0.62%
27/05/2022,968.25,957.28,968.25,957.28,1.72B,1.07%
26/05/2022,958.00,951.93,959.11,951.93,1.82B,0.53%
25/05/2022,952.93,955.68,958.29,951.44,1.92B,-0.25%
24/05/2022,955.29,964.60,964.60,955.29,2.63B,-0.89%
23/05/2022,963.85,957.78,966.46,957.78,1.92B,0.75%
20/05/2022,956.64,948.06,962.11,948.06,1.99B,1.00%
19/05/2022,947.17,953.10,953.10,937.99,1.99B,-0.61%
18/05/2022,952.95,962.39,964.31,952.87,2.91B,-0.91%
17/05/2022,961.72,955.14,962.80,955.14,2.57B,0.64%
16/05/2022,955.58,956.59,956.59,950.21,2.49B,0.00%
13/05/2022,955.60,939.58,955.60,939.58,2.55B,1.76%
