"Date","Price","Open","High","Low","Vol.","Change %"
"15/02/2019","141.200","140.440","142.240","139.640","62.00M","1.12%"
"14/02/2019","139.640","139.600","140.300","138.380","48.10M","0.20%"
"13/02/2019","139.360","140.120","140.260","138.840","53.00M","-0.20%"
"12/02/2019","139.640","141.840","142.260","139.240","51.48M","-1.03%"
"11/02/2019","141.100","140.080","141.420","139.320","56.28M","1.75%"
"08/02/2019","138.680","139.000","139.520","137.440","42.27M","-0.50%"
"07/02/2019","139.380","141.500","141.810","138.840","72.10M","-2.12%"
"06/02/2019","142.400","142.200","143.620","142.000","64.08M","0.95%"
"05/02/2019","141.060","137.840","141.540","137.820","62.86M","2.14%"
"04/02/2019","138.100","139.200","139.800","136.700","63.25M","-0.53%"
"01/02/2019","138.840","138.280","139.420","136.800","70.49M","0.19%"
"31/01/2019","138.580","136.900","141.140","136.280","118.20M","1.38%"
"30/01/2019","136.700","135.080","137.580","133.480","97.41M","1.20%"
"29/01/2019","135.080","135.760","137.540","134.720","95.70M","-0.27%"
"28/01/2019","135.440","137.000","139.400","135.200","102.18M","-1.14%"
"25/01/2019","137.000","144.540","146.000","135.640","165.30M","-4.89%"
"24/01/2019","144.040","148.800","148.900","143.500","102.41M","-3.50%"
"23/01/2019","149.260","148.000","150.740","146.800","61.33M","0.74%"
"22/01/2019","148.160","149.060","150.460","147.820","43.76M","-0.67%"
"21/01/2019","149.160","148.860","149.900","147.240","37.08M","-0.12%"
"18/01/2019","149.340","147.700","149.780","146.840","82.94M","0.69%"
"17/01/2019","148.320","148.020","148.490","146.260","48.46M","0.08%"
"16/01/2019","148.200","148.320","148.640","146.660","63.99M","-0.30%"
"15/01/2019","148.640","152.000","152.000","146.380","70.81M","-0.38%"
"14/01/2019","149.200","152.080","153.160","148.600","56.05M","-2.38%"
"11/01/2019","152.840","153.480","155.380","151.960","47.77M","-0.59%"
"10/01/2019","153.740","153.160","154.860","152.600","52.36M","0.62%"
"09/01/2019","152.800","156.240","156.240","150.960","79.96M","-1.80%"
"08/01/2019","155.600","155.000","156.600","154.340","70.78M","-1.14%"
"07/01/2019","157.400","158.600","158.760","155.780","59.25M","-0.37%"
"04/01/2019","157.980","156.880","158.620","155.460","53.17M","1.23%"
"03/01/2019","156.060","154.980","158.240","154.400","78.21M","0.72%"
