"Date","Price","Open","High","Low","Vol.","Change %"
"14/02/2018","371.45","368.15","374.99","359.26","45.47M","1.76%"
"13/02/2018","365.04","357.46","367.52","357.02","50.62M","2.48%"
"12/02/2018","356.20","358.14","364.02","355.42","37.31M","1.58%"
"09/02/2018","350.66","352.99","358.24","347.94","57.25M","-1.26%"
"08/02/2018","355.13","362.80","366.16","353.19","58.79M","-3.31%"
"07/02/2018","367.27","373.54","373.97","364.12","43.53M","0.01%"
"06/02/2018","367.22","357.46","380.97","355.71","66.78M","-2.28%"
"05/02/2018","375.77","369.12","380.58","365.77","51.78M","1.07%"
"02/02/2018","371.79","387.91","390.38","371.50","49.44M","-4.26%"
"01/02/2018","388.35","389.27","395.49","385.00","46.53M","-0.97%"
"31/01/2018","392.14","398.11","398.55","391.22","35.71M","-1.03%"
"30/01/2018","396.22","396.32","399.08","394.37","36.61M","-1.71%"
"29/01/2018","403.12","391.75","404.97","391.07","48.33M","3.26%"
"26/01/2018","390.39","386.75","391.36","386.36","38.23M","0.47%"
"25/01/2018","388.55","386.85","390.00","382.65","31.48M","0.76%"
"24/01/2018","385.63","380.29","387.38","379.56","41.16M","1.60%"
"23/01/2018","379.56","390.88","391.70","377.33","39.85M","-2.90%"
"22/01/2018","390.88","395.59","397.09","390.00","28.57M","-1.17%"
"19/01/2018","395.49","396.32","398.60","395.05","28.61M","-0.03%"
"18/01/2018","395.59","396.75","399.13","394.28","58.76M","0.06%"
"17/01/2018","395.34","390.00","396.51","390.00","60.23M","0.32%"
"16/01/2018","394.08","391.90","396.27","388.21","53.40M","-0.94%"
"15/01/2018","397.82","401.08","401.17","397.38","30.88M","0.49%"
"12/01/2018","395.88","397.29","398.23","393.45","36.59M","0.20%"
"11/01/2018","395.10","393.40","399.23","392.43","51.73M","0.35%"
"10/01/2018","393.74","384.95","393.74","384.71","57.35M","1.79%"
"09/01/2018","386.80","384.47","388.59","384.22","36.13M","0.80%"
"08/01/2018","383.74","378.83","384.42","378.48","36.50M","1.66%"
"05/01/2018","377.47","380.77","382.62","376.26","27.75M","-0.61%"
"04/01/2018","379.80","381.99","383.30","374.17","32.84M","0.27%"
"03/01/2018","378.78","379.75","383.15","378.49","27.41M","-1.08%"
"02/01/2018","382.91","378.64","382.99","359.74","31.61M","1.08%"
"29/12/2017","378.83","373.93","379.07","373.73","20.46M","1.18%"
"28/12/2017","374.41","373.54","376.50","373.29","22.04M","0.60%"
"27/12/2017","372.18","365.23","373.93","365.23","35.12M","2.06%"
"22/12/2017","364.65","363.58","365.86","363.29","10.82M","-0.19%"
"21/12/2017","365.33","359.89","366.59","359.89","34.00M","1.51%"
"20/12/2017","359.89","358.09","363.44","357.85","34.51M","0.78%"
"19/12/2017","357.12","358.77","360.96","355.18","59.14M","-0.53%"
"18/12/2017","359.02","354.40","359.40","350.91","36.00M","1.89%"
"15/12/2017","352.36","350.66","354.21","348.77","79.85M","1.51%"
"14/12/2017","347.12","342.26","348.23","342.11","51.45M","0.95%"
"13/12/2017","343.86","339.01","344.88","337.55","60.02M","1.88%"
"12/12/2017","337.50","341.92","343.28","335.12","81.94M","-1.10%"
"11/12/2017","341.24","333.18","342.60","333.18","50.12M","1.68%"
"08/12/2017","335.61","332.21","335.70","328.86","50.53M","2.22%"
"07/12/2017","328.32","324.78","330.26","321.72","39.43M","0.30%"
"06/12/2017","327.35","319.72","329.54","316.71","45.14M","0.90%"
"05/12/2017","324.44","324.68","328.90","323.03","54.66M","-2.27%"
"04/12/2017","331.96","332.21","335.07","330.21","35.29M","0.88%"
"01/12/2017","329.05","329.87","333.37","325.26","44.99M","-0.25%"
"30/11/2017","329.87","330.55","336.92","328.76","83.61M","-0.85%"
"29/11/2017","332.69","340.80","341.73","330.55","48.53M","-2.70%"
"28/11/2017","341.92","340.90","342.94","336.97","69.60M","-1.68%"
"27/11/2017","347.75","349.06","351.92","345.71","25.98M","-1.20%"
"24/11/2017","351.97","354.11","355.32","351.00","23.34M","-0.47%"
"23/11/2017","353.62","349.59","356.39","348.28","17.53M","0.15%"
"22/11/2017","353.09","352.26","355.62","351.05","33.21M","0.39%"
"21/11/2017","351.73","349.64","354.50","346.63","30.23M","0.62%"
"20/11/2017","349.55","340.90","349.59","338.08","30.18M","1.81%"
"17/11/2017","343.33","343.86","345.10","338.08","34.76M","0.04%"
"16/11/2017","343.18","340.75","345.90","337.16","38.18M","0.97%"
"15/11/2017","339.88","339.93","340.61","330.40","68.11M","-1.37%"
"14/11/2017","344.59","353.04","353.62","342.26","32.61M","-2.53%"
"13/11/2017","353.53","356.00","356.78","347.75","25.60M","0.37%"
"10/11/2017","352.22","354.50","356.44","351.20","24.98M","-0.11%"
"09/11/2017","352.60","359.02","359.50","347.94","39.62M","-2.21%"
"08/11/2017","360.57","356.98","361.06","355.81","24.21M","0.75%"
"07/11/2017","357.90","365.67","368.68","357.56","26.50M","-1.99%"
"06/11/2017","365.18","368.44","371.89","364.65","26.26M","-0.77%"
"03/11/2017","368.00","370.14","372.47","365.62","26.72M","-0.58%"
"02/11/2017","370.14","362.76","371.98","360.23","37.06M","1.46%"
"01/11/2017","364.80","359.40","366.54","358.38","87.65M","3.46%"
"31/10/2017","352.60","355.76","359.35","349.64","31.35M","-1.89%"
"30/10/2017","359.40","347.75","359.55","345.13","36.08M","0.76%"
"27/10/2017","356.68","359.70","362.08","355.91","38.62M","-3.05%"
"26/10/2017","367.90","362.42","370.96","362.42","35.31M","0.65%"
"25/10/2017","365.52","369.70","373.15","363.44","57.88M","-2.31%"
"24/10/2017","374.17","370.28","377.13","367.27","48.66M","1.43%"
"23/10/2017","368.88","367.37","369.99","365.91","20.76M","0.41%"
"20/10/2017","367.37","371.06","374.41","360.49","35.93M","0.16%"
"19/10/2017","366.79","363.87","367.22","357.76","33.10M","0.79%"
"18/10/2017","363.92","365.23","373.56","363.00","28.94M","-0.32%"
"17/10/2017","365.09","368.15","373.98","365.09","31.57M","-1.71%"
"16/10/2017","371.45","370.09","375.63","370.09","53.69M","1.54%"
"13/10/2017","365.82","357.95","368.15","356.00","43.60M","2.35%"
"12/10/2017","357.41","354.55","357.95","354.06","23.06M","0.81%"
"11/10/2017","354.55","353.82","356.64","352.56","39.72M","-0.33%"
"10/10/2017","355.71","351.58","357.27","349.98","25.82M","1.12%"
"09/10/2017","351.78","354.69","357.27","351.61","23.37M","-1.29%"
"06/10/2017","356.39","359.36","360.47","356.25","37.99M","-0.92%"
"05/10/2017","359.70","349.69","359.70","345.14","45.35M","3.03%"
"04/10/2017","349.11","343.86","349.64","341.87","34.17M","1.64%"
"03/10/2017","343.47","341.92","344.65","340.46","46.10M","0.80%"
"02/10/2017","340.75","334.63","340.76","333.91","50.65M","2.57%"
"29/09/2017","332.21","331.62","334.98","331.48","32.11M","0.91%"
"28/09/2017","329.20","329.83","331.39","317.64","39.55M","-0.79%"
"27/09/2017","331.82","336.09","338.03","331.69","25.98M","-0.09%"
"26/09/2017","332.11","335.17","339.06","331.04","27.44M","-0.64%"
"25/09/2017","334.25","338.33","339.69","334.00","28.91M","-0.88%"
"22/09/2017","337.21","332.69","337.21","330.31","34.42M","0.17%"
"21/09/2017","336.63","332.21","338.52","330.26","40.35M","-0.63%"
"20/09/2017","338.76","336.72","339.01","331.19","28.34M","0.76%"
"19/09/2017","336.19","335.80","337.11","334.49","85.78M","-0.14%"
"18/09/2017","336.67","337.69","338.86","332.25","35.51M","0.61%"
"15/09/2017","334.63","339.01","339.98","333.52","87.99M","-2.02%"
