Date,Price,Open,High,Low,Vol.,Change %
22/08/2023,18024.26,17898.99,18071.32,17898.99,198.90M,0.70%
21/08/2023,17898.99,18096.6,18096.6,17898.99,214.96M,-1.09%
18/08/2023,18096.6,18356.07,18394.56,18010.48,254.76M,-1.41%
17/08/2023,18356.07,18580.78,18591.34,18355.91,210.84M,-1.21%
16/08/2023,18580.78,18659.75,18706.19,18558.32,192.67M,-0.42%
15/08/2023,18659.75,18761.43,18788.89,18622.29,203.90M,-0.54%
14/08/2023,18761.43,18799.7,18808.78,18724.63,210.49M,-0.20%
11/08/2023,18799.7,18993.81,18994.88,18799.7,200.12M,-1.02%
10/08/2023,18993.81,18937.2,19032.81,18932.83,213.27M,0.30%
09/08/2023,18937.2,18841.54,19041.4,18841.54,216.65M,0.51%
08/08/2023,18841.54,18861.67,18900.76,18832.42,199.35M,-0.11%
07/08/2023,18861.67,18934.62,18934.62,18836.12,212.59M,-0.39%
04/08/2023,18934.62,18833.65,18945.26,18806.94,277.51M,0.54%
03/08/2023,18833.65,18812.88,18900.92,18692.69,206.35M,0.11%
02/08/2023,18812.88,19065.66,19065.66,18757.47,253.47M,-1.33%
01/08/2023,19065.66,19143.76,19151.49,19062.8,266.58M,-0.41%
31/07/2023,19143.76,19124.14,19201.43,19075.13,248.15M,0.10%
28/07/2023,19124.14,19273.37,19275.44,19099.27,264.49M,-0.77%
27/07/2023,19273.37,19186.54,19358.34,19186.54,343.97M,0.45%
26/07/2023,19186.54,19149.88,19186.54,19067.63,239.82M,0.19%
25/07/2023,19149.88,19144.98,19195.42,19088.4,196.66M,0.03%
24/07/2023,19144.98,19200.45,19263.33,19130.15,243.01M,-0.29%
21/07/2023,19200.45,19311.73,19320.93,19169.9,192.30M,-0.58%
20/07/2023,19311.73,19322.52,19467.99,19278.77,237.94M,-0.06%
19/07/2023,19322.52,18618.22,19322.52,18618.22,380.53M,3.78%
18/07/2023,18618.22,18404.43,18626.96,18382.71,266.25M,1.16%
17/07/2023,18404.43,18566.81,18572.96,18404.43,188.81M,-0.87%
14/07/2023,18566.81,18631.71,18637.7,18555.14,206.37M,-0.35%
13/07/2023,18631.71,18579.54,18657.92,18567.88,220.28M,0.28%
12/07/2023,18579.54,18140.09,18594.09,18128.87,353.15M,2.42%
11/07/2023,18140.09,18027.96,18145.01,18020.01,245.47M,0.62%
10/07/2023,18027.96,18003.97,18062.93,17931.89,225.68M,0.13%
07/07/2023,18003.97,17916.46,18021.73,17854.02,202.12M,0.49%
06/07/2023,17916.46,18393.33,18403.76,17916.46,266.12M,-2.59%
05/07/2023,18393.33,18533.79,18533.79,18364.4,239.12M,-0.76%
04/07/2023,18533.79,18507.77,18582.63,18495.42,342.25M,0.14%
03/07/2023,18507.77,18416.76,18540.92,18411.25,262.05M,0.49%
30/06/2023,18416.76,18270.73,18469.95,18246.5,290.09M,0.80%
29/06/2023,18270.73,18412.81,18423.04,18224.58,275.86M,-0.77%
28/06/2023,18412.81,18054.84,18432.27,18051.71,304.61M,1.98%
27/06/2023,18054.84,17974.67,18081.59,17974.67,341.25M,0.45%
26/06/2023,17974.67,18062.33,18111.62,17868.82,298.57M,-0.49%
23/06/2023,18062.33,18327.97,18330.42,18062.33,221.74M,-1.45%
22/06/2023,18327.97,18571.45,18571.45,18241.05,245.26M,-1.31%
21/06/2023,18571.45,18746.16,18746.84,18569.93,300.95M,-0.93%
20/06/2023,18746.16,18854.29,18854.62,18718.02,237.85M,-0.57%
19/06/2023,18854.29,19030.89,19030.89,18841.72,325.45M,-0.93%
16/06/2023,19030.89,19039.41,19169.93,19015.09,597.83M,-0.04%
15/06/2023,19039.41,19175.5,19224.65,18963.9,247.18M,-0.71%
14/06/2023,19175.5,19188.5,19230.52,19156.26,398.11M,-0.07%
13/06/2023,19188.5,19190.81,19239.05,19147.76,260.61M,-0.01%
12/06/2023,19190.81,19091.66,19205.75,19091.52,242.13M,0.52%
09/06/2023,19091.66,19107.55,19107.55,18970.38,240.51M,-0.08%
08/06/2023,19107.55,19152.27,19168.58,19076.52,220.65M,-0.23%
07/06/2023,19152.27,19217.22,19241.25,19138.53,228.73M,-0.34%
06/06/2023,19217.22,19113.55,19220.43,19076.47,197.76M,0.54%
05/06/2023,19113.55,19149.31,19298.79,19109.84,200.44M,-0.19%
02/06/2023,19149.31,18827.76,19149.31,18825.2,254.88M,1.71%
01/06/2023,18827.76,18722.9,18856.26,18721.07,235.11M,0.56%
31/05/2023,18722.9,18807.37,18833.8,18688.64,477.68M,-0.45%
30/05/2023,18807.37,18794.09,18924.79,18794.09,304.32M,0.07%
26/05/2023,18794.09,18840.75,18892.94,18775.97,240.15M,-0.25%
25/05/2023,18840.75,18931.16,18950.11,18807.8,224.88M,-0.48%
24/05/2023,18931.16,19208.31,19210.59,18878.51,312.12M,-1.44%
23/05/2023,19208.31,19273.34,19335.89,19199.37,248.47M,-0.34%
22/05/2023,19273.34,19289.1,19311.89,19240.38,317.34M,-0.08%
19/05/2023,19289.1,19298.25,19349.59,19281.86,234.54M,-0.05%
18/05/2023,19298.25,19215.45,19321.67,19214.69,234.40M,0.43%
17/05/2023,19215.45,19272.72,19272.72,19142.29,276.23M,-0.30%
16/05/2023,19272.72,19258.75,19317.67,19209.4,245.56M,0.07%
15/05/2023,19258.75,19188.37,19264.25,19183.26,235.21M,0.37%
12/05/2023,19188.37,19266.3,19303.81,19188.37,207.94M,-0.40%
11/05/2023,19266.3,19273.29,19330.55,19169.4,291.32M,-0.04%
10/05/2023,19273.29,19277.04,19316.15,19226,277.64M,-0.02%
09/05/2023,19277.04,19452.5,19465.9,19233.16,307.01M,-0.90%
05/05/2023,19452.5,19244.91,19459.29,19237.91,221.23M,1.08%
04/05/2023,19244.91,19365.6,19390.74,19220.26,289.81M,-0.62%
03/05/2023,19365.6,19314.23,19433.52,19311.03,257.28M,0.27%
02/05/2023,19314.23,19425.14,19553.94,19314.23,232.93M,-0.57%
28/04/2023,19425.14,19248.01,19425.14,19229.53,308.15M,0.92%
27/04/2023,19248.01,19207.97,19292.88,19133.91,246.81M,0.21%
26/04/2023,19207.97,19215.39,19216.83,19087.57,246.58M,-0.04%
25/04/2023,19215.39,19226.94,19234.6,19113.54,247.52M,-0.06%
24/04/2023,19226.94,19270.01,19331.93,19218.45,233.28M,-0.22%
21/04/2023,19270.01,19135.87,19270.01,19076.79,311.42M,0.70%
20/04/2023,19135.87,19200.85,19230.91,19111.2,248.94M,-0.34%
19/04/2023,19200.85,19296.32,19297.03,19132.67,252.96M,-0.49%
18/04/2023,19296.32,19286.9,19374.98,19257.32,236.99M,0.05%
17/04/2023,19286.9,19242.69,19395.59,19242.53,271.27M,0.23%
14/04/2023,19242.69,19070.13,19336.14,19068.71,241.52M,0.90%
13/04/2023,19070.13,19002.73,19085.68,18966.95,307.62M,0.35%
12/04/2023,19002.73,18956.05,19090.86,18905.65,301.56M,0.25%
11/04/2023,18956.05,18797.03,18993.42,18797.03,235.80M,0.85%
06/04/2023,18797.03,18601.42,18797.03,18528.31,244.64M,1.05%
05/04/2023,18601.42,18815.04,18865.9,18544.05,280.05M,-1.14%
04/04/2023,18815.04,18879.41,18990.77,18815.04,286.76M,-0.34%
03/04/2023,18879.41,18928.3,18975.63,18829,286.29M,-0.26%
31/03/2023,18928.3,18907.74,18970.22,18847.51,324.96M,0.11%
30/03/2023,18907.74,18632.81,18912.49,18632.81,296.48M,1.48%
29/03/2023,18632.81,18396.69,18632.81,18396.69,303.66M,1.28%
28/03/2023,18396.69,18529.62,18637.69,18327.51,270.84M,-0.72%
27/03/2023,18529.62,18493.83,18646.74,18493.83,321.65M,0.19%
24/03/2023,18493.83,18729.96,18729.96,18393.53,342.44M,-1.26%
23/03/2023,18729.96,18757.79,18775.97,18632.22,258.84M,-0.15%
22/03/2023,18757.79,18779.1,18793.97,18677.74,315.30M,-0.11%
21/03/2023,18779.1,18495.13,18808.09,18495.13,276.78M,1.54%
20/03/2023,18495.13,18470.83,18580.85,18057.97,282.81M,0.13%
17/03/2023,18470.83,18758.58,18918.9,18412.04,702.74M,-1.53%
16/03/2023,18758.58,18625.85,18874.32,18564.84,361.07M,0.71%
15/03/2023,18625.85,19129.66,19136.86,18536.88,478.39M,-2.63%
14/03/2023,19129.66,18825.08,19152.3,18757.48,307.09M,1.62%
13/03/2023,18825.08,19357.46,19426.7,18769.91,474.55M,-2.75%
10/03/2023,19357.46,19692.9,19692.9,19262.4,321.51M,-1.70%
09/03/2023,19692.9,19851.97,19858.15,19590.18,372.78M,-0.80%
08/03/2023,19851.97,19956.61,19956.61,19796.58,307.83M,-0.52%
07/03/2023,19956.61,20064.11,20123.05,19947.73,377.61M,-0.54%
06/03/2023,20064.11,19925.77,20064.11,19908.66,234.02M,0.69%
03/03/2023,19925.77,19851.65,19953.2,19848.37,309.80M,0.37%
02/03/2023,19851.65,19870.6,19938.57,19797.59,337.44M,-0.10%
01/03/2023,19870.6,19903.28,19991.82,19842.14,307.45M,-0.16%
28/02/2023,19903.28,19886.1,19903.28,19791.82,407.46M,0.09%
27/02/2023,19886.1,19696.53,19895.81,19696.28,238.09M,0.96%
24/02/2023,19696.53,19790.49,19880.58,19675.77,294.90M,-0.47%
23/02/2023,19790.49,19680.29,19883.05,19674.75,282.26M,0.56%
22/02/2023,19680.29,19850.85,19855.38,19588.11,245.18M,-0.86%
21/02/2023,19850.85,20098.41,20107.64,19850.85,309.73M,-1.23%
20/02/2023,20098.41,20088.93,20157.51,20045.36,243.90M,0.05%
17/02/2023,20088.93,20181.45,20185.21,19986.76,254.21M,-0.46%
16/02/2023,20181.45,20172.59,20323.95,20059.83,238.53M,0.04%
15/02/2023,20172.59,20018.23,20173.09,19991.67,262.04M,0.77%
14/02/2023,20018.23,20124.52,20219.15,20018.23,246.24M,-0.53%
13/02/2023,20124.52,20030.07,20133.72,20013.13,207.35M,0.47%
10/02/2023,20030.07,20277.34,20282.63,19938.43,265.02M,-1.22%
09/02/2023,20277.34,20303.81,20410.04,20277.34,289.37M,-0.13%
08/02/2023,20303.81,20189,20526.73,20189,292.79M,0.57%
07/02/2023,20189,20409.38,20424.35,20118.18,316.40M,-1.08%
06/02/2023,20409.38,20593.46,20593.63,20304.27,232.96M,-0.89%
03/02/2023,20593.46,20614.69,20614.77,20436.96,254.77M,-0.10%
02/02/2023,20614.69,19898.54,20614.69,19890.29,401.36M,3.60%
01/02/2023,19898.54,19853.45,20020.37,19832.73,287.78M,0.23%
31/01/2023,19853.45,19937.2,19940.7,19738.91,376.11M,-0.42%
30/01/2023,19937.2,20035.39,20035.39,19799.19,279.19M,-0.49%
27/01/2023,20035.39,19915.51,20035.39,19881.22,279.20M,0.60%
26/01/2023,19915.51,19804.04,19992.16,19796.16,345.61M,0.56%
25/01/2023,19804.04,19855.31,19996.96,19723.75,281.52M,-0.26%
24/01/2023,19855.31,19801.69,19920.42,19801.22,301.03M,0.27%
23/01/2023,19801.69,19702.63,19824.45,19700.91,287.61M,0.50%
20/01/2023,19702.63,19574.11,19727.68,19573.21,261.49M,0.66%
19/01/2023,19574.11,19890.9,19895.99,19574.11,335.23M,-1.59%
18/01/2023,19890.9,19948.04,20017.13,19890.9,279.98M,-0.29%
17/01/2023,19948.04,20082.33,20084.21,19914.24,345.38M,-0.67%
16/01/2023,20082.33,19952.84,20129.96,19934.56,232.60M,0.65%
13/01/2023,19952.84,19841.13,19965.33,19816.55,274.18M,0.56%
12/01/2023,19841.13,19521.7,19841.13,19521.64,301.88M,1.64%
11/01/2023,19521.7,19390.97,19609.8,19317.4,296.96M,0.67%
10/01/2023,19390.97,19479.39,19485.44,19364.11,245.16M,-0.45%
09/01/2023,19479.39,19504.72,19609.51,19366.8,255.68M,-0.13%
06/01/2023,19504.72,19463.43,19525.69,19374.52,214.22M,0.21%
05/01/2023,19463.43,19391.07,19544.9,19342.02,258.57M,0.37%
04/01/2023,19391.07,19134.34,19405.43,19134.22,309.32M,1.34%
03/01/2023,19134.34,18853,19266.3,18852.97,333.45M,1.49%
30/12/2022,18853,18996.45,19016.96,18853,73.30M,-0.76%
29/12/2022,18996.45,18885.5,18996.45,18742.16,173.80M,0.59%
28/12/2022,18885.5,18830.08,18934.74,18830.08,138.56M,0.29%
23/12/2022,18830.08,18762.07,18875.43,18733.5,67.89M,0.36%
22/12/2022,18762.07,18863.65,18952.94,18732.16,179.95M,-0.54%
21/12/2022,18863.65,18544.76,18866.28,18540.67,311.67M,1.72%
20/12/2022,18544.76,18648.96,18650.61,18442.08,280.33M,-0.56%
19/12/2022,18648.96,18588.48,18752.6,18548.35,186.94M,0.33%
16/12/2022,18588.48,18893.79,18893.79,18499.13,860.86M,-1.62%
15/12/2022,18893.79,19037.92,19038.91,18835.42,272.98M,-0.76%
14/12/2022,19037.92,19086.29,19086.29,18972.34,298.07M,-0.25%
13/12/2022,19086.29,18819.44,19296.39,18793.8,420.78M,1.42%
12/12/2022,18819.44,18916,18917.12,18729.58,229.71M,-0.51%
09/12/2022,18916,18824.01,18928.05,18773.17,234.62M,0.49%
08/12/2022,18824.01,18930.57,18957.88,18824.01,224.09M,-0.56%
07/12/2022,18930.57,19100.08,19107.51,18930.57,340.50M,-0.89%
06/12/2022,19100.08,19329.58,19329.82,19100.08,270.16M,-1.19%
05/12/2022,19329.58,19363.28,19471.11,19304.44,210.28M,-0.17%
02/12/2022,19363.28,19409.42,19536.65,19252.18,302.54M,-0.24%
01/12/2022,19409.42,19163.33,19428.63,19163.33,341.44M,1.28%
30/11/2022,19163.33,19186.16,19282.83,19159.81,561.24M,-0.12%
29/11/2022,19186.16,19292.35,19363.25,19186.16,276.22M,-0.55%
28/11/2022,19292.35,19545.7,19545.97,19284.2,283.51M,-1.30%
25/11/2022,19545.7,19540.34,19549.66,19393.62,286.72M,0.03%
24/11/2022,19540.34,19500.5,19645.32,19498.33,243.92M,0.20%
23/11/2022,19500.5,19422.37,19508.64,19355.7,275.59M,0.40%
22/11/2022,19422.37,19413.35,19493.81,19345.7,248.63M,0.05%
21/11/2022,19413.35,19283.05,19442.59,19131.73,257.39M,0.68%
18/11/2022,19283.05,19122.31,19300.1,19082.23,292.20M,0.84%
17/11/2022,19122.31,19112.4,19148.4,19009.25,250.19M,0.05%
16/11/2022,19112.4,19455.88,19459.53,19026.96,329.86M,-1.77%
15/11/2022,19455.88,19622.25,19631.84,19432.27,289.42M,-0.85%
14/11/2022,19622.25,19616.21,19649.7,19296.91,288.45M,0.03%
11/11/2022,19616.21,19377.24,19721.6,19377.24,401.09M,1.23%
10/11/2022,19377.24,18649,19377.24,18560.21,358.63M,3.90%
09/11/2022,18649,18697.89,18697.89,18544.73,250.61M,-0.26%
08/11/2022,18697.89,18559.57,18697.89,18484.4,326.01M,0.75%
07/11/2022,18559.57,18341.57,18670.7,18312.58,350.95M,1.19%
04/11/2022,18341.57,18109.61,18409.05,18109.57,290.72M,1.28%
03/11/2022,18109.61,18217.75,18217.75,17938.05,250.33M,-0.59%
02/11/2022,18217.75,18195.9,18265.96,18107.32,343.30M,0.12%
01/11/2022,18195.9,17889.93,18348.82,17889.91,368.12M,1.71%
31/10/2022,17889.93,17916.67,17965.94,17830.34,251.11M,-0.15%
28/10/2022,17916.67,18081.92,18081.92,17823.42,260.21M,-0.91%
27/10/2022,18081.92,18105.89,18179.21,17991.47,261.72M,-0.13%
26/10/2022,18105.89,17831.63,18105.89,17768.29,413.00M,1.54%
25/10/2022,17831.63,17337.55,17831.63,17337.55,358.64M,2.85%
24/10/2022,17337.55,17206.55,17439.13,17206.55,274.67M,0.76%
21/10/2022,17206.55,17388.93,17388.93,17033.07,292.49M,-1.05%
20/10/2022,17388.93,17247.55,17449.19,17159.05,420.76M,0.82%
19/10/2022,17247.55,17529.31,17554.34,17213.57,295.21M,-1.61%
18/10/2022,17529.31,17502.84,17712.6,17464.18,396.80M,0.15%
17/10/2022,17502.84,17032.82,17535.73,17032.82,348.68M,2.76%
14/10/2022,17032.82,16929.26,17347.28,16929.26,368.34M,0.61%
13/10/2022,16929.26,16611.16,17114.64,16520.45,493.31M,1.91%
12/10/2022,16611.16,16904.06,16904.79,16578.76,383.79M,-1.73%
11/10/2022,16904.06,17125.29,17127.86,16840.25,271.99M,-1.29%
10/10/2022,17125.29,17353.28,17353.48,17125.29,291.97M,-1.31%
07/10/2022,17353.28,17632.64,17666.88,17309.83,276.40M,-1.58%
06/10/2022,17632.64,17562.42,17685.31,17529.18,339.01M,0.40%
05/10/2022,17562.42,17822.15,17822.15,17486.59,363.97M,-1.46%
04/10/2022,17822.15,17284.88,17822.15,17284.88,375.41M,3.11%
03/10/2022,17284.88,17168.34,17303.86,16964.37,357.43M,0.68%
30/09/2022,17168.34,16790.4,17168.6,16714.74,513.74M,2.25%
29/09/2022,16790.4,17320.97,17326.55,16650.76,484.51M,-3.06%
28/09/2022,17320.97,17304.11,17320.97,16779.35,602.06M,0.10%
27/09/2022,17304.11,17722.83,17874.82,17304.11,459.67M,-2.36%
26/09/2022,17722.83,17972.69,17976.73,17653.57,367.24M,-1.39%
23/09/2022,17972.69,18331.69,18346.47,17880.32,415.47M,-1.96%
22/09/2022,18331.69,18714.67,18714.67,18331.69,276.68M,-2.05%
21/09/2022,18714.67,18528.14,18714.67,18480.16,437.19M,1.01%
20/09/2022,18528.14,18797.14,18868.89,18481.55,320.62M,-1.43%
16/09/2022,18797.14,18886.32,18886.81,18737.42,973.07M,-0.47%
15/09/2022,18886.32,18849.2,18968.41,18818.26,323.83M,0.20%
14/09/2022,18849.2,19167.21,19167.85,18788.58,392.45M,-1.66%
13/09/2022,19167.21,19513.87,19615.52,19167.21,353.26M,-1.78%
12/09/2022,19513.87,19188.03,19518.25,19188.03,303.88M,1.70%
09/09/2022,19188.03,18878.29,19213.14,18878.29,259.13M,1.64%
08/09/2022,18878.29,18811.48,18918.85,18675.59,312.76M,0.36%
07/09/2022,18811.48,18820.84,18854.19,18712.86,305.43M,-0.05%
06/09/2022,18820.84,18629.68,18932.96,18617.72,333.58M,1.03%
05/09/2022,18629.68,18853.22,18853.23,18570.18,274.86M,-1.19%
02/09/2022,18853.22,18493.74,18853.22,18491.23,325.25M,1.94%
01/09/2022,18493.74,19063.75,19067.5,18493.74,297.75M,-2.99%
31/08/2022,19063.75,19149.65,19182.48,19000.03,349.37M,-0.45%
30/08/2022,19149.65,19169.72,19383.61,19103.08,305.12M,-0.10%
26/08/2022,19169.72,19257.87,19416.38,19166.92,259.13M,-0.46%
25/08/2022,19257.87,19305.23,19388.42,19226.88,246.42M,-0.25%
24/08/2022,19305.23,19306.89,19307.03,19152.41,266.28M,-0.01%
23/08/2022,19306.89,19499.34,19505.95,19283.46,319.38M,-0.99%
22/08/2022,19499.34,19887.79,19892.68,19495.61,268.62M,-1.95%
19/08/2022,19887.79,20136.65,20137.65,19887.79,319.97M,-1.24%
18/08/2022,20136.65,20027.04,20136.65,20007.65,210.23M,0.55%
17/08/2022,20027.04,20336.41,20383.14,19996.5,262.59M,-1.52%
16/08/2022,20336.41,20382.76,20466.99,20298.46,242.30M,-0.23%
15/08/2022,20382.76,20338.96,20394.54,20327.14,213.74M,0.22%
12/08/2022,20338.96,20245.43,20345.59,20206.11,204.94M,0.46%
11/08/2022,20245.43,20298,20376.35,20216.43,247.27M,-0.26%
10/08/2022,20298,19912.4,20300.93,19845.84,250.07M,1.94%
09/08/2022,19912.4,20118.44,20136.88,19888.49,251.37M,-1.02%
08/08/2022,20118.44,20051.48,20185.39,20031.46,210.66M,0.33%
05/08/2022,20051.48,20155.76,20183.69,20019.89,240.51M,-0.52%
04/08/2022,20155.76,20018.84,20201.12,19992.48,365.05M,0.68%
03/08/2022,20018.84,19874.07,20018.84,19814.67,393.40M,0.73%
02/08/2022,19874.07,20079.23,20079.23,19847.91,273.26M,-1.02%
01/08/2022,20079.23,20159.13,20225.87,20009.23,234.73M,-0.42%
29/07/2022,20164.9,19855.19,20214.55,19843.66,296.77M,1.56%
28/07/2022,19855.19,19639.09,19855.19,19626.04,375.92M,1.10%
27/07/2022,19639.09,19568.79,19698.75,19549.54,287.62M,0.36%
26/07/2022,19568.79,19802.99,19808.13,19548.8,257.70M,-1.18%
25/07/2022,19802.99,19824.77,19878.36,19673.88,267.12M,-0.11%
22/07/2022,19824.77,19709.24,19938.87,19661.74,357.99M,0.59%
21/07/2022,19709.24,19399.84,19709.24,19379.72,295.37M,1.59%
20/07/2022,19399.84,19282.59,19444.47,19259.54,257.44M,0.61%
19/07/2022,19282.59,19015.15,19282.79,18907.66,271.68M,1.41%
18/07/2022,19015.15,18833.8,19022.15,18833.37,227.12M,0.96%
15/07/2022,18833.8,18480.66,18833.8,18473.22,256.89M,1.91%
14/07/2022,18480.66,18711.36,18742.8,18408.51,268.10M,-1.23%
13/07/2022,18711.36,18854.96,18905.17,18613.05,264.36M,-0.76%
12/07/2022,18854.96,18836.98,18879.38,18620.83,327.14M,0.10%
11/07/2022,18836.98,18912.95,18914.81,18702.68,277.63M,-0.40%
