Date,Price,Open,High,Low,Vol.,Change %
23/07/2021,3072.38,3046.02,3074.67,3044.40,,0.85%
22/07/2021,3046.60,3037.94,3047.33,3036.56,,0.33%
21/07/2021,3036.73,3009.46,3038.36,3007.87,,1.03%
20/07/2021,3005.86,2972.88,3014.25,2970.08,,1.02%
19/07/2021,2975.55,3022.42,3022.60,2962.62,,-1.62%
16/07/2021,3024.65,3041.70,3048.85,3021.73,,-0.62%
15/07/2021,3043.52,3058.78,3059.00,3032.35,,-0.49%
14/07/2021,3058.59,3055.24,3070.84,3053.90,,-0.02%
13/07/2021,3059.28,3068.85,3070.78,3055.48,,-0.29%
12/07/2021,3068.27,3055.72,3068.27,3055.72,,0.50%
09/07/2021,3053.12,3019.89,3055.26,3015.49,,1.02%
08/07/2021,3022.24,3049.90,3050.17,3003.94,,-0.90%
07/07/2021,3049.66,3040.26,3053.36,3033.78,,0.23%
06/07/2021,3042.63,3050.87,3053.35,3026.44,,-0.24%
05/07/2021,3049.84,3047.59,3050.47,3045.38,,0.12%
02/07/2021,3046.09,3027.28,3050.04,3027.22,,0.59%
01/07/2021,3028.20,3017.32,3028.20,3014.48,,0.36%
30/06/2021,3017.23,3024.95,3025.81,3013.73,,-0.24%
29/06/2021,3024.44,3024.03,3029.15,3021.82,,-0.03%
28/06/2021,3025.22,3024.66,3026.53,3017.61,,0.01%
25/06/2021,3024.94,3015.32,3026.23,3015.02,,0.38%
24/06/2021,3013.36,2996.41,3017.53,2995.45,,0.51%
23/06/2021,2998.00,3003.50,3009.12,2996.22,,-0.10%
22/06/2021,3001.14,2983.57,3009.07,2983.39,,0.64%
21/06/2021,2982.11,2953.08,2983.42,2943.47,,0.95%
18/06/2021,2954.19,2994.41,2995.11,2954.19,,-1.41%
17/06/2021,2996.51,2998.72,3000.35,2980.45,,-0.40%
16/06/2021,3008.48,3016.99,3020.93,2989.83,,-0.29%
15/06/2021,3017.27,3019.91,3025.73,3013.43,,-0.09%
14/06/2021,3019.88,3013.87,3019.88,3009.67,,0.24%
11/06/2021,3012.67,3008.68,3013.38,3004.39,,0.17%
10/06/2021,3007.46,2995.50,3012.63,2993.90,,0.36%
09/06/2021,2996.64,3000.67,3007.00,2995.83,,-0.17%
08/06/2021,3001.83,3001.02,3007.52,2991.96,,0.03%
07/06/2021,3000.97,2998.58,3002.20,2994.07,,0.12%
04/06/2021,2997.36,2971.56,2999.34,2970.12,,0.82%
03/06/2021,2972.87,2986.36,2989.71,2959.71,,-0.44%
02/06/2021,2985.97,2980.63,2990.57,2979.42,,0.13%
01/06/2021,2982.02,2976.98,2998.05,2975.18,,0.21%
31/05/2021,2975.70,2979.17,2980.03,2975.24,,-0.12%
28/05/2021,2979.30,2972.42,2987.71,2972.42,,0.29%
27/05/2021,2970.64,2967.48,2977.96,2965.51,,0.04%
26/05/2021,2969.51,2965.22,2971.87,2963.08,,0.13%
25/05/2021,2965.51,2966.94,2979.38,2963.54,,-0.03%
24/05/2021,2966.44,2942.55,2972.19,2942.42,,0.79%
21/05/2021,2943.13,2943.34,2960.20,2940.00,,0.03%
20/05/2021,2942.21,2906.30,2949.46,2906.26,,1.07%
19/05/2021,2910.94,2926.50,2926.90,2879.90,,-0.61%
18/05/2021,2928.68,2935.56,2948.06,2928.51,,-0.19%
17/05/2021,2934.18,2940.80,2941.53,2924.32,,-0.15%
14/05/2021,2938.63,2894.24,2943.54,2894.24,,1.60%
13/05/2021,2892.48,2874.75,2902.14,2860.30,,0.55%
12/05/2021,2876.79,2927.25,2928.00,2872.71,,-1.76%
11/05/2021,2928.33,2958.89,2958.94,2904.79,,-1.12%
10/05/2021,2961.57,2981.70,2985.47,2960.50,,-0.60%
07/05/2021,2979.41,2953.06,2983.88,2952.55,,0.93%
06/05/2021,2952.03,2934.01,2952.75,2923.30,,0.65%
05/05/2021,2932.84,2921.80,2942.85,2921.03,,0.35%
04/05/2021,2922.50,2947.63,2948.14,2903.13,,-0.89%
03/05/2021,2948.67,2938.21,2957.17,2936.12,,0.34%
30/04/2021,2938.76,2964.14,2964.43,2934.49,,-0.83%
29/04/2021,2963.31,2955.79,2972.72,2947.28,,0.39%
28/04/2021,2951.88,2951.37,2963.79,2949.97,,0.00%
27/04/2021,2952.01,2955.46,2955.46,2946.36,,-0.14%
26/04/2021,2956.13,2949.19,2959.29,2948.50,,0.34%
23/04/2021,2946.11,2922.32,2955.59,2921.40,,0.76%
22/04/2021,2923.91,2935.41,2944.86,2917.25,,-0.31%
21/04/2021,2932.98,2911.91,2933.64,2904.85,,0.59%
20/04/2021,2915.78,2942.68,2943.30,2906.56,,-0.96%
19/04/2021,2944.05,2952.81,2959.08,2937.82,,-0.31%
16/04/2021,2953.35,2942.06,2956.02,2939.34,,0.39%
15/04/2021,2941.75,2914.63,2943.10,2914.09,,0.97%
14/04/2021,2913.53,2920.20,2928.43,2912.45,,-0.16%
13/04/2021,2918.19,2907.86,2922.84,2905.74,,0.38%
12/04/2021,2907.25,2910.81,2910.94,2900.38,,-0.10%
09/04/2021,2910.10,2897.11,2910.53,2893.18,,0.50%
08/04/2021,2895.61,2878.66,2896.91,2877.77,,0.50%
07/04/2021,2881.15,2877.69,2884.42,2874.18,,0.17%
06/04/2021,2876.23,2874.37,2882.76,2869.18,,0.11%
