Date,ADS Index,,,,,,
2019-01-10,-0.407991,,,,,,
2019-01-11,-0.420401,,,,,,
2019-01-12,-0.432852,,,,,,
2019-01-13,-0.445349,,,,,,
2019-01-14,-0.457781,,,,,,
2019-01-15,-0.470153,,,,,,
2019-01-16,-0.482468,,,,,,
2019-01-17,-0.494733,,,,,,
2019-01-18,-0.506951,,,,,,
2019-01-19,-0.519128,,,,,,
2019-01-20,-0.531267,,,,,,
2019-01-21,-0.542314,,,,,,
2019-01-22,-0.552271,,,,,,
2019-01-23,-0.561143,,,,,,
2019-01-24,-0.568934,,,,,,
2019-01-25,-0.575646,,,,,,
2019-01-26,-0.581281,,,,,,
2019-01-27,-0.585843,,,,,,
2019-01-28,-0.590299,,,,,,
2019-01-29,-0.59465,,,,,,
2019-01-30,-0.598899,,,,,,
2019-01-31,-0.603047,,,,,,
2019-02-01,-0.607096,,,,,,
2019-02-02,-0.610284,,,,,,
2019-02-03,-0.612613,,,,,,
2019-02-04,-0.614266,,,,,,
2019-02-05,-0.615245,,,,,,
2019-02-06,-0.615549,,,,,,
2019-02-07,-0.615179,,,,,,
2019-02-08,-0.614135,,,,,,
2019-02-09,-0.612416,,,,,,
2019-02-10,-0.610021,,,,,,
2019-02-11,-0.607358,,,,,,
2019-02-12,-0.604427,,,,,,
2019-02-13,-0.601225,,,,,,
2019-02-14,-0.597752,,,,,,
2019-02-15,-0.594006,,,,,,
2019-02-16,-0.589986,,,,,,
2019-02-17,-0.58569,,,,,,
2019-02-18,-0.58001,,,,,,
2019-02-19,-0.572945,,,,,,
2019-02-20,-0.564491,,,,,,
2019-02-21,-0.554644,,,,,,
2019-02-22,-0.543402,,,,,,
2019-02-23,-0.530761,,,,,,
2019-02-24,-0.516714,,,,,,
2019-02-25,-0.501906,,,,,,
2019-02-26,-0.486331,,,,,,
2019-02-27,-0.469983,,,,,,
2019-02-28,-0.452856,,,,,,
2019-03-01,-0.434943,,,,,,
2019-03-02,-0.418414,,,,,,
2019-03-03,-0.403262,,,,,,
2019-03-04,-0.389162,,,,,,
2019-03-05,-0.376108,,,,,,
2019-03-06,-0.364095,,,,,,
2019-03-07,-0.353119,,,,,,
2019-03-08,-0.343175,,,,,,
2019-03-09,-0.33426,,,,,,
2019-03-10,-0.32637,,,,,,
2019-03-11,-0.319852,,,,,,
2019-03-12,-0.314703,,,,,,
2019-03-13,-0.310921,,,,,,
2019-03-14,-0.308506,,,,,,
2019-03-15,-0.307456,,,,,,
2019-03-16,-0.30777,,,,,,
2019-03-17,-0.309449,,,,,,
2019-03-18,-0.312322,,,,,,
2019-03-19,-0.316391,,,,,,
2019-03-20,-0.321657,,,,,,
2019-03-21,-0.328123,,,,,,
2019-03-22,-0.33579,,,,,,
2019-03-23,-0.344661,,,,,,
2019-03-24,-0.354741,,,,,,
2019-03-25,-0.366267,,,,,,
2019-03-26,-0.379244,,,,,,
2019-03-27,-0.393677,,,,,,
2019-03-28,-0.409571,,,,,,
2019-03-29,-0.426934,,,,,,
2019-03-30,-0.44577,,,,,,
2019-03-31,-0.466088,,,,,,
2019-04-01,-0.487919,,,,,,
2019-04-02,-0.508873,,,,,,
2019-04-03,-0.528959,,,,,,
2019-04-04,-0.548185,,,,,,
2019-04-05,-0.566557,,,,,,
2019-04-06,-0.584084,,,,,,
2019-04-07,-0.600771,,,,,,
2019-04-08,-0.616288,,,,,,
2019-04-09,-0.630642,,,,,,
2019-04-10,-0.643838,,,,,,
2019-04-11,-0.655881,,,,,,
2019-04-12,-0.666775,,,,,,
2019-04-13,-0.676525,,,,,,
2019-04-14,-0.685135,,,,,,
2019-04-15,-0.691538,,,,,,
2019-04-16,-0.695736,,,,,,
2019-04-17,-0.697731,,,,,,
2019-04-18,-0.697525,,,,,,
2019-04-19,-0.695117,,,,,,
2019-04-20,-0.690505,,,,,,
2019-04-21,-0.683689,,,,,,
2019-04-22,-0.675661,,,,,,
2019-04-23,-0.666419,,,,,,
2019-04-24,-0.655959,,,,,,
2019-04-25,-0.644277,,,,,,
2019-04-26,-0.631369,,,,,,
2019-04-27,-0.617229,,,,,,
2019-04-28,-0.601852,,,,,,
2019-04-29,-0.585262,,,,,,
2019-04-30,-0.567454,,,,,,
2019-05-01,-0.54842,,,,,,
2019-05-02,-0.529642,,,,,,
2019-05-03,-0.511113,,,,,,
2019-05-04,-0.492825,,,,,,
2019-05-05,-0.474773,,,,,,
2019-05-06,-0.45756,,,,,,
2019-05-07,-0.441181,,,,,,
2019-05-08,-0.425628,,,,,,
2019-05-09,-0.410895,,,,,,
2019-05-10,-0.396978,,,,,,
2019-05-11,-0.38387,,,,,,
2019-05-12,-0.371566,,,,,,
2019-05-13,-0.359351,,,,,,
2019-05-14,-0.347219,,,,,,
2019-05-15,-0.335165,,,,,,
2019-05-16,-0.323185,,,,,,
2019-05-17,-0.311275,,,,,,
2019-05-18,-0.299429,,,,,,
2019-05-19,-0.287643,,,,,,
2019-05-20,-0.275721,,,,,,
2019-05-21,-0.263657,,,,,,
2019-05-22,-0.251447,,,,,,
2019-05-23,-0.239087,,,,,,
2019-05-24,-0.226571,,,,,,
2019-05-25,-0.213895,,,,,,
2019-05-26,-0.201054,,,,,,
2019-05-27,-0.188293,,,,,,
2019-05-28,-0.175607,,,,,,
2019-05-29,-0.162991,,,,,,
2019-05-30,-0.150442,,,,,,
2019-05-31,-0.137952,,,,,,
2019-06-01,-0.125519,,,,,,
2019-06-02,-0.11416,,,,,,
2019-06-03,-0.103772,,,,,,
2019-06-04,-0.0943508,,,,,,
2019-06-05,-0.0858923,,,,,,
2019-06-06,-0.0783937,,,,,,
2019-06-07,-0.0718519,,,,,,
2019-06-08,-0.0662645,,,,,,
2019-06-09,-0.0616294,,,,,,
2019-06-10,-0.0584751,,,,,,
2019-06-11,-0.0568006,,,,,,
2019-06-12,-0.0566052,,,,,,
2019-06-13,-0.0578887,,,,,,
2019-06-14,-0.0606518,,,,,,
2019-06-15,-0.0648955,,,,,,
2019-06-16,-0.0706213,,,,,,
2019-06-17,-0.0766815,,,,,,
2019-06-18,-0.0830784,,,,,,
2019-06-19,-0.0898144,,,,,,
2019-06-20,-0.0968922,,,,,,
2019-06-21,-0.104315,,,,,,
2019-06-22,-0.112084,,,,,,
2019-06-23,-0.120204,,,,,,
2019-06-24,-0.129785,,,,,,
2019-06-25,-0.14083,,,,,,
2019-06-26,-0.153343,,,,,,
2019-06-27,-0.16733,,,,,,
2019-06-28,-0.182796,,,,,,
2019-06-29,-0.199746,,,,,,
2019-06-30,-0.218188,,,,,,
2019-07-01,-0.238285,,,,,,
2019-07-02,-0.256904,,,,,,
2019-07-03,-0.274052,,,,,,
2019-07-04,-0.289736,,,,,,
2019-07-05,-0.303961,,,,,,
2019-07-06,-0.316734,,,,,,
2019-07-07,-0.32806,,,,,,
2019-07-08,-0.33765,,,,,,
2019-07-09,-0.345508,,,,,,
2019-07-10,-0.351638,,,,,,
2019-07-11,-0.356043,,,,,,
2019-07-12,-0.358722,,,,,,
2019-07-13,-0.359679,,,,,,
2019-07-14,-0.358912,,,,,,
2019-07-15,-0.356651,,,,,,
2019-07-16,-0.352893,,,,,,
2019-07-17,-0.347638,,,,,,
2019-07-18,-0.340884,,,,,,
2019-07-19,-0.332627,,,,,,
2019-07-20,-0.322865,,,,,,
2019-07-21,-0.311594,,,,,,
2019-07-22,-0.298228,,,,,,
2019-07-23,-0.282763,,,,,,
2019-07-24,-0.265192,,,,,,
2019-07-25,-0.245508,,,,,,
2019-07-26,-0.223705,,,,,,
2019-07-27,-0.199772,,,,,,
2019-07-28,-0.173702,,,,,,
2019-07-29,-0.145549,,,,,,
2019-07-30,-0.1153,,,,,,
2019-07-31,-0.082946,,,,,,
2019-08-01,-0.048473,,,,,,
2019-08-02,-0.0159695,,,,,,
2019-08-03,0.0145769,,,,,,
2019-08-04,0.0431779,,,,,,
2019-08-05,0.0699592,,,,,,
2019-08-06,0.094931,,,,,,
2019-08-07,0.118103,,,,,,
2019-08-08,0.139484,,,,,,
2019-08-09,0.159082,,,,,,
2019-08-10,0.176905,,,,,,
2019-08-11,0.19296,,,,,,
2019-08-12,0.206868,,,,,,
2019-08-13,0.218632,,,,,,
2019-08-14,0.228259,,,,,,
2019-08-15,0.235752,,,,,,
2019-08-16,0.241114,,,,,,
2019-08-17,0.244347,,,,,,
2019-08-18,0.245451,,,,,,
2019-08-19,0.244916,,,,,,
2019-08-20,0.242742,,,,,,
2019-08-21,0.238927,,,,,,
2019-08-22,0.23347,,,,,,
2019-08-23,0.226369,,,,,,
2019-08-24,0.217621,,,,,,
2019-08-25,0.207223,,,,,,
2019-08-26,0.19499,,,,,,
2019-08-27,0.180917,,,,,,
2019-08-28,0.165,,,,,,
2019-08-29,0.147231,,,,,,
2019-08-30,0.127604,,,,,,
2019-08-31,0.106112,,,,,,
2019-09-01,0.0827456,,,,,,
2019-09-02,0.058986,,,,,,
2019-09-03,0.034824,,,,,,
2019-09-04,0.0102501,,,,,,
2019-09-05,-0.0147449,,,,,,
2019-09-06,-0.0401709,,,,,,
2019-09-07,-0.0660376,,,,,,
2019-09-08,-0.0923549,,,,,,
2019-09-09,-0.118895,,,,,,
2019-09-10,-0.145668,,,,,,
2019-09-11,-0.172683,,,,,,
2019-09-12,-0.199953,,,,,,
2019-09-13,-0.227486,,,,,,
2019-09-14,-0.255294,,,,,,
2019-09-15,-0.283388,,,,,,
2019-09-16,-0.311444,,,,,,
2019-09-17,-0.339474,,,,,,
2019-09-18,-0.367489,,,,,,
2019-09-19,-0.395498,,,,,,
2019-09-20,-0.423514,,,,,,
2019-09-21,-0.451546,,,,,,
2019-09-22,-0.479607,,,,,,
2019-09-23,-0.507811,,,,,,
2019-09-24,-0.536169,,,,,,
2019-09-25,-0.564694,,,,,,
2019-09-26,-0.593395,,,,,,
2019-09-27,-0.622283,,,,,,
2019-09-28,-0.651371,,,,,,
2019-09-29,-0.680669,,,,,,
2019-09-30,-0.710654,,,,,,
2019-10-01,-0.741338,,,,,,
2019-10-02,-0.769837,,,,,,
2019-10-03,-0.79616,,,,,,
2019-10-04,-0.820318,,,,,,
2019-10-05,-0.842321,,,,,,
2019-10-06,-0.862176,,,,,,
2019-10-07,-0.879377,,,,,,
2019-10-08,-0.89393,,,,,,
2019-10-09,-0.905842,,,,,,
2019-10-10,-0.915115,,,,,,
2019-10-11,-0.921755,,,,,,
2019-10-12,-0.925764,,,,,,
2019-10-13,-0.927143,,,,,,
2019-10-14,-0.926379,,,,,,
2019-10-15,-0.923474,,,,,,
2019-10-16,-0.918424,,,,,,
2019-10-17,-0.911229,,,,,,
2019-10-18,-0.901886,,,,,,
2019-10-19,-0.890391,,,,,,
2019-10-20,-0.87674,,,,,,
2019-10-21,-0.860473,,,,,,
2019-10-22,-0.841585,,,,,,
2019-10-23,-0.820069,,,,,,
2019-10-24,-0.795916,,,,,,
2019-10-25,-0.769117,,,,,,
2019-10-26,-0.739661,,,,,,
2019-10-27,-0.707538,,,,,,
2019-10-28,-0.672971,,,,,,
2019-10-29,-0.635948,,,,,,
2019-10-30,-0.596455,,,,,,
2019-10-31,-0.554475,,,,,,
2019-11-01,-0.509993,,,,,,
2019-11-02,-0.468228,,,,,,
2019-11-03,-0.429162,,,,,,
2019-11-04,-0.392124,,,,,,
2019-11-05,-0.357101,,,,,,
2019-11-06,-0.324078,,,,,,
2019-11-07,-0.293044,,,,,,
2019-11-08,-0.263986,,,,,,
2019-11-09,-0.236892,,,,,,
2019-11-10,-0.211753,,,,,,
2019-11-11,-0.189017,,,,,,
2019-11-12,-0.168673,,,,,,
2019-11-13,-0.150715,,,,,,
2019-11-14,-0.135136,,,,,,
2019-11-15,-0.12193,,,,,,
2019-11-16,-0.111091,,,,,,
2019-11-17,-0.102615,,,,,,
2019-11-18,-0.0969388,,,,,,
2019-11-19,-0.0940592,,,,,,
2019-11-20,-0.0939754,,,,,,
2019-11-21,-0.0966872,,,,,,
2019-11-22,-0.102196,,,,,,
2019-11-23,-0.110503,,,,,,
2019-11-24,-0.121613,,,,,,
2019-11-25,-0.134741,,,,,,
2019-11-26,-0.149892,,,,,,
2019-11-27,-0.167071,,,,,,
2019-11-28,-0.186287,,,,,,
2019-11-29,-0.207545,,,,,,
2019-11-30,-0.230854,,,,,,
2019-12-01,-0.256224,,,,,,
2019-12-02,-0.279525,,,,,,
2019-12-03,-0.300767,,,,,,
2019-12-04,-0.319957,,,,,,
2019-12-05,-0.337104,,,,,,
2019-12-06,-0.352213,,,,,,
2019-12-07,-0.365291,,,,,,
2019-12-08,-0.376342,,,,,,
2019-12-09,-0.386572,,,,,,
2019-12-10,-0.395984,,,,,,
2019-12-11,-0.404581,,,,,,
2019-12-12,-0.412368,,,,,,
2019-12-13,-0.419347,,,,,,
2019-12-14,-0.42552,,,,,,
2019-12-15,-0.430891,,,,,,
2019-12-16,-0.435254,,,,,,
2019-12-17,-0.438611,,,,,,
2019-12-18,-0.440963,,,,,,
2019-12-19,-0.442311,,,,,,
2019-12-20,-0.442657,,,,,,
2019-12-21,-0.441999,,,,,,
2019-12-22,-0.440337,,,,,,
2019-12-23,-0.437364,,,,,,
2019-12-24,-0.433077,,,,,,
2019-12-25,-0.427475,,,,,,
2019-12-26,-0.420556,,,,,,
2019-12-27,-0.412318,,,,,,
2019-12-28,-0.402756,,,,,,
2019-12-29,-0.391868,,,,,,
2019-12-30,-0.380087,,,,,,
2019-12-31,-0.36741,,,,,,
2020-01-01,-0.35383,,,,,,
2020-01-02,-0.34034,,,,,,
2020-01-03,-0.326934,,,,,,
2020-01-04,-0.313607,,,,,,
2020-01-05,-0.300353,,,,,,
2020-01-06,-0.287437,,,,,,
2020-01-07,-0.274854,,,,,,
2020-01-08,-0.262598,,,,,,
2020-01-09,-0.250664,,,,,,
2020-01-10,-0.239049,,,,,,
2020-01-11,-0.227748,,,,,,
2020-01-12,-0.216756,,,,,,
2020-01-13,-0.204778,,,,,,
2020-01-14,-0.19181,,,,,,
2020-01-15,-0.177846,,,,,,
2020-01-16,-0.162881,,,,,,
2020-01-17,-0.146909,,,,,,
2020-01-18,-0.129925,,,,,,
2020-01-19,-0.111921,,,,,,
2020-01-20,-0.0940697,,,,,,
2020-01-21,-0.0763645,,,,,,
2020-01-22,-0.0587983,,,,,,
2020-01-23,-0.0413644,,,,,,
2020-01-24,-0.0240561,,,,,,
2020-01-25,-0.00686659,,,,,,
2020-01-26,0.0102106,,,,,,
2020-01-27,0.027629,,,,,,
2020-01-28,0.0453953,,,,,,
2020-01-29,0.0635164,,,,,,
2020-01-30,0.0819992,,,,,,
2020-01-31,0.100851,,,,,,
2020-02-01,0.120079,,,,,,
2020-02-02,0.130005,,,,,,
2020-02-03,0.130634,,,,,,
2020-02-04,0.121964,,,,,,
2020-02-05,0.103993,,,,,,
2020-02-06,0.0767133,,,,,,
2020-02-07,0.0401149,,,,,,
2020-02-08,-0.0058164,,,,,,
2020-02-09,-0.0610984,,,,,,
2020-02-10,-0.125442,,,,,,
2020-02-11,-0.198873,,,,,,
2020-02-12,-0.281418,,,,,,
2020-02-13,-0.37311,,,,,,
2020-02-14,-0.473984,,,,,,
2020-02-15,-0.584079,,,,,,
2020-02-16,-0.703438,,,,,,
2020-02-17,-0.831972,,,,,,
2020-02-18,-0.969733,,,,,,
2020-02-19,-1.11677,,,,,,
2020-02-20,-1.27315,,,,,,
2020-02-21,-1.43892,,,,,,
2020-02-22,-1.61415,,,,,,
2020-02-23,-1.79891,,,,,,
2020-02-24,-1.99403,,,,,,
2020-02-25,-2.19959,,,,,,
2020-02-26,-2.41567,,,,,,
2020-02-27,-2.64236,,,,,,
2020-02-28,-2.87973,,,,,,
2020-02-29,-3.12788,,,,,,
2020-03-01,-3.38691,,,,,,
2020-03-02,-3.70905,,,,,,
2020-03-03,-4.09442,,,,,,
2020-03-04,-4.54318,,,,,,
2020-03-05,-5.05549,,,,,,
2020-03-06,-5.63156,,,,,,
2020-03-07,-6.2716,,,,,,
2020-03-08,-6.97586,,,,,,
2020-03-09,-7.74206,,,,,,
2020-03-10,-8.57048,,,,,,
2020-03-11,-9.46146,,,,,,
2020-03-12,-10.4153,,,,,,
2020-03-13,-11.4325,,,,,,
2020-03-14,-12.5132,,,,,,
2020-03-15,-13.6581,,,,,,
2020-03-16,-14.7527,,,,,,
2020-03-17,-15.7976,,,,,,
2020-03-18,-16.7931,,,,,,
2020-03-19,-17.7395,,,,,,
2020-03-20,-18.6373,,,,,,
2020-03-21,-19.4869,,,,,,
2020-03-22,-20.2884,,,,,,
2020-03-23,-21.0225,,,,,,
2020-03-24,-21.6893,,,,,,
2020-03-25,-22.2891,,,,,,
2020-03-26,-22.8223,,,,,,
2020-03-27,-23.2888,,,,,,
2020-03-28,-23.689,,,,,,
2020-03-29,-24.023,,,,,,
2020-03-30,-24.415,,,,,,
2020-03-31,-24.8651,,,,,,
2020-04-01,-25.3734,,,,,,
2020-04-02,-25.7791,,,,,,
2020-04-03,-26.0824,,,,,,
2020-04-04,-26.2833,,,,,,
2020-04-05,-26.3819,,,,,,
2020-04-06,-26.4434,,,,,,
2020-04-07,-26.468,,,,,,
2020-04-08,-26.4556,,,,,,
2020-04-09,-26.4062,,,,,,
2020-04-10,-26.3199,,,,,,
2020-04-11,-26.1964,,,,,,
2020-04-12,-26.0359,,,,,,
2020-04-13,-25.8127,,,,,,
2020-04-14,-25.5267,,,,,,
2020-04-15,-25.1779,,,,,,
2020-04-16,-24.766,,,,,,
2020-04-17,-24.2909,,,,,,
2020-04-18,-23.7525,,,,,,
2020-04-19,-23.1504,,,,,,
2020-04-20,-22.4888,,,,,,
2020-04-21,-21.7673,,,,,,
2020-04-22,-20.9857,,,,,,
2020-04-23,-20.1436,,,,,,
2020-04-24,-19.2407,,,,,,
2020-04-25,-18.2767,,,,,,
2020-04-26,-17.2512,,,,,,
2020-04-27,-16.1592,,,,,,
2020-04-28,-15.0002,,,,,,
2020-04-29,-13.7738,,,,,,
2020-04-30,-12.4795,,,,,,
2020-05-01,-11.1168,,,,,,
2020-05-02,-9.81587,,,,,,
2020-05-03,-8.57628,,,,,,
2020-05-04,-7.38884,,,,,,
2020-05-05,-6.25308,,,,,,
2020-05-06,-5.16858,,,,,,
2020-05-07,-4.1349,,,,,,
2020-05-08,-3.15166,,,,,,
2020-05-09,-2.21848,,,,,,
2020-05-10,-1.33499,,,,,,
2020-05-11,-0.487146,,,,,,
2020-05-12,0.325387,,,,,,
2020-05-13,1.10292,,,,,,
2020-05-14,1.84575,,,,,,
2020-05-15,2.55417,,,,,,
2020-05-16,3.22844,,,,,,
2020-05-17,3.86884,,,,,,
2020-05-18,4.47163,,,,,,
2020-05-19,5.03705,,,,,,
2020-05-20,5.56532,,,,,,
2020-05-21,6.05664,,,,,,
2020-05-22,6.5112,,,,,,
2020-05-23,6.92917,,,,,,
2020-05-24,7.31072,,,,,,
2020-05-25,7.6548,,,,,,
2020-05-26,7.96154,,,,,,
2020-05-27,8.23106,,,,,,
2020-05-28,8.46345,,,,,,
2020-05-29,8.65882,,,,,,
2020-05-30,8.81724,,,,,,
2020-05-31,8.93876,,,,,,
2020-06-01,9.03299,,,,,,
2020-06-02,9.11775,,,,,,
2020-06-03,9.19307,,,,,,
2020-06-04,9.25899,,,,,,
2020-06-05,9.31554,,,,,,
2020-06-06,9.36272,,,,,,
2020-06-07,9.40057,,,,,,
2020-06-08,9.42734,,,,,,
2020-06-09,9.44305,,,,,,
2020-06-10,9.44771,,,,,,
2020-06-11,9.44132,,,,,,
2020-06-12,9.42386,,,,,,
2020-06-13,9.39535,,,,,,
2020-06-14,9.35576,,,,,,
2020-06-15,9.30924,,,,,,
2020-06-16,9.25576,,,,,,
2020-06-17,9.1953,,,,,,
2020-06-18,9.12785,,,,,,
2020-06-19,9.05337,,,,,,
2020-06-20,8.97183,,,,,,
2020-06-21,8.88321,,,,,,
2020-06-22,8.78672,,,,,,
2020-06-23,8.68232,,,,,,
2020-06-24,8.56998,,,,,,
2020-06-25,8.44964,,,,,,
2020-06-26,8.32126,,,,,,
2020-06-27,8.1848,,,,,,
2020-06-28,8.0402,,,,,,
2020-06-29,7.88672,,,,,,
2020-06-30,7.72431,,,,,,
2020-07-01,7.55291,,,,,,
2020-07-02,7.38705,,,,,,
2020-07-03,7.22666,,,,,,
2020-07-04,7.07169,,,,,,
2020-07-05,6.92206,,,,,,
2020-07-06,6.78152,,,,,,
2020-07-07,6.65001,,,,,,
2020-07-08,6.52747,,,,,,
2020-07-09,6.41385,,,,,,
2020-07-10,6.30913,,,,,,
2020-07-11,6.21324,,,,,,
2020-07-12,6.12617,,,,,,
2020-07-13,6.04203,,,,,,
2020-07-14,5.9608,,,,,,
2020-07-15,5.88245,,,,,,
2020-07-16,5.80695,,,,,,
2020-07-17,5.73426,,,,,,
2020-07-18,5.66437,,,,,,
2020-07-19,5.59724,,,,,,
2020-07-20,5.5301,,,,,,
2020-07-21,5.46294,,,,,,
2020-07-22,5.39572,,,,,,
2020-07-23,5.32841,,,,,,
2020-07-24,5.261,,,,,,
2020-07-25,5.19346,,,,,,
2020-07-26,5.12576,,,,,,
2020-07-27,5.05394,,,,,,
2020-07-28,4.97798,,,,,,
2020-07-29,4.89785,,,,,,
2020-07-30,4.81352,,,,,,
2020-07-31,4.72495,,,,,,
2020-08-01,4.63211,,,,,,
2020-08-02,4.53417,,,,,,
2020-08-03,4.43326,,,,,,
2020-08-04,4.32936,,,,,,
2020-08-05,4.22241,,,,,,
2020-08-06,4.11238,,,,,,
2020-08-07,3.99923,,,,,,
2020-08-08,3.88291,,,,,,
2020-08-09,3.76338,,,,,,
2020-08-10,3.6494,,,,,,
2020-08-11,3.54093,,,,,,
2020-08-12,3.43793,,,,,,
2020-08-13,3.34036,,,,,,
2020-08-14,3.24819,,,,,,
2020-08-15,3.16137,,,,,,
2020-08-16,3.07987,,,,,,
2020-08-17,2.99943,,,,,,
2020-08-18,2.92003,,,,,,
2020-08-19,2.84163,,,,,,
2020-08-20,2.7642,,,,,,
2020-08-21,2.68771,,,,,,
2020-08-22,2.61213,,,,,,
2020-08-23,2.53744,,,,,,
2020-08-24,2.46599,,,,,,
2020-08-25,2.39775,,,,,,
2020-08-26,2.33271,,,,,,
2020-08-27,2.27083,,,,,,
2020-08-28,2.21209,,,,,,
2020-08-29,2.15646,,,,,,
2020-08-30,2.10394,,,,,,
2020-08-31,2.05472,,,,,,
2020-09-01,2.00879,,,,,,
2020-09-02,1.96526,,,,,,
2020-09-03,1.9241,,,,,,
2020-09-04,1.8853,,,,,,
2020-09-05,1.84885,,,,,,
2020-09-06,1.81472,,,,,,
2020-09-07,1.78102,,,,,,
2020-09-08,1.74773,,,,,,
2020-09-09,1.71483,,,,,,
2020-09-10,1.68231,,,,,,
2020-09-11,1.65016,,,,,,
2020-09-12,1.61837,,,,,,
2020-09-13,1.58693,,,,,,
2020-09-14,1.55706,,,,,,
2020-09-15,1.52874,,,,,,
2020-09-16,1.50198,,,,,,
2020-09-17,1.47675,,,,,,
2020-09-18,1.45305,,,,,,
2020-09-19,1.43087,,,,,,
2020-09-20,1.4102,,,,,,
2020-09-21,1.38824,,,,,,
2020-09-22,1.36497,,,,,,
2020-09-23,1.3404,,,,,,
2020-09-24,1.3145,,,,,,
2020-09-25,1.28727,,,,,,
2020-09-26,1.25869,,,,,,
2020-09-27,1.22877,,,,,,
2020-09-28,1.1998,,,,,,
2020-09-29,1.17177,,,,,,
2020-09-30,1.14468,,,,,,
2020-10-01,1.11852,,,,,,
2020-10-02,1.09219,,,,,,
2020-10-03,1.06568,,,,,,
2020-10-04,1.03899,,,,,,
2020-10-05,1.01493,,,,,,
2020-10-06,0.993508,,,,,,
2020-10-07,0.974703,,,,,,
2020-10-08,0.958511,,,,,,
2020-10-09,0.944927,,,,,,
2020-10-10,0.933945,,,,,,
2020-10-11,0.925561,,,,,,
2020-10-12,0.915839,,,,,,
2020-10-13,0.904775,,,,,,
2020-10-14,0.892365,,,,,,
2020-10-15,0.878605,,,,,,
2020-10-16,0.863489,,,,,,
2020-10-17,0.847011,,,,,,
2020-10-18,0.829165,,,,,,
2020-10-19,0.810202,,,,,,
2020-10-20,0.790115,,,,,,
2020-10-21,0.768897,,,,,,
2020-10-22,0.74654,,,,,,
2020-10-23,0.723033,,,,,,
2020-10-24,0.69837,,,,,,
2020-10-25,0.672539,,,,,,
2020-10-26,0.646598,,,,,,
2020-10-27,0.620538,,,,,,
2020-10-28,0.594347,,,,,,
2020-10-29,0.568016,,,,,,
2020-10-30,0.541534,,,,,,
2020-10-31,0.514892,,,,,,
2020-11-01,0.48808,,,,,,
2020-11-02,0.460643,,,,,,
2020-11-03,0.432572,,,,,,
2020-11-04,0.403856,,,,,,
2020-11-05,0.374483,,,,,,
2020-11-06,0.344443,,,,,,
2020-11-07,0.313724,,,,,,
2020-11-08,0.282314,,,,,,
2020-11-09,0.251792,,,,,,
2020-11-10,0.222145,,,,,,
2020-11-11,0.193363,,,,,,
2020-11-12,0.165435,,,,,,
2020-11-13,0.138348,,,,,,
2020-11-14,0.112094,,,,,,
2020-11-15,0.0866626,,,,,,
2020-11-16,0.0644435,,,,,,
2020-11-17,0.0454286,,,,,,
2020-11-18,0.0296105,,,,,,
2020-11-19,0.0169832,,,,,,
2020-11-20,0.00754179,,,,,,
2020-11-21,0.00128263,,,,,,
2020-11-22,-0.00179668,,,,,,
2020-11-23,-0.00661022,,,,,,
2020-11-24,-0.0131598,,,,,,
2020-11-25,-0.021448,,,,,,
2020-11-26,-0.031478,,,,,,
2020-11-27,-0.0432537,,,,,,
2020-11-28,-0.0567796,,,,,,
2020-11-29,-0.0720608,,,,,,
2020-11-30,-0.0805767,,,,,,
2020-12-01,-0.0823306,,,,,,
2020-12-02,-0.077704,,,,,,
2020-12-03,-0.0666952,,,,,,
2020-12-04,-0.0493,,,,,,
2020-12-05,-0.0255115,,,,,,
2020-12-06,0.00467922,,,,,,
2020-12-07,0.0359546,,,,,,
2020-12-08,0.0683265,,,,,,
2020-12-09,0.101808,,,,,,
2020-12-10,0.136411,,,,,,
2020-12-11,0.172149,,,,,,
2020-12-12,0.209037,,,,,,
2020-12-13,0.247088,,,,,,
2020-12-14,0.282598,,,,,,
2020-12-15,0.315582,,,,,,
2020-12-16,0.346052,,,,,,
2020-12-17,0.37402,,,,,,
2020-12-18,0.399496,,,,,,
2020-12-19,0.42249,,,,,,
2020-12-20,0.443012,,,,,,
2020-12-21,0.462302,,,,,,
2020-12-22,0.480369,,,,,,
2020-12-23,0.497219,,,,,,
2020-12-24,0.512858,,,,,,
2020-12-25,0.527294,,,,,,
2020-12-26,0.54053,,,,,,
2020-12-27,0.552573,,,,,,
2020-12-28,0.566614,,,,,,
2020-12-29,0.582659,,,,,,
2020-12-30,0.600714,,,,,,
2020-12-31,0.620786,,,,,,
2021-01-01,0.642883,,,,,,
2021-01-02,0.66132,,,,,,
2021-01-03,0.676105,,,,,,
2021-01-04,0.689842,,,,,,
2021-01-05,0.702538,,,,,,
2021-01-06,0.714196,,,,,,
2021-01-07,0.724822,,,,,,
2021-01-08,0.73442,,,,,,
2021-01-09,0.742992,,,,,,
2021-01-10,0.750544,,,,,,
2021-01-11,0.751223,,,,,,
2021-01-12,0.745032,,,,,,
2021-01-13,0.731967,,,,,,
2021-01-14,0.712023,,,,,,
2021-01-15,0.685193,,,,,,
2021-01-16,0.651466,,,,,,
2021-01-17,0.610829,,,,,,
2021-01-18,0.563226,,,,,,
2021-01-19,0.508637,,,,,,
2021-01-20,0.447042,,,,,,
2021-01-21,0.378416,,,,,,
2021-01-22,0.302734,,,,,,
2021-01-23,0.219967,,,,,,
2021-01-24,0.130081,,,,,,
2021-01-25,0.0351139,,,,,,
2021-01-26,-0.0649716,,,,,,
